oct,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,19,22,24,13,17,21,4,7,4,5,9,6,6,10,7,11,12,19,26,20,17,21,15,21,""
02,19,17,18,17,13,9,5,4,4,1,2,7,12,14,17,12,15,24,19,23,13,23,17,24,""
03,27,29,21,23,25,15,10,12,5,3,12,5,6,10,20,14,18,20,20,18,19,17,24,17,""
04,16,23,16,10,8,9,9,6,3,3,4,7,11,13,13,14,16,18,8,15,17,9,17,18,""
05,28,17,10,12,16,10,7,7,4,4,2,4,12,16,20,15,10,13,13,21,16,16,19,12,""
06,12,12,11,11,6,7,4,0,2,3,1,6,13,14,17,14,16,18,20,12,19,18,19,11,""
07,13,19,7,19,8,10,8,4,5,8,1,9,12,11,21,18,22,15,20,18,18,14,15,25,""
08,12,18,14,19,13,14,12,8,7,6,8,10,13,10,11,10,21,21,17,21,11,16,17,19,""
09,21,26,15,5,9,4,7,5,10,2,12,12,10,20,18,13,24,14,23,22,23,17,14,19,""
10,14,12,13,12,6,8,11,9,8,1,5,11,10,14,16,12,18,22,21,24,33,19,22,17,""
11,15,9,20,20,14,14,14,7,4,5,15,6,17,17,18,10,18,27,23,19,23,20,26,19,""
12,20,20,13,16,15,8,7,5,9,6,9,9,15,13,14,24,19,16,27,17,21,20,16,8,""
13,18,21,15,22,15,12,9,4,11,7,10,20,12,22,14,22,24,12,27,34,19,24,24,14,""
14,22,20,25,16,16,11,10,9,6,5,8,17,12,26,23,23,24,26,26,21,23,23,29,20,""
15,22,18,23,17,17,12,8,8,7,8,12,14,11,24,25,31,21,29,25,32,23,24,27,15,""
16,21,16,12,8,22,11,6,7,3,7,7,7,18,22,23,27,21,23,34,26,23,24,22,29,""
17,20,19,17,24,20,19,9,8,4,8,7,14,22,18,23,29,42,36,29,22,36,30,29,34,""
18,30,19,17,16,14,8,7,13,6,8,2,5,12,18,25,18,24,24,28,28,24,21,19,23,""
19,27,25,18,10,14,12,6,9,12,3,7,19,12,13,18,24,36,24,24,27,32,27,40,27,""
20,21,18,12,11,12,7,7,7,2,7,8,19,14,17,17,19,19,26,28,34,27,26,26,15,""
21,20,15,12,19,16,10,9,7,6,5,7,12,15,19,16,21,23,30,29,22,25,26,24,32,""
22,24,23,18,19,11,11,7,10,14,12,7,10,11,23,15,25,30,29,21,27,30,19,25,15,""
23,22,18,18,15,18,16,6,4,5,4,7,10,10,25,19,20,19,27,26,27,30,23,34,27,""
24,28,31,15,12,15,15,10,6,7,5,10,11,13,16,18,24,29,28,20,29,28,35,22,21,""
25,21,20,16,20,12,18,12,8,2,6,11,12,12,23,19,20,20,35,30,31,23,25,21,24,""
26,22,15,15,12,10,11,9,5,6,6,7,11,18,11,18,19,22,27,17,22,21,13,27,17,""
27,23,15,11,9,8,10,3,8,10,10,9,13,11,20,21,24,27,28,16,16,20,26,28,18,""
28,22,19,27,18,18,23,15,8,12,2,8,14,19,19,22,22,30,25,22,25,23,17,21,16,""
29,17,25,13,12,12,7,5,9,8,5,8,11,14,18,25,16,32,19,22,23,20,28,23,34,""
30,19,13,12,23,14,13,12,8,7,10,11,11,13,17,29,21,19,26,20,18,23,19,28,23,""
31,20,18,26,18,22,19,12,5,10,10,3,8,16,25,23,22,17,40,25,24,32,29,28,35,""
