oct,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,37,36,27,-1,-1,-1,-1,-1,39,23,-1,-1,-1,29,15,16,15,21,23,10,29,25,10,22,""
02,16,59,27,40,16,18,31,-1,-1,18,15,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,15,17,19,""
03,14,28,14,-1,-1,18,34,26,19,26,17,8,16,9,12,17,-1,23,13,25,15,17,19,17,""
04,18,14,19,26,17,17,20,25,16,29,20,23,22,12,18,23,-1,-1,14,10,23,22,23,19,""
05,22,23,19,-1,-1,29,22,20,22,16,22,22,16,16,23,14,36,19,24,20,23,21,14,17,""
06,16,20,15,19,13,18,19,5,3,16,0,6,1,3,4,-1,-1,-1,-1,16,18,22,12,17,""
07,-1,-1,-1,-1,-1,22,18,10,20,18,8,8,10,13,21,38,20,21,16,17,10,26,17,15,""
08,13,20,14,21,24,16,35,-1,27,40,13,22,14,22,17,17,29,9,10,13,17,17,17,21,""
09,11,19,24,12,19,28,30,22,17,15,20,17,25,14,14,17,21,17,19,15,19,19,15,16,""
10,21,27,27,18,22,17,19,13,15,21,17,12,12,10,19,14,12,19,9,13,13,15,15,17,""
11,28,15,20,16,15,24,11,13,11,17,11,20,14,5,16,20,18,22,15,6,18,20,18,21,""
12,20,17,18,18,23,7,20,19,14,15,9,11,8,18,21,22,14,15,19,11,20,13,16,12,""
13,14,16,21,24,20,16,-1,28,31,14,23,21,27,10,10,12,23,-1,-1,-1,13,40,5,5,""
14,3,-1,-1,-1,-1,-1,-1,-1,5,-1,8,28,3,0,21,-1,-1,26,23,25,22,34,37,38,""
15,44,24,42,33,35,-1,30,30,30,44,29,25,35,21,33,-1,-1,-1,24,32,31,38,31,27,""
16,31,22,31,38,-1,33,-1,-1,21,38,32,31,37,20,36,28,27,48,28,27,41,27,24,32,""
17,33,29,21,-1,-1,26,26,40,30,26,34,25,24,29,40,18,20,34,-1,41,24,27,34,29,""
18,43,29,35,-1,-1,-1,31,36,36,38,35,23,23,25,23,29,28,23,29,28,18,22,44,28,""
19,34,34,41,34,38,34,30,30,32,25,22,33,23,36,24,20,36,23,23,31,25,37,34,26,""
20,31,27,26,34,44,44,34,32,45,36,32,26,18,18,34,-1,-1,-1,42,41,22,23,30,27,""
21,35,22,-1,-1,-1,34,31,28,25,37,25,30,27,25,21,20,36,25,-1,-1,19,26,12,0,""
22,1,1,2,-1,-1,-1,-1,-1,34,40,40,13,47,23,42,-1,-1,23,42,17,17,34,30,21,""
23,24,24,20,16,24,22,26,33,40,37,30,-1,30,39,34,-1,-1,43,22,47,40,19,37,37,""
24,27,35,27,-1,-1,-1,35,37,32,34,31,26,30,29,32,-1,-1,-1,37,-1,17,40,26,24,""
25,35,31,28,-1,-1,39,37,29,28,37,29,29,20,30,24,-1,-1,-1,-1,28,29,37,29,25,""
26,31,20,53,31,34,38,30,26,31,35,30,23,27,24,29,23,26,129,35,27,37,33,27,34,""
27,37,29,25,25,26,24,9,31,23,25,28,31,29,32,35,24,25,29,23,29,51,11,9,4,""
28,6,3,2,0,1,2,4,1,0,1,2,1,4,2,0,4,1,8,5,62,8,16,201,29,""
29,4,4,6,9,7,7,15,12,3,53,139,9,23,147,110,10,146,116,148,18,24,31,48,22,""
30,11,11,9,3,2,9,24,15,6,3,1,5,1,95,19,67,8,30,163,31,1,2,84,46,""
31,1,1,1,0,3,20,5,50,4,3,4,43,121,4,4,3,87,8,101,234,62,4,-1,-1,""
