oct,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,29,21,14,24,15,18,25,45,41,19,20,11,13,16,26,36,15,24,15,10,14,19,15,25,""
02,26,26,27,28,27,33,38,69,40,28,40,19,32,21,18,23,22,25,22,25,43,27,36,25,""
03,28,24,35,28,29,13,20,43,27,22,15,10,12,23,14,10,14,25,18,20,14,21,22,21,""
04,22,20,42,36,36,33,20,29,37,16,16,9,7,12,12,10,19,17,20,23,16,31,23,27,""
05,21,17,27,29,26,19,10,17,24,16,17,16,17,12,7,7,21,19,13,14,13,11,20,18,""
06,23,26,21,41,18,16,20,9,21,23,12,8,9,13,4,13,16,20,21,17,28,29,28,16,""
07,22,21,21,32,31,21,19,9,21,30,15,17,17,13,18,19,21,15,17,23,31,21,22,16,""
08,17,20,22,21,34,23,13,27,26,14,15,14,7,6,10,16,18,22,6,7,9,18,16,19,""
09,26,22,23,21,25,23,12,27,32,10,16,7,5,10,12,13,21,18,11,10,12,23,30,23,""
10,18,24,34,37,27,28,14,19,29,12,13,10,14,16,15,27,24,23,20,19,20,24,20,15,""
11,22,18,25,25,19,22,15,21,19,20,9,5,11,5,3,5,19,10,17,25,25,20,25,15,""
12,16,21,15,17,27,24,31,28,24,23,18,23,11,22,25,18,18,29,16,23,18,35,29,30,""
13,26,24,31,25,24,23,12,15,19,10,15,9,7,9,17,10,9,22,21,15,15,25,25,19,""
14,14,24,15,22,19,22,16,20,34,25,19,12,6,8,11,22,21,18,36,30,39,40,50,36,""
15,32,35,45,47,37,35,16,31,23,32,31,28,16,19,11,24,25,36,28,21,33,27,36,29,""
16,35,32,31,45,32,40,17,23,31,26,18,15,13,9,11,21,18,33,30,34,57,23,38,19,""
17,26,34,40,32,39,37,23,23,24,35,19,23,11,25,13,17,17,21,18,22,17,25,25,29,""
18,41,29,36,36,31,30,20,24,34,31,30,20,28,46,30,26,45,30,14,24,33,26,31,29,""
19,30,41,29,38,42,48,29,26,29,19,31,20,18,8,15,30,26,28,28,33,44,33,33,13,""
20,32,33,37,38,26,26,23,35,21,14,16,9,10,12,14,21,25,20,13,29,18,17,22,13,""
21,19,26,22,23,13,22,10,28,22,18,13,13,11,16,10,18,18,23,12,19,13,19,16,17,""
22,23,25,23,26,27,22,9,29,30,22,24,15,8,11,15,25,33,16,9,20,21,25,19,17,""
23,16,17,31,15,15,14,5,11,18,27,9,13,22,17,16,32,31,24,29,26,39,36,26,27,""
24,37,34,19,21,24,18,26,31,25,23,20,30,18,22,21,17,36,29,18,28,32,36,30,19,""
25,22,17,20,20,29,22,16,26,22,13,20,20,22,12,16,27,30,18,16,21,17,17,31,28,""
26,20,18,17,34,29,26,18,14,28,22,16,18,15,9,14,13,34,19,20,20,21,26,20,17,""
27,22,17,23,18,24,22,12,27,29,30,24,21,18,22,23,30,32,24,25,27,30,40,35,26,""
28,23,39,21,27,37,37,25,39,29,33,25,20,22,26,21,35,24,32,27,43,33,30,37,32,""
29,28,25,19,33,40,40,27,20,19,29,15,27,11,14,16,18,23,16,18,14,15,25,26,32,""
30,22,20,28,21,42,27,17,27,35,32,25,9,12,7,22,14,25,23,14,12,20,19,19,24,""
31,18,23,29,26,29,26,17,16,39,27,15,17,12,9,13,21,35,12,13,15,10,10,7,-1,""
