dec,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,89,102,124,141,170,170,227,268,271,270,239,240,285,262,209,199,190,185,172,141,119,118,102,77,""
02,82,88,95,95,147,161,261,260,197,235,217,265,246,229,224,227,223,193,156,147,110,106,93,95,""
03,81,92,106,154,191,195,224,255,247,254,283,252,234,226,217,228,185,198,150,156,151,110,84,103,""
04,92,117,137,146,161,184,225,263,284,285,263,243,210,202,193,250,223,177,178,164,157,124,110,102,""
05,93,128,120,176,196,216,277,294,284,241,276,278,260,235,209,250,224,211,161,164,88,89,59,62,""
06,95,98,88,125,160,145,196,242,231,180,206,188,201,172,152,166,192,117,96,97,102,86,55,49,""
07,47,91,118,134,161,185,221,197,225,244,206,228,195,185,197,194,170,160,128,72,88,60,72,86,""
08,89,114,119,117,119,119,148,182,184,183,192,223,225,219,157,148,124,104,129,125,118,97,93,82,""
09,67,57,106,127,153,154,157,202,174,183,188,225,176,198,149,142,104,63,67,76,63,62,72,72,""
10,77,65,110,97,104,144,183,199,193,188,178,194,161,134,122,147,145,153,130,123,104,85,90,75,""
11,74,71,106,173,185,203,263,311,310,308,243,253,199,169,164,233,167,157,142,108,118,78,56,42,""
12,37,94,185,197,246,282,329,362,379,336,296,287,225,172,214,194,205,174,101,75,59,49,32,37,""
13,40,95,185,212,241,255,300,310,286,277,282,283,280,265,214,205,202,178,128,104,61,42,44,44,""
14,50,86,163,175,208,233,264,256,265,252,225,252,243,179,155,181,146,129,110,64,45,67,46,36,""
15,32,57,88,72,86,130,127,140,149,125,156,169,175,181,131,135,139,98,103,104,96,83,77,62,""
16,55,66,66,88,114,134,159,200,185,193,157,159,146,116,137,149,138,83,80,93,57,51,56,33,""
17,41,43,78,102,76,98,113,112,106,88,125,125,143,152,133,135,136,93,96,72,62,66,77,71,""
18,71,64,86,69,74,132,128,137,139,103,93,127,146,159,128,159,143,84,50,48,44,53,34,33,""
19,39,42,75,81,68,104,92,84,94,85,105,135,153,125,137,153,140,97,143,109,116,82,81,70,""
20,59,71,93,105,119,138,145,154,221,177,163,179,191,185,152,167,168,134,110,103,99,91,83,74,""
21,68,75,75,84,118,125,161,165,189,203,185,182,156,177,170,176,176,157,169,141,124,93,83,94,""
22,77,97,92,117,111,144,158,192,213,198,179,178,207,208,189,160,162,178,130,112,94,86,84,66,""
23,52,61,80,87,114,134,155,172,180,185,193,218,208,233,201,206,203,163,131,89,100,91,65,73,""
24,59,75,83,111,126,107,140,160,164,152,188,190,230,217,211,192,148,132,136,103,96,69,54,64,""
25,64,64,76,104,110,136,146,179,167,184,183,173,204,204,229,176,167,125,116,102,91,52,74,78,""
26,73,81,77,72,96,128,151,164,172,177,205,191,190,175,172,167,158,137,129,106,90,69,75,76,""
27,58,65,83,97,109,144,170,180,212,173,204,186,188,172,166,168,159,127,128,119,103,88,65,76,""
28,65,83,58,103,115,127,157,157,179,194,-1,-1,-1,-1,153,117,105,111,77,69,55,46,43,39,""
29,45,43,50,52,56,65,73,75,70,65,73,108,126,147,128,156,86,56,80,100,91,93,68,48,""
30,52,61,67,64,68,84,99,112,103,107,112,178,191,199,201,166,151,121,121,82,55,59,65,44,""
31,37,41,56,72,61,78,76,73,104,121,145,142,152,159,178,166,121,79,67,40,76,61,64,-1,""
