dec,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,42,50,58,57,57,65,57,47,54,53,62,52,43,45,41,35,28,37,39,40,44,54,51,50,""
02,53,56,47,68,58,60,53,74,58,57,70,62,63,51,46,38,39,32,36,30,58,44,40,49,""
03,50,59,50,52,56,53,45,47,45,72,50,47,46,40,32,30,30,37,38,31,59,54,50,32,""
04,37,48,45,58,58,59,67,51,63,46,46,45,48,33,34,38,27,44,35,35,44,46,46,42,""
05,41,42,56,52,63,65,42,58,52,56,48,61,40,41,23,30,24,31,21,40,52,55,44,37,""
06,55,41,66,78,70,67,68,56,62,68,54,56,41,34,37,26,23,25,39,40,44,49,31,39,""
07,59,41,51,62,62,66,63,45,60,62,56,36,50,34,38,39,31,41,36,35,38,55,48,42,""
08,56,48,63,62,69,39,55,69,58,71,64,51,40,44,41,27,36,26,35,44,54,38,27,53,""
09,39,48,63,61,57,76,59,67,48,57,50,34,43,26,40,39,47,33,41,38,29,14,13,32,""
10,46,58,69,65,57,66,63,66,51,26,50,40,55,38,38,24,25,32,49,50,52,47,59,49,""
11,46,58,69,65,57,66,63,66,51,38,59,36,27,34,30,26,33,37,39,46,48,80,78,52,""
12,47,55,53,49,36,23,38,38,64,78,53,33,40,30,19,25,24,28,43,69,94,100,103,97,""
13,76,72,97,92,91,91,85,72,88,76,62,45,36,37,26,49,24,28,43,94,124,136,134,136,""
14,134,135,130,136,133,110,120,98,101,55,-1,29,24,34,22,36,13,22,35,44,70,77,59,66,""
15,41,53,55,47,57,56,53,56,44,52,39,39,50,29,24,25,28,19,28,35,34,34,47,41,""
16,36,51,36,42,51,39,33,40,48,36,36,37,39,26,51,21,16,21,26,23,30,24,34,25,""
17,37,51,49,57,53,45,43,53,36,38,40,31,31,28,36,24,21,20,19,31,26,27,39,30,""
18,40,36,53,47,44,53,50,40,56,40,39,51,25,35,28,28,26,23,16,32,29,35,41,39,""
19,32,31,47,42,54,51,44,36,39,43,34,26,46,35,21,18,15,15,21,23,35,36,29,35,""
20,33,27,27,31,35,35,45,49,36,44,20,32,27,15,17,9,16,11,21,29,30,29,44,35,""
21,32,28,29,41,44,49,50,57,53,33,38,39,31,25,29,23,25,19,23,34,26,31,31,33,""
22,31,38,45,42,44,51,43,39,40,51,44,37,30,30,35,31,27,21,20,20,29,27,29,30,""
23,33,34,44,45,36,36,25,29,42,45,38,30,27,30,26,23,19,17,15,27,24,33,24,24,""
24,30,34,46,50,44,49,41,44,32,44,37,43,41,25,16,17,11,22,32,16,19,18,14,27,""
25,30,39,34,38,35,50,36,49,52,39,28,41,38,36,16,26,33,16,20,22,28,29,25,27,""
26,33,47,37,39,45,46,33,38,33,50,41,49,41,30,25,20,20,26,28,31,22,32,32,20,""
27,26,32,36,48,53,54,43,36,48,45,50,38,27,23,25,19,17,24,21,24,21,28,23,25,""
28,38,42,49,45,53,49,49,44,50,37,39,25,33,42,25,26,20,20,13,21,27,29,26,19,""
29,28,50,46,46,39,38,47,36,53,51,43,33,42,32,27,32,21,26,14,20,34,28,21,37,""
30,40,36,42,51,53,36,38,35,39,49,41,45,35,41,29,31,29,9,23,28,27,35,28,33,""
31,27,32,49,56,54,50,50,45,38,42,52,71,40,37,25,27,29,23,31,35,22,43,39,4,""
