dec,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,7,10,19,26,35,34,47,50,40,39,38,34,51,51,33,35,23,43,35,31,18,23,13,7,""
02,9,17,20,11,24,26,42,58,153,43,44,58,37,19,33,22,41,30,22,24,14,23,14,7,""
03,13,16,9,18,33,34,34,62,36,42,43,41,36,26,28,43,29,41,22,22,30,18,20,11,""
04,11,12,30,16,18,27,42,51,46,48,52,33,32,33,38,46,45,30,29,31,18,15,17,9,""
05,16,12,12,23,23,40,46,67,58,32,45,59,38,27,34,39,36,44,23,28,21,22,9,15,""
06,15,14,20,19,31,41,44,46,48,36,51,39,32,31,29,29,42,34,22,23,17,23,16,16,""
07,9,12,15,26,35,40,42,53,59,61,59,40,39,42,24,49,30,36,27,18,21,13,20,14,""
08,6,11,22,35,34,46,66,48,56,62,63,40,39,37,25,33,24,39,29,19,19,12,19,20,""
09,10,13,36,33,39,41,48,82,76,80,61,63,46,42,44,35,41,34,23,22,21,23,21,11,""
10,12,15,20,24,55,56,72,91,91,101,88,77,60,42,30,37,52,48,36,33,31,20,16,17,""
11,19,17,31,37,49,54,93,131,128,112,129,102,75,56,44,47,49,38,37,26,31,25,17,11,""
12,23,20,53,60,100,120,163,197,196,173,173,167,135,87,56,56,71,66,29,25,24,20,12,11,""
13,25,33,50,78,127,169,222,238,244,247,227,237,193,81,46,78,88,74,56,42,22,16,20,13,""
14,34,47,63,73,128,165,204,199,216,188,167,152,122,79,54,51,46,53,45,18,16,28,24,11,""
15,5,13,28,20,34,42,60,74,67,64,49,64,43,38,34,35,42,37,24,32,30,17,14,11,""
16,12,16,11,27,27,31,51,54,50,56,49,43,37,31,33,36,42,28,20,21,23,19,13,15,""
17,10,9,17,24,23,29,43,49,41,41,50,44,35,30,26,35,38,34,22,15,16,26,14,22,""
18,15,16,17,16,18,21,32,40,48,36,33,37,40,25,21,31,37,25,21,28,23,18,15,8,""
19,13,8,15,22,19,28,40,39,40,37,36,28,28,30,31,41,29,23,18,28,25,21,7,11,""
20,10,11,14,12,24,20,28,24,33,42,36,35,35,32,30,22,36,26,27,22,20,18,15,13,""
21,5,9,14,14,25,26,38,31,49,43,42,52,41,31,51,38,44,36,29,25,22,19,18,16,""
22,11,21,16,18,27,23,29,38,43,39,51,37,30,29,25,35,20,33,27,18,19,12,17,13,""
23,7,9,9,11,25,22,32,29,43,37,32,41,38,28,42,35,43,46,22,13,19,19,16,10,""
24,5,18,7,14,18,24,37,38,31,22,36,33,34,42,36,48,41,28,34,25,20,17,3,13,""
25,10,12,16,8,21,28,25,33,26,35,27,20,34,40,47,38,42,20,31,26,19,13,18,10,""
26,11,10,13,23,14,24,35,28,38,34,32,25,27,28,34,36,36,37,30,15,13,13,16,14,""
27,10,9,14,14,19,27,29,31,38,46,31,28,25,39,31,32,32,25,24,27,19,15,17,10,""
28,5,15,13,10,24,20,35,38,36,37,32,24,29,19,40,26,34,31,16,23,24,17,19,11,""
29,10,17,15,12,25,27,23,35,31,33,36,37,51,42,34,39,35,32,31,21,18,25,14,9,""
30,13,11,13,10,22,23,27,39,32,34,36,45,33,36,42,35,25,38,32,20,19,18,21,12,""
31,10,12,12,15,19,20,32,29,34,33,43,41,35,38,35,46,31,30,27,23,36,20,13,-1,""
