dec,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,141,142,171,202,224,247,224,245,240,241,272,249,294,266,222,241,181,209,190,164,144,139,140,141,""
02,145,172,204,230,206,259,268,224,207,234,285,245,284,264,258,210,199,192,175,127,147,196,150,142,""
03,153,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
04,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
05,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
06,-1,204,232,268,246,260,266,270,242,321,324,335,315,333,321,264,273,227,231,201,163,153,165,180,""
07,253,244,277,275,284,279,253,289,263,311,308,298,344,345,306,283,274,235,236,211,177,183,186,166,""
08,204,192,242,292,284,289,276,282,318,316,316,311,373,360,316,268,235,235,213,185,176,173,166,147,""
09,216,237,253,294,300,340,305,292,289,303,324,359,337,361,366,324,268,253,246,171,159,209,200,180,""
10,227,233,249,310,341,320,310,278,282,313,349,331,413,380,368,318,246,288,267,262,200,202,199,188,""
11,244,316,324,372,361,366,365,294,280,334,409,406,455,440,403,340,268,245,202,193,177,170,197,219,""
12,324,368,398,405,433,407,361,357,332,365,442,469,473,444,413,374,463,284,274,229,170,188,185,220,""
13,303,345,376,393,385,425,458,420,343,423,457,353,270,372,379,364,297,260,230,235,187,178,163,234,""
14,291,281,271,305,376,415,398,380,376,382,397,378,399,334,334,301,250,221,226,198,172,154,145,157,""
15,186,212,234,264,286,282,292,303,245,288,262,276,321,315,283,236,265,270,246,220,180,221,152,165,""
16,197,207,246,229,233,250,269,259,260,236,288,327,319,296,319,318,261,263,239,189,177,160,173,152,""
17,162,177,207,204,250,219,226,212,250,266,304,287,301,294,301,259,242,257,241,206,198,167,179,156,""
18,168,185,214,210,226,241,247,272,247,342,324,303,289,274,315,249,256,217,226,190,162,165,166,141,""
19,169,183,203,237,233,212,226,222,201,245,285,271,278,294,277,241,228,274,193,185,180,172,167,150,""
20,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
21,173,198,213,238,219,207,213,232,211,278,316,286,285,285,306,266,177,305,250,225,228,191,168,128,""
22,149,173,196,197,208,257,230,263,270,299,303,301,339,372,371,344,343,316,278,214,205,210,172,140,""
23,177,166,212,234,266,268,266,284,284,271,278,341,333,294,307,297,264,315,273,233,224,209,213,165,""
24,171,194,192,202,246,250,254,275,326,292,309,372,342,356,295,290,285,245,257,229,179,168,172,167,""
25,186,194,182,185,215,250,206,233,241,278,305,342,326,360,354,314,295,292,281,216,208,207,178,169,""
26,201,248,225,243,288,279,273,238,279,329,331,378,376,372,330,315,275,297,294,259,217,193,192,207,""
27,222,177,203,225,245,246,250,275,300,288,356,387,362,332,309,291,342,300,271,248,201,191,184,163,""
28,146,228,225,239,238,256,253,279,254,313,325,366,310,309,295,271,285,248,257,252,204,191,220,146,""
29,155,216,173,201,207,239,228,226,240,244,250,323,331,326,360,322,293,268,222,193,198,188,177,129,""
30,143,219,219,198,221,251,276,283,254,249,295,305,343,324,320,311,308,301,260,217,186,163,131,115,""
31,139,179,219,230,203,230,236,247,228,245,284,288,303,298,297,303,283,268,278,206,176,149,153,-1,""
