dec,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,2,3,3,1,-1,-1,-1,3,5,5,8,8,8,11,7,5,8,3,2,4,4,1,5,4,""
02,2,2,7,5,2,1,1,1,5,5,8,4,4,1,5,5,4,5,3,5,5,1,1,1,""
03,1,1,2,10,12,5,3,5,9,7,5,2,1,1,1,1,5,1,2,2,6,1,3,0,""
04,5,3,6,7,12,3,7,7,8,3,2,1,1,1,1,1,1,5,2,4,7,3,1,1,""
05,3,3,2,6,6,3,4,4,3,2,5,6,6,7,5,1,7,4,5,6,1,3,8,2,""
06,6,4,9,5,5,6,4,7,3,2,2,6,2,2,4,2,2,3,3,4,3,4,7,3,""
07,8,1,4,8,3,7,11,6,6,5,1,1,6,5,7,3,4,5,10,2,1,2,4,4,""
08,3,5,3,2,4,7,9,6,6,4,1,2,8,3,1,12,5,5,2,7,4,1,1,1,""
09,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,""
10,-1,-1,2,8,4,3,12,7,4,2,1,1,2,5,1,9,1,4,3,6,1,9,1,1,""
11,3,4,8,7,12,11,20,13,3,16,3,7,2,3,4,4,7,4,1,4,5,3,2,3,""
12,1,5,7,6,5,5,3,9,7,4,1,5,1,1,3,3,3,4,2,2,1,1,1,1,""
13,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,11,6,3,6,4,2,2,6,1,3,""
14,5,13,7,10,13,8,9,13,6,10,8,5,6,3,1,2,1,2,3,2,3,10,8,5,""
15,1,3,3,3,2,3,5,3,1,5,6,12,5,5,5,4,3,3,4,2,2,2,1,1,""
16,2,6,3,7,10,6,7,5,11,6,4,8,1,2,1,4,2,5,4,5,3,3,7,3,""
17,8,5,7,9,7,4,5,2,4,12,6,3,5,2,1,3,2,6,1,1,1,1,1,1,""
18,1,2,2,3,5,4,7,3,4,3,5,6,3,8,1,4,3,4,3,2,3,2,3,3,""
19,5,5,3,6,8,8,7,4,5,1,1,2,4,5,5,1,11,4,1,1,1,2,3,1,""
20,7,1,5,4,7,8,2,2,1,5,1,1,3,2,3,3,2,6,5,2,2,2,1,3,""
21,3,3,1,2,2,3,3,1,11,3,2,1,1,2,2,5,3,2,5,1,1,1,1,6,""
22,7,-1,1,-1,-1,3,2,1,2,3,2,4,1,3,1,5,1,2,2,1,2,-1,4,3,""
23,4,6,2,8,8,2,5,4,8,1,4,8,2,6,4,4,3,11,4,-1,8,2,8,6,""
24,1,4,9,4,4,5,2,-1,2,1,-1,3,4,3,2,4,6,4,3,4,12,1,3,0,""
25,7,4,4,4,6,3,3,2,7,5,-1,-1,2,1,3,5,7,3,7,2,1,1,2,5,""
26,4,6,5,4,4,7,6,4,7,2,-1,-1,-1,1,3,3,-1,8,3,1,3,6,1,4,""
27,1,4,2,5,5,2,6,1,10,6,8,4,2,7,3,1,1,1,1,1,1,3,-1,1,""
28,1,2,1,5,3,2,-1,6,-1,-1,-1,-1,-1,2,3,2,1,2,4,3,2,-1,3,0,""
29,1,5,1,6,7,7,5,3,6,7,5,5,3,2,2,1,3,3,7,3,4,4,8,2,""
30,11,6,1,-1,1,3,5,9,4,2,7,6,8,3,2,3,1,7,6,4,-1,5,-1,0,""
31,-1,-1,6,1,3,1,-1,1,1,2,3,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,""
