dec,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,4,9,6,22,23,30,20,12,23,24,40,49,24,38,48,26,15,11,6,5,11,3,4,1,""
02,4,0,3,16,17,27,21,10,26,40,47,54,51,49,58,32,27,23,17,15,9,3,0,3,""
03,6,4,25,10,9,21,11,20,30,22,29,33,29,31,33,29,24,16,12,14,7,4,4,1,""
04,2,3,9,8,12,18,21,20,19,29,20,33,24,31,31,37,8,4,6,9,0,5,2,4,""
05,1,3,6,11,9,25,26,16,25,34,36,38,31,25,33,30,26,19,17,18,22,8,3,2,""
06,1,23,3,5,21,27,17,31,38,54,55,57,35,34,45,41,38,26,23,15,8,7,6,1,""
07,2,19,5,1,7,7,8,8,17,18,17,27,20,26,32,17,12,11,5,6,3,1,0,3,""
08,0,3,2,3,5,12,26,22,13,19,21,33,28,39,42,38,20,24,15,7,7,2,1,2,""
09,1,10,15,15,11,16,13,8,8,22,38,65,65,60,39,32,20,15,21,18,15,4,5,5,""
10,0,5,7,15,14,24,54,51,37,36,42,30,26,26,40,28,23,22,21,23,12,3,3,3,""
11,3,3,6,5,22,36,33,45,33,54,64,73,90,67,59,39,26,6,11,1,4,5,2,1,""
12,5,19,13,17,17,39,51,44,41,62,83,80,97,95,50,33,20,8,11,12,7,5,3,3,""
13,2,2,11,30,62,74,64,73,84,41,23,63,57,65,46,36,-1,5,6,1,6,3,0,1,""
14,3,9,13,14,31,45,66,68,78,40,34,68,79,67,43,30,35,8,8,7,4,2,0,0,""
15,1,1,3,10,13,21,21,29,17,16,15,21,25,23,33,35,15,16,13,12,9,3,4,3,""
16,3,1,0,2,7,9,7,11,14,17,27,31,36,42,40,50,39,27,9,9,3,2,2,1,""
17,0,2,6,6,9,16,8,7,11,18,22,29,40,22,21,18,12,16,11,7,3,3,5,4,""
18,1,6,9,7,13,17,14,15,13,18,37,24,22,18,20,14,17,19,9,12,5,6,8,1,""
19,1,0,4,3,1,6,9,6,12,9,18,27,22,22,21,11,13,22,16,19,21,9,10,1,""
20,3,2,6,11,20,21,26,27,34,24,31,50,45,49,54,63,51,29,21,17,8,6,5,3,""
21,0,1,1,6,18,20,17,18,26,42,46,42,35,46,43,59,45,24,27,16,9,4,9,4,""
22,2,3,3,3,8,6,13,8,11,11,11,20,19,26,27,39,18,17,9,19,6,3,-1,1,""
23,2,2,7,5,8,7,13,12,8,17,15,22,22,20,11,12,19,8,14,17,3,2,5,0,""
24,3,17,14,16,7,2,12,5,9,18,25,19,14,19,28,24,14,14,8,6,3,3,2,3,""
25,0,6,2,3,9,10,7,8,6,16,12,24,41,38,45,33,23,27,10,7,5,1,0,4,""
26,1,8,1,5,2,7,13,6,5,8,10,22,11,11,19,13,13,11,13,9,2,3,1,1,""
27,1,-1,2,4,5,9,7,7,6,11,8,16,11,14,-1,10,27,15,11,10,10,2,1,0,""
28,0,7,9,9,10,17,10,6,11,11,27,21,21,18,18,12,21,20,17,10,3,2,3,3,""
29,2,-1,22,21,10,18,23,27,30,46,58,52,44,59,49,29,23,20,18,18,11,10,4,4,""
30,5,15,24,11,27,55,9,10,23,51,42,41,32,49,37,33,19,13,11,9,11,8,3,2,""
31,0,0,7,10,14,7,2,9,14,26,20,28,24,23,31,25,33,29,13,9,11,4,2,-1,""
