dec,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,16,18,11,10,18,21,23,22,23,16,24,8,16,12,13,13,9,16,10,8,10,12,5,6,""
02,10,14,13,18,34,22,24,34,18,24,19,9,5,11,10,9,7,7,8,6,7,16,11,15,""
03,16,11,13,20,21,20,19,26,17,11,8,19,9,6,8,6,10,16,19,18,18,20,21,16,""
04,22,23,15,21,11,11,4,12,16,10,7,8,4,3,8,3,4,10,13,17,16,13,18,17,""
05,19,16,18,18,7,12,17,21,5,28,15,13,14,17,5,3,9,13,16,21,12,22,26,20,""
06,25,23,35,25,22,20,11,18,25,24,40,18,5,12,16,10,5,10,8,19,18,17,22,28,""
07,23,26,22,34,19,19,20,10,9,13,15,8,13,5,4,9,8,24,16,22,22,24,40,24,""
08,38,40,41,27,32,12,13,12,10,13,17,14,10,16,10,7,4,9,8,7,6,16,17,13,""
09,15,12,10,16,20,27,29,20,27,16,11,13,13,12,10,10,16,12,21,21,20,17,20,18,""
10,27,37,32,25,28,19,24,18,14,20,13,7,12,10,12,7,7,9,19,15,10,6,12,18,""
11,27,29,27,12,8,19,16,11,17,14,17,16,4,6,8,6,4,3,17,17,17,16,27,29,""
12,24,16,16,13,37,47,39,33,23,29,20,11,13,12,8,6,10,15,34,29,62,36,56,58,""
13,38,39,36,16,19,16,20,27,27,27,13,12,12,5,2,9,14,27,49,47,59,55,46,31,""
14,18,19,16,22,29,45,38,17,23,18,14,11,4,9,6,5,10,7,25,35,45,43,40,24,""
15,20,36,29,33,28,13,35,29,31,28,15,14,8,14,8,16,17,6,19,5,20,15,15,21,""
16,20,31,33,30,30,22,36,28,41,27,23,12,21,10,10,10,8,3,15,21,12,18,9,23,""
17,20,29,26,19,29,33,22,17,16,16,11,17,9,7,9,14,7,5,5,14,18,13,9,10,""
18,13,20,28,17,11,14,19,18,9,13,9,9,5,5,7,4,7,6,22,17,12,21,17,19,""
19,18,14,21,18,23,19,15,8,12,19,7,10,7,5,12,7,10,8,24,11,14,14,14,18,""
20,14,13,24,18,23,17,16,8,14,14,14,15,4,9,8,5,7,12,20,15,12,21,15,8,""
21,11,22,30,31,38,37,17,7,13,8,6,13,10,5,12,13,6,10,22,13,19,20,25,35,""
22,28,44,35,32,46,28,35,30,17,32,48,17,14,21,51,29,19,37,14,14,13,16,18,13,""
23,22,17,27,22,27,30,27,19,24,19,26,7,8,13,8,9,5,6,16,9,15,14,13,14,""
24,24,33,41,29,43,37,34,33,22,33,18,12,16,16,12,21,9,12,13,12,7,10,19,26,""
25,27,20,24,25,27,23,26,24,22,27,25,13,8,15,13,12,4,13,7,11,14,16,18,19,""
26,20,21,23,27,27,24,25,22,21,21,14,17,14,10,14,9,7,9,12,14,28,16,25,29,""
27,21,32,17,34,32,43,31,32,25,16,19,17,12,5,10,12,15,9,14,3,11,13,18,17,""
28,15,19,28,22,32,24,35,31,23,30,21,12,5,22,17,8,12,13,14,16,34,28,29,16,""
29,25,28,36,36,37,26,32,28,15,11,13,14,10,15,10,21,13,13,15,12,14,9,14,26,""
30,22,15,31,27,28,20,18,13,17,16,24,15,15,18,10,9,6,17,8,18,17,17,17,13,""
31,23,28,24,32,21,28,36,33,22,27,22,19,15,6,15,12,18,12,25,14,25,10,15,18,""
[E]cfahg'jf,"zzlgzIzbpgl}'kl"
