dec,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,21,15,18,24,25,25,15,17,12,13,16,10,8,5,11,7,8,5,16,18,12,18,22,24,""
02,16,28,21,27,21,23,22,18,15,21,9,14,11,9,10,8,8,7,9,11,13,17,16,18,""
03,17,15,24,15,11,16,18,9,24,14,10,6,13,11,8,6,10,11,8,11,8,14,17,16,""
04,22,23,22,21,24,14,13,15,21,14,11,18,17,7,13,9,8,6,4,9,12,12,13,16,""
05,12,16,15,21,12,11,9,15,15,10,13,14,5,11,1,9,5,9,7,12,11,20,26,15,""
06,12,23,23,33,15,17,17,18,12,8,16,9,6,6,7,12,9,7,6,14,13,14,14,17,""
07,7,8,9,13,7,9,11,4,16,8,7,8,11,10,6,6,4,10,9,11,17,24,24,25,""
08,37,14,20,24,29,19,13,18,7,10,7,9,9,3,5,4,7,6,14,9,18,17,23,20,""
09,27,34,23,32,37,23,21,23,22,11,12,10,20,11,6,5,2,7,13,6,14,16,31,28,""
10,20,26,23,37,28,19,22,15,17,17,14,12,9,13,9,8,5,5,7,13,26,41,28,34,""
11,35,39,38,28,51,26,31,25,20,9,12,22,6,3,9,7,6,3,12,26,24,31,40,47,""
12,75,47,36,41,41,38,34,38,31,14,19,9,13,7,6,3,11,16,16,26,39,62,99,98,""
13,82,76,56,81,76,39,38,32,23,20,16,9,12,10,8,5,9,19,26,32,52,52,91,122,""
14,99,84,65,70,55,27,27,32,23,26,12,4,7,6,8,3,4,4,5,19,18,16,26,15,""
15,19,21,20,18,14,12,18,13,10,10,12,12,5,8,2,5,4,3,9,9,8,11,16,15,""
16,19,15,8,14,15,18,17,12,17,11,5,11,9,14,9,9,6,9,6,14,10,15,8,15,""
17,14,18,11,23,20,17,16,14,16,11,12,7,10,8,4,5,6,7,4,12,15,9,13,13,""
18,16,19,19,12,24,16,16,9,15,18,12,15,11,7,5,9,3,8,7,6,9,13,13,19,""
19,16,12,19,19,15,17,18,15,8,14,15,12,10,12,13,4,7,8,6,10,6,15,21,18,""
20,18,10,15,16,18,11,17,10,8,7,8,11,9,5,10,12,5,4,5,4,13,10,13,20,""
21,17,23,24,24,28,11,18,12,12,13,14,18,13,12,11,8,6,12,5,11,12,12,14,14,""
22,14,18,18,21,18,18,21,18,13,11,12,9,10,13,6,6,6,13,4,7,-1,-1,14,12,""
23,14,23,10,23,23,16,13,16,13,17,8,13,8,9,3,5,6,6,5,9,13,15,11,18,""
24,15,14,19,10,20,13,17,12,9,17,7,9,6,8,8,8,5,6,7,8,10,13,18,15,""
25,12,21,21,17,12,17,15,18,18,14,6,12,8,7,5,5,6,7,5,10,11,14,15,16,""
26,14,14,18,15,21,23,16,20,6,10,6,8,11,7,2,3,2,8,8,6,9,13,7,9,""
27,4,6,12,8,14,15,10,7,9,18,12,9,14,9,10,7,8,3,3,3,8,8,9,11,""
28,19,24,15,12,16,15,17,15,15,12,16,21,8,5,5,5,6,5,3,9,11,3,12,18,""
29,10,13,14,12,12,10,14,13,12,12,8,5,13,8,12,3,6,4,5,11,5,14,8,12,""
30,15,25,13,16,20,18,15,16,15,15,15,10,9,8,7,9,6,12,4,6,7,-1,-1,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
