dec,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,7,11,15,18,36,40,46,27,45,53,40,37,57,50,61,31,33,32,23,21,21,15,12,12,""
02,8,11,10,24,42,31,28,40,61,68,103,74,60,54,50,52,30,24,35,41,34,21,22,12,""
03,10,15,17,20,29,41,34,34,37,50,53,47,56,61,41,23,39,44,26,30,18,9,11,13,""
04,9,7,7,19,30,34,36,36,38,47,46,43,43,45,41,36,22,21,27,17,13,8,8,12,""
05,10,14,14,19,22,35,52,44,42,50,47,46,50,64,43,29,24,32,30,19,15,19,12,6,""
06,9,8,15,19,28,42,35,35,54,43,74,59,48,39,44,55,21,20,18,21,15,2,6,6,""
07,12,-1,-1,23,25,43,38,46,41,35,52,48,56,51,47,36,24,23,32,-1,33,9,7,7,""
08,8,11,14,26,43,36,46,42,57,40,41,50,51,49,58,60,32,49,23,21,23,9,8,14,""
09,10,14,24,28,34,40,59,47,61,59,47,71,82,45,67,49,36,18,23,18,20,11,15,15,""
10,11,18,28,20,43,61,104,78,43,49,61,41,55,65,59,52,25,24,28,23,32,12,8,-1,""
11,16,7,15,37,75,94,122,87,62,69,77,57,82,82,78,53,35,22,23,25,23,14,5,8,""
12,4,31,25,58,85,122,148,109,59,42,34,77,70,70,52,56,34,22,33,28,20,16,11,8,""
13,4,16,28,93,213,326,383,324,95,46,41,60,82,91,89,76,54,18,19,21,14,9,9,7,""
14,9,13,29,68,148,190,260,232,95,42,52,70,78,81,93,74,54,22,33,27,17,13,9,11,""
15,9,7,19,23,37,30,59,38,42,39,58,44,35,47,59,47,44,32,16,33,21,24,15,12,""
16,10,6,16,13,28,36,42,40,44,37,56,58,84,71,65,61,50,38,24,28,25,14,12,10,""
17,10,9,10,21,23,23,22,32,40,53,41,31,39,41,44,48,36,33,17,30,29,10,10,10,""
18,8,10,16,22,19,20,31,26,27,41,61,47,46,41,40,46,33,31,27,27,15,8,7,5,""
19,12,13,8,11,22,26,34,37,32,56,48,62,57,50,53,37,27,24,21,28,28,15,10,12,""
20,10,15,11,18,14,18,28,29,37,38,36,42,43,43,38,41,39,32,24,26,29,10,11,10,""
21,12,8,6,10,17,32,26,30,35,28,45,23,28,42,44,38,24,25,28,21,24,22,17,12,""
22,9,9,10,21,13,18,29,18,33,47,39,50,36,37,36,35,25,22,17,29,21,16,6,11,""
23,9,6,13,12,14,15,11,23,14,40,31,34,39,32,39,41,22,27,-1,19,20,13,8,13,""
24,-1,-1,-1,-1,16,15,23,26,29,38,32,39,29,39,43,31,17,19,29,14,15,13,7,13,""
25,8,9,11,12,13,22,21,21,33,24,43,35,33,34,43,35,39,31,22,20,15,19,-1,-1,""
26,-1,-1,12,21,13,19,30,29,27,24,38,40,24,25,29,29,8,11,31,11,17,12,14,4,""
27,6,9,15,15,16,21,28,18,21,23,33,34,38,33,21,24,18,19,17,25,16,8,8,11,""
28,7,13,7,13,21,27,25,15,22,36,36,37,39,20,27,32,24,22,18,17,11,34,16,8,""
29,3,13,-1,18,20,22,31,25,30,25,19,30,51,37,36,30,32,37,26,25,17,9,45,25,""
30,5,7,10,18,9,18,20,24,22,21,31,33,36,34,25,26,32,32,37,28,13,19,11,13,""
31,6,9,-1,35,27,20,24,19,25,39,60,29,44,34,55,55,33,25,33,17,18,12,8,-1,""
