dec,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,12,15,34,19,39,29,87,103,106,121,108,110,124,120,99,90,88,100,89,65,78,61,54,38,""
02,39,52,57,67,93,74,119,111,189,94,109,115,115,102,106,126,114,53,27,25,19,13,17,19,""
03,16,18,13,26,29,24,81,118,100,109,136,114,81,76,82,122,32,46,21,29,26,13,21,15,""
04,17,17,31,28,30,25,85,124,130,118,119,100,96,91,76,95,27,30,37,30,22,20,23,14,""
05,14,23,25,37,31,39,123,134,140,110,141,140,125,106,101,103,35,44,31,31,22,21,14,16,""
06,22,20,26,40,43,37,75,149,147,113,118,122,118,93,87,82,95,109,83,74,84,64,51,38,""
07,24,45,47,62,74,96,114,120,143,129,124,124,112,118,86,63,30,38,31,23,16,15,11,14,""
08,10,15,27,29,45,52,113,127,143,119,122,97,133,115,92,91,100,76,52,51,34,32,32,33,""
09,34,54,45,27,102,74,83,102,107,131,149,143,117,94,85,99,108,81,20,18,20,16,18,14,""
10,17,19,26,38,45,56,163,169,161,149,155,136,120,106,60,82,35,31,22,18,22,12,14,11,""
11,17,12,33,45,43,57,139,211,212,198,165,139,128,110,106,59,34,38,26,26,28,26,18,13,""
12,28,22,45,65,96,107,110,229,266,249,224,198,179,154,131,133,55,83,42,34,23,19,15,16,""
13,28,26,49,77,127,187,228,291,258,267,266,269,234,164,145,128,61,65,43,37,20,15,19,19,""
14,36,38,57,130,199,226,221,203,180,182,195,195,176,151,110,112,34,42,33,16,10,18,9,6,""
15,10,13,21,27,28,43,97,105,122,107,98,101,91,110,74,87,49,81,76,75,55,53,47,51,""
16,48,21,15,21,27,23,41,93,89,115,78,98,93,85,78,106,68,63,54,68,57,39,46,53,""
17,42,29,11,24,19,43,85,98,107,91,100,112,91,85,77,98,12,23,19,15,20,14,10,14,""
18,18,16,18,11,19,25,34,94,83,89,85,102,112,101,72,89,16,26,17,27,13,13,12,8,""
19,12,6,22,24,16,19,35,74,105,79,112,80,92,83,102,60,31,27,28,26,27,12,8,18,""
20,10,15,16,21,25,30,70,95,118,114,99,101,102,95,94,67,26,25,22,21,18,20,14,23,""
21,13,14,12,18,22,23,38,57,113,130,110,101,90,76,97,111,109,95,89,74,73,53,57,57,""
22,20,40,61,79,81,77,86,114,98,86,90,86,103,121,85,86,78,88,79,24,18,16,15,14,""
23,7,8,23,18,27,18,28,51,88,106,97,115,119,101,90,96,111,57,51,53,65,52,42,47,""
24,45,39,10,21,21,15,18,26,84,82,90,101,96,117,103,111,88,55,57,67,57,37,8,23,""
25,35,27,10,13,17,20,22,21,45,76,87,91,91,95,114,104,104,37,72,86,69,35,69,53,""
26,35,48,51,35,20,19,26,35,54,93,103,82,81,96,80,94,91,89,74,69,53,48,8,13,""
27,7,10,14,11,27,23,29,20,19,47,89,91,99,84,84,99,84,70,70,81,14,17,18,11,""
28,5,17,10,15,31,81,95,73,94,103,102,104,82,97,107,106,86,99,79,66,84,54,49,42,""
29,42,51,31,36,55,83,73,108,81,85,79,106,105,126,86,34,19,21,32,19,18,25,16,10,""
30,14,13,15,18,28,38,80,94,87,111,94,117,97,115,101,95,110,90,84,73,56,70,65,59,""
31,33,57,56,54,33,9,18,74,95,83,98,100,95,116,104,99,105,100,71,66,64,66,25,-1,""
