dec,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,2,0,3,2,2,2,2,3,1,2,0,2,4,2,2,0,1,0,1,1,1,1,1,2,""
02,0,0,2,1,3,2,1,3,3,0,2,0,2,1,2,2,1,2,0,0,0,0,0,1,""
03,1,2,3,0,0,6,1,1,1,0,2,1,1,0,0,0,1,1,2,2,0,2,3,0,""
04,1,1,1,0,0,0,0,0,0,4,0,1,2,0,2,0,0,1,1,0,0,2,0,0,""
05,0,0,1,0,1,3,2,2,1,2,3,1,1,0,1,0,0,0,0,1,1,1,2,0,""
06,0,1,2,4,1,1,1,4,1,2,2,2,2,2,0,0,0,0,1,1,1,1,1,2,""
07,0,1,4,1,2,3,2,1,0,1,1,2,2,1,0,2,2,1,0,0,1,0,0,0,""
08,0,0,0,2,3,2,2,1,1,1,1,0,1,1,2,2,0,1,1,1,1,0,3,2,""
09,0,2,4,2,5,5,5,0,3,0,0,2,1,1,0,0,1,1,2,0,2,3,1,3,""
10,1,1,2,2,0,1,0,2,0,1,0,1,1,0,0,0,2,1,1,0,2,3,3,5,""
11,2,2,1,0,5,2,6,2,1,2,0,2,1,1,0,0,0,0,3,1,0,6,4,8,""
12,2,0,1,2,4,5,5,1,1,2,3,3,1,1,0,0,3,1,2,2,6,8,12,13,""
13,5,0,2,5,13,14,7,9,5,2,1,2,2,0,1,0,1,1,4,9,12,17,21,15,""
14,16,4,3,6,20,11,14,10,4,1,1,2,1,0,0,2,2,4,0,2,3,3,1,4,""
15,1,0,1,1,0,0,3,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,""
16,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,""
17,1,3,3,2,2,2,2,1,2,0,0,0,0,0,1,3,2,1,2,0,1,0,2,1,""
18,0,1,1,2,2,2,0,2,1,3,0,3,0,2,0,0,0,1,0,0,0,0,0,0,""
19,0,0,2,2,1,1,2,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,""
20,1,0,0,0,0,0,0,0,1,0,0,2,0,0,1,1,1,1,0,0,1,0,0,1,""
21,1,0,2,1,2,0,3,2,0,5,1,0,4,0,1,1,0,0,2,1,1,0,2,0,""
22,1,0,1,7,4,3,1,2,3,3,2,1,1,1,1,0,1,0,2,1,1,2,0,2,""
23,0,1,0,0,0,1,0,3,2,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,""
24,1,0,1,0,0,1,0,0,1,1,2,4,1,1,0,1,0,0,0,0,2,1,1,1,""
25,2,1,0,3,1,0,0,1,0,1,2,0,2,1,1,0,0,0,1,0,1,1,0,1,""
26,1,1,0,1,3,1,1,2,1,1,0,0,0,0,0,0,1,2,1,2,1,0,0,0,""
27,1,1,1,0,1,0,0,0,1,1,3,0,2,0,1,0,0,2,1,0,1,2,0,0,""
28,2,3,0,1,2,2,2,1,2,2,2,3,0,1,1,0,0,2,0,1,0,0,0,1,""
29,1,0,0,1,3,1,3,2,1,2,2,0,2,0,0,1,0,1,0,0,1,0,1,0,""
30,0,1,0,1,3,4,0,0,0,0,0,2,2,0,2,0,0,2,1,0,0,2,1,0,""
31,0,0,1,1,2,3,2,0,3,1,1,3,2,1,0,2,2,1,2,1,0,0,1,-1,""
