dec,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,53,48,53,137,151,155,136,124,114,120,95,65,91,79,68,63,90,95,106,121,146,192,174,78,""
02,38,60,62,165,149,138,119,116,109,121,82,105,71,85,82,80,91,99,123,152,178,220,159,64,""
03,53,48,126,152,145,159,127,209,-1,1,-1,-1,5,117,47,70,55,78,109,97,146,134,109,38,""
04,1,26,73,124,116,106,131,130,123,103,122,126,183,82,115,73,118,108,116,117,154,150,163,66,""
05,34,37,72,120,102,112,133,132,114,129,91,82,67,61,112,112,125,120,138,156,152,212,203,72,""
06,65,73,140,176,164,174,185,149,135,120,119,138,113,117,125,92,103,146,160,196,236,263,304,142,""
07,93,92,154,224,217,216,205,168,184,156,150,110,101,113,125,111,121,127,176,229,262,289,252,109,""
08,111,102,125,243,200,222,232,203,160,162,126,106,121,95,117,109,218,173,203,251,329,320,348,135,""
09,109,111,104,255,195,231,247,201,156,151,127,126,105,122,116,155,143,165,194,253,344,376,292,113,""
10,114,103,163,213,155,215,242,214,145,133,121,75,77,86,86,102,122,188,227,271,332,352,339,126,""
11,10,91,165,236,269,309,271,225,179,131,139,86,75,70,78,119,136,218,242,318,400,457,401,200,""
12,100,101,190,243,264,290,289,225,209,186,124,101,90,97,104,109,185,278,357,398,479,479,460,287,""
13,122,118,183,247,315,339,366,295,267,184,105,97,81,63,85,133,173,269,293,366,424,419,357,264,""
14,160,121,202,265,309,311,274,248,216,158,95,82,72,78,86,109,135,175,199,254,296,331,315,126,""
15,79,78,78,181,200,217,271,204,172,128,119,95,88,94,87,94,99,137,133,173,212,210,224,87,""
16,83,81,105,216,216,186,269,187,168,138,109,88,98,105,127,110,129,256,148,176,200,257,201,92,""
17,15,7,114,146,179,163,197,144,125,120,106,104,85,92,103,94,96,127,130,150,190,219,249,194,""
18,77,96,200,230,249,243,235,203,173,181,134,136,96,74,95,108,91,125,129,160,191,194,210,178,""
19,56,85,172,226,206,215,218,147,131,90,108,83,62,77,85,68,64,82,115,173,167,155,119,65,""
20,58,58,110,176,163,152,138,105,116,108,85,71,45,61,52,52,54,64,65,97,123,138,122,48,""
21,48,53,81,146,129,123,165,136,110,96,83,78,80,74,59,66,66,77,89,116,146,157,140,92,""
22,55,54,140,179,163,174,161,135,137,129,111,111,84,70,61,62,56,54,80,110,132,133,55,67,""
23,84,66,124,256,229,209,195,167,174,170,133,125,129,115,89,124,118,129,115,164,209,230,121,84,""
24,103,71,93,136,206,218,329,196,139,124,99,95,75,85,97,107,114,123,104,109,105,127,122,54,""
25,6,63,65,117,118,81,75,71,80,133,147,111,79,79,173,84,241,45,52,57,39,74,86,70,""
26,83,85,99,62,68,46,79,172,168,125,129,100,110,88,180,174,187,299,115,132,194,205,203,187,""
27,78,82,118,173,185,188,212,165,185,118,109,86,55,90,82,78,77,89,109,133,165,162,166,124,""
28,79,46,103,148,160,179,165,160,145,111,132,109,90,83,75,90,119,102,98,156,180,165,127,74,""
29,81,89,128,153,192,173,216,158,146,129,108,98,129,93,84,75,91,102,88,144,175,193,191,172,""
30,90,105,125,194,184,212,193,191,149,124,99,100,99,94,80,85,83,109,92,122,169,144,147,102,""
31,55,67,45,108,134,148,193,172,145,126,123,93,95,79,81,80,93,93,116,136,154,154,184,171,""
