dec,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,48,40,53,55,70,51,51,37,19,18,10,5,11,12,8,26,15,23,21,22,31,29,31,37,""
02,39,50,56,57,64,57,42,41,19,13,6,17,6,5,11,6,9,7,11,13,16,21,11,19,""
03,18,19,25,32,34,39,25,19,17,13,6,7,5,8,0,10,10,9,8,14,24,21,28,35,""
04,33,42,37,55,42,40,30,38,18,12,13,5,7,7,7,17,15,11,20,19,19,30,34,47,""
05,34,57,50,59,57,45,44,35,10,13,8,12,11,7,4,13,14,18,25,26,23,20,36,29,""
06,41,52,59,66,70,56,76,44,17,10,11,9,6,10,11,16,14,13,23,28,22,36,33,38,""
07,48,51,48,64,65,68,40,39,28,16,13,13,16,20,14,16,20,19,18,30,28,36,45,68,""
08,49,68,66,62,77,59,60,41,23,11,4,5,4,8,7,16,27,24,34,20,33,49,53,57,""
09,68,47,61,84,80,80,63,53,50,35,10,11,11,18,23,15,9,10,17,23,23,18,18,37,""
10,45,37,39,47,47,51,44,39,20,12,11,3,8,5,8,7,12,13,16,23,38,36,39,45,""
11,51,43,44,58,73,60,57,35,23,12,10,10,10,11,9,9,11,18,14,18,31,42,61,62,""
12,76,53,50,76,94,93,67,56,22,26,15,9,8,6,5,6,12,17,29,26,44,48,71,93,""
13,83,64,63,92,95,77,66,52,30,23,20,10,5,9,2,4,11,19,38,33,49,72,80,85,""
14,88,75,50,100,94,67,63,44,40,24,11,8,13,6,11,11,13,11,22,29,29,38,32,38,""
15,33,37,40,41,47,34,31,21,14,17,8,3,5,9,7,12,12,5,8,7,17,21,16,34,""
16,30,34,34,35,42,27,44,17,26,9,5,12,3,5,8,4,10,7,7,11,6,9,20,22,""
17,17,30,28,43,40,30,42,26,30,13,12,3,11,4,6,9,19,9,12,18,23,25,18,26,""
18,28,39,51,55,74,48,42,37,28,17,22,10,9,11,17,17,14,9,12,19,24,35,38,40,""
19,37,30,50,46,63,46,59,42,15,12,9,13,3,8,22,18,15,17,13,8,13,30,33,26,""
20,32,34,50,44,55,34,40,37,29,27,11,8,9,10,13,17,18,10,16,14,22,25,23,27,""
21,30,41,43,48,52,35,44,27,21,16,11,11,10,6,7,17,19,15,20,21,26,26,25,41,""
22,57,67,65,64,72,50,52,32,37,32,24,21,5,23,12,16,13,15,7,19,30,32,29,30,""
23,44,46,56,54,62,58,42,37,34,20,26,10,11,7,16,8,13,9,10,15,16,16,29,38,""
24,43,46,55,64,58,62,47,48,22,17,12,13,24,6,5,12,12,7,12,13,15,16,23,18,""
25,24,35,37,32,36,37,31,44,35,13,9,9,14,11,7,12,7,7,10,22,16,20,21,22,""
26,24,17,20,34,43,36,28,24,15,7,2,12,11,9,3,11,7,16,8,12,14,7,12,20,""
27,18,27,31,35,39,37,32,30,24,4,22,15,8,8,13,7,8,10,11,14,10,14,19,25,""
28,24,37,32,35,39,38,33,28,26,9,10,16,11,7,11,12,15,16,15,18,26,22,33,23,""
29,27,42,57,55,44,48,35,32,13,17,10,12,6,7,5,4,10,5,7,10,5,9,3,9,""
30,30,37,53,54,46,47,52,35,21,10,17,11,11,8,5,9,7,5,6,7,9,9,7,17,""
31,10,10,28,42,25,32,35,28,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
