dec,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,2,4,6,2,8,6,3,2,1,3,3,2,7,9,3,4,6,9,4,0,3,0,7,8,""
02,4,4,5,7,4,6,5,4,3,2,5,3,6,5,10,3,1,5,4,0,6,3,2,5,""
03,5,8,9,7,7,5,9,9,8,0,0,0,0,1,10,5,4,7,2,4,7,3,2,1,""
04,1,4,0,1,2,3,4,3,1,0,3,3,2,5,9,1,0,0,0,2,1,4,0,1,""
05,2,2,2,3,0,1,3,3,0,1,0,1,2,2,9,6,3,7,3,5,1,4,4,1,""
06,6,0,3,3,1,3,3,3,3,2,3,3,2,6,3,2,1,0,0,1,1,2,2,2,""
07,1,2,0,1,0,4,7,6,5,1,3,0,2,1,2,0,0,0,0,0,0,0,0,1,""
08,1,4,3,3,3,2,7,10,9,8,4,4,3,3,2,0,1,1,2,3,3,2,1,0,""
09,2,1,2,1,2,2,3,3,0,0,0,1,0,0,0,2,0,2,5,4,9,11,3,8,""
10,7,14,18,22,26,28,33,26,26,19,11,14,13,11,6,8,9,15,14,22,32,36,37,16,""
11,19,24,23,27,29,32,34,46,15,16,22,13,7,11,8,8,18,17,22,32,47,58,48,25,""
12,18,19,13,38,48,43,46,65,37,27,15,18,9,15,8,10,18,29,47,61,86,86,83,43,""
13,16,26,22,60,82,72,90,60,30,19,11,11,15,2,6,10,21,29,43,55,66,73,55,31,""
14,11,10,17,31,50,35,44,52,29,17,14,15,18,17,25,26,27,18,19,22,59,30,24,25,""
15,38,21,9,15,15,19,11,20,9,8,13,14,20,7,8,8,4,6,6,3,5,6,1,3,""
16,5,3,1,9,5,6,4,4,5,5,5,4,8,5,7,12,3,9,2,3,1,4,3,1,""
17,9,2,3,6,3,3,4,5,5,5,10,4,5,1,1,10,6,4,3,3,10,5,5,1,""
18,2,1,4,4,2,1,2,4,6,2,1,9,2,1,1,1,0,1,0,0,1,0,1,0,""
19,1,0,1,1,0,1,0,0,1,1,0,0,1,0,2,1,0,1,0,0,1,29,40,37,""
20,44,8,8,14,16,13,30,14,19,10,11,6,4,8,3,4,4,9,16,8,8,7,9,0,""
21,9,12,9,12,18,14,18,25,37,24,33,18,20,12,9,11,16,14,8,13,11,9,6,8,""
22,9,11,12,12,13,18,38,58,17,10,17,19,60,57,13,4,9,9,6,5,7,7,5,5,""
23,3,7,9,3,10,11,6,12,20,11,17,18,15,13,11,8,8,10,9,6,3,5,4,5,""
24,10,5,5,9,8,16,16,10,21,18,13,18,20,43,7,7,6,10,5,5,4,8,6,5,""
25,11,7,17,9,11,13,12,18,22,25,15,20,18,9,4,4,7,9,8,4,10,7,5,6,""
26,10,6,6,15,11,7,17,37,26,18,22,21,17,11,9,9,4,8,3,12,5,34,64,49,""
27,71,36,29,34,81,39,14,10,7,10,11,4,7,5,2,8,0,1,1,3,1,0,1,1,""
28,6,4,3,4,5,2,6,3,4,9,5,2,6,8,5,4,3,6,4,5,4,2,6,12,""
29,7,8,37,20,21,36,48,31,20,48,36,10,21,30,11,6,25,17,11,6,14,25,9,3,""
30,4,6,7,8,15,13,5,10,10,5,5,19,7,11,8,2,6,4,5,3,3,5,2,2,""
31,2,7,7,7,11,5,11,8,5,8,6,7,7,3,2,2,2,2,0,3,0,2,2,0,""
