apr,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,31,24,30,30,24,33,36,38,32,52,31,39,30,17,8,22,8,8,6,14,15,23,12,29,""
02,33,41,29,38,29,39,30,45,37,54,34,32,23,19,12,5,8,6,6,9,12,11,20,26,""
03,34,35,27,26,37,34,39,39,55,44,33,28,33,32,18,10,14,7,3,5,12,23,14,27,""
04,35,35,34,32,33,22,36,43,46,50,37,37,20,22,17,7,5,6,4,6,13,19,26,29,""
05,29,39,40,21,23,35,29,37,35,40,40,27,21,19,12,4,13,8,4,16,10,10,20,24,""
06,36,33,28,20,27,22,31,38,43,41,28,34,21,9,16,11,6,4,4,6,13,22,20,32,""
07,36,29,31,41,28,38,37,56,54,41,29,31,27,23,12,9,13,6,10,8,19,20,22,24,""
08,37,41,41,46,29,41,40,32,51,42,45,28,18,18,11,11,5,6,9,3,13,18,19,25,""
09,37,43,40,28,30,27,35,38,41,46,46,24,18,16,12,8,5,7,10,8,9,19,27,32,""
10,37,23,42,26,35,40,36,35,55,25,46,31,17,26,17,8,17,5,8,8,14,20,22,35,""
11,28,31,32,28,27,35,23,38,36,44,43,40,28,16,15,15,8,9,4,8,13,18,20,31,""
12,36,40,44,29,33,35,34,34,40,36,35,23,26,16,10,12,7,9,5,8,16,15,24,23,""
13,37,37,33,27,33,27,27,47,36,27,29,26,19,11,11,8,6,4,8,12,4,19,20,22,""
14,35,37,28,30,34,35,35,34,41,40,39,18,27,14,9,5,9,3,7,4,12,18,22,25,""
15,36,43,36,37,41,35,42,40,48,47,-1,-1,-1,13,11,12,7,4,8,9,13,19,26,15,""
16,41,27,29,26,37,22,33,40,59,44,40,33,25,23,18,14,10,10,6,6,10,12,13,33,""
17,27,36,18,26,35,27,36,57,48,41,-1,-1,-1,-1,-1,-1,-1,6,3,6,10,25,26,25,""
18,46,24,28,36,31,37,48,47,65,43,31,27,22,17,11,13,4,11,14,10,14,12,25,27,""
19,34,32,36,36,40,34,32,45,65,41,49,34,19,16,14,8,7,7,7,5,14,24,28,24,""
20,37,37,30,36,37,42,46,48,45,37,36,32,21,13,10,8,7,11,6,12,12,25,27,32,""
21,47,30,27,35,42,47,43,43,42,55,35,24,28,24,15,7,9,2,9,11,19,18,26,29,""
22,38,40,38,34,45,60,56,51,70,59,55,27,30,15,19,13,8,10,9,8,15,24,33,34,""
23,34,36,52,47,59,49,57,60,51,61,59,35,24,21,13,9,4,9,7,11,20,21,32,26,""
24,38,36,40,47,37,50,52,48,38,29,32,29,23,20,8,8,3,7,5,8,12,19,29,42,""
25,39,40,39,41,47,40,59,73,42,52,50,37,35,20,14,13,11,12,12,6,13,20,19,34,""
26,32,49,41,40,37,56,66,47,42,40,38,27,25,28,21,13,5,4,10,12,10,26,32,25,""
27,41,30,34,26,44,43,61,74,68,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,14,20,42,""
28,40,36,46,51,61,54,69,85,56,68,33,34,27,20,20,12,6,11,5,11,17,20,10,26,""
29,35,27,22,31,48,49,59,48,29,29,26,30,33,31,16,8,15,5,4,12,11,18,22,22,""
30,35,31,36,37,47,64,62,58,54,43,40,24,36,26,13,12,7,18,4,10,9,-1,-1,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
