apr,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,65,66,74,64,47,100,168,197,201,216,189,183,173,138,134,182,159,180,174,165,127,95,88,102,""
02,75,66,99,79,94,108,158,185,198,178,171,158,187,180,194,174,134,169,182,167,146,149,98,89,""
03,84,73,63,72,101,112,149,174,204,206,205,165,168,169,187,201,149,163,115,175,125,109,103,12,""
04,25,17,21,32,26,51,140,203,220,250,223,191,178,190,178,186,169,165,191,158,162,115,103,93,""
05,52,26,83,75,80,108,147,187,152,128,176,185,141,107,118,113,94,137,163,146,41,53,33,25,""
06,10,7,16,21,49,103,159,180,164,164,205,210,149,100,115,110,73,104,87,132,102,51,53,34,""
07,28,48,67,87,73,118,139,128,198,179,161,165,160,152,152,141,126,140,126,132,111,110,106,65,""
08,55,80,62,95,93,113,146,191,197,196,181,166,176,192,162,189,166,190,151,157,118,114,67,54,""
09,61,70,90,92,109,99,126,173,192,181,180,199,175,172,180,177,159,149,162,171,102,64,85,75,""
10,74,60,46,79,81,71,60,176,198,195,201,200,193,171,196,171,177,160,144,150,128,132,86,90,""
11,39,57,85,101,97,64,149,179,199,217,209,172,183,199,207,125,158,82,113,111,64,92,70,43,""
12,27,31,40,47,61,117,152,144,181,204,181,191,160,188,169,178,171,134,153,159,118,114,106,70,""
13,44,57,72,90,102,124,168,219,211,223,225,238,188,202,195,177,171,178,175,143,136,123,93,60,""
14,35,52,57,90,97,75,160,208,209,200,190,179,163,180,177,163,178,186,156,143,151,119,96,34,""
15,41,33,54,66,24,56,165,191,209,208,185,187,168,190,195,211,175,161,139,148,142,124,118,67,""
16,62,58,69,49,54,121,159,181,203,189,193,204,197,172,197,164,166,179,172,159,133,125,114,80,""
17,54,67,73,81,90,86,147,193,194,207,215,190,195,178,153,191,177,164,128,146,104,82,82,70,""
18,64,8,12,22,28,82,172,185,190,185,153,159,166,177,178,188,168,204,179,155,146,108,57,44,""
19,32,66,73,82,80,73,155,175,194,178,173,184,191,225,180,201,156,175,185,170,128,109,104,83,""
20,58,64,46,88,99,130,175,219,204,198,198,202,183,200,182,168,211,187,169,173,146,119,110,48,""
21,43,40,24,78,95,120,159,236,238,222,205,191,209,190,174,197,183,164,122,107,104,100,90,49,""
22,13,22,38,41,44,88,184,212,210,239,224,224,209,217,201,204,177,171,200,178,141,126,101,61,""
23,55,31,41,78,72,106,131,197,245,246,230,203,191,203,218,209,152,182,176,186,153,139,103,90,""
24,61,66,87,90,80,128,163,194,191,234,217,202,195,181,196,211,192,205,164,173,142,142,98,67,""
25,29,43,41,59,68,61,134,188,217,229,209,196,199,212,221,230,198,206,183,162,164,159,112,91,""
26,36,52,59,76,118,117,177,166,179,193,213,187,215,227,235,251,208,239,210,215,168,145,115,72,""
27,53,104,85,112,90,132,186,184,188,210,196,206,224,220,197,224,211,177,173,198,173,131,88,73,""
28,95,100,90,125,107,122,161,194,219,185,160,189,202,195,190,194,193,211,207,193,167,127,126,65,""
29,74,75,56,87,104,124,162,197,179,182,173,192,180,176,187,222,205,191,210,168,148,116,76,82,""
30,66,80,90,101,109,104,169,153,199,197,190,218,226,214,213,245,219,246,210,170,140,142,98,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
