apr,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,145,164,182,195,212,248,261,258,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,""
02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,282,232,237,232,182,120,74,46,54,63,89,90,115,""
03,144,155,162,143,195,191,214,239,254,317,293,224,244,273,237,156,131,81,64,44,56,100,117,143,""
04,163,143,199,215,216,237,314,236,282,262,334,289,203,221,203,171,115,98,64,56,67,102,119,132,""
05,155,137,145,204,190,178,211,253,298,335,284,279,248,248,214,144,117,88,59,65,63,85,122,153,""
06,153,159,159,194,219,236,229,257,306,328,292,245,259,266,235,172,102,87,57,46,64,90,103,122,""
07,138,194,175,181,199,225,205,248,323,295,295,241,226,253,239,141,97,92,65,53,60,83,93,122,""
08,154,166,176,194,202,191,212,230,268,272,129,48,64,251,200,162,113,80,59,62,62,65,110,125,""
09,141,147,134,191,195,211,204,254,282,269,246,217,238,279,250,175,107,85,61,52,63,76,105,120,""
10,138,129,156,177,198,185,194,248,312,316,296,214,220,263,236,166,115,71,54,61,47,69,113,135,""
11,160,150,170,187,199,251,245,249,266,324,279,239,268,244,247,199,125,80,78,43,63,108,110,153,""
12,160,191,224,223,203,226,264,299,327,306,320,253,256,257,247,163,99,67,70,68,62,113,119,130,""
13,151,164,181,200,-1,-1,-1,-1,319,307,328,257,265,292,242,171,142,82,69,63,49,80,99,127,""
14,163,159,169,202,217,211,242,244,321,360,289,227,253,279,242,165,132,70,78,63,68,93,124,138,""
15,153,179,226,227,241,251,237,294,328,324,255,223,261,280,258,141,112,64,55,43,73,81,86,131,""
16,155,177,170,186,231,257,252,322,326,288,259,226,294,257,287,191,125,69,68,62,67,90,105,104,""
17,164,184,210,252,186,222,247,300,338,320,292,241,264,288,277,210,126,110,73,70,73,83,105,134,""
18,145,160,199,207,228,231,232,311,288,312,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,""
19,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
20,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
21,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,337,300,206,156,89,96,71,68,125,127,201,""
22,183,197,232,223,275,283,342,373,403,381,315,309,315,358,292,230,159,110,90,86,80,105,151,180,""
23,226,238,217,253,300,339,315,363,392,349,325,272,283,347,301,224,166,107,78,74,96,105,152,150,""
24,197,240,209,249,251,272,317,364,380,381,343,274,308,337,275,231,153,99,57,90,66,107,117,133,""
25,173,203,219,243,252,241,283,343,369,384,290,287,290,316,312,219,162,98,78,58,71,96,128,137,""
26,173,189,146,207,246,302,308,347,324,276,264,241,295,302,300,209,119,81,65,68,85,81,106,129,""
27,145,168,190,199,196,247,246,307,313,279,304,221,285,306,269,195,144,101,68,56,61,86,116,135,""
28,153,160,205,216,247,233,268,318,360,299,281,233,328,361,306,221,141,87,68,58,65,92,117,154,""
29,134,139,180,192,246,296,317,348,331,316,274,252,278,302,291,206,142,85,58,59,64,95,119,101,""
30,159,225,222,194,250,263,297,335,342,326,266,255,278,325,288,208,159,97,62,56,85,90,110,16,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
