apr,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,13,8,20,20,19,16,13,19,13,15,19,17,23,17,11,11,11,8,8,13,15,13,16,21,""
02,10,19,24,21,21,16,26,17,10,25,13,19,19,14,15,15,16,14,9,12,11,13,16,15,""
03,10,16,20,13,14,14,13,9,16,15,11,16,12,13,10,8,7,11,5,7,17,13,14,13,""
04,16,11,11,12,19,8,14,15,17,13,25,16,17,15,18,11,10,10,12,4,6,16,9,5,""
05,12,17,13,17,16,16,19,17,17,14,14,13,10,14,9,5,3,6,7,6,2,4,4,3,""
06,2,6,5,7,10,8,9,1,7,3,5,7,9,4,7,5,3,8,6,8,4,3,2,18,""
07,10,13,10,16,21,14,12,17,14,6,17,19,21,18,17,13,10,4,4,6,3,5,2,4,""
08,2,7,4,7,23,18,14,16,19,24,28,19,14,14,10,19,9,9,3,6,0,6,1,6,""
09,4,10,9,9,27,24,17,20,22,16,22,20,17,11,19,14,7,8,3,3,3,9,6,5,""
10,4,4,4,5,20,22,20,20,18,15,24,18,6,13,16,10,7,11,3,1,3,5,6,3,""
11,3,2,7,12,24,22,12,22,18,21,30,22,16,18,8,2,4,5,3,6,9,6,14,10,""
12,6,11,16,17,16,11,12,27,13,12,11,7,8,8,10,9,6,4,2,6,5,8,9,6,""
13,8,11,14,14,11,8,1,10,6,7,11,16,6,7,9,4,4,4,1,2,9,6,3,-1,""
14,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,5,7,6,9,6,""
15,3,8,12,3,4,6,10,8,3,4,6,6,4,4,5,2,2,1,1,2,2,4,3,5,""
16,1,6,3,11,12,3,6,9,3,6,7,4,4,12,14,8,8,4,5,2,1,2,1,2,""
17,2,5,8,3,10,12,10,9,8,3,5,8,7,7,5,4,1,3,2,2,4,3,3,6,""
18,4,3,6,6,11,7,9,7,8,7,6,3,7,3,8,3,4,6,5,5,17,10,10,6,""
19,7,10,14,3,7,9,7,7,6,10,7,5,7,10,10,8,6,7,4,6,11,8,17,8,""
20,8,13,8,8,8,17,6,6,5,8,11,16,10,8,16,12,12,4,8,14,2,6,1,9,""
21,3,5,4,15,16,21,23,19,15,10,22,23,15,16,13,14,12,11,13,5,4,8,7,3,""
22,5,4,2,17,19,27,26,29,24,28,17,32,14,14,13,10,13,9,13,2,4,8,9,4,""
23,5,4,10,17,25,25,18,27,27,24,24,18,21,23,18,22,1,6,10,7,13,13,7,17,""
24,9,12,11,31,22,17,20,18,21,17,15,12,13,18,18,13,13,9,5,4,5,17,14,10,""
25,9,5,11,14,18,12,15,18,11,17,22,23,18,14,18,11,7,6,3,7,13,13,9,11,""
26,10,7,16,22,19,17,16,21,10,20,14,9,5,8,2,7,5,2,4,9,5,8,10,3,""
27,7,6,5,16,15,7,11,7,8,15,20,13,13,15,8,11,3,7,4,12,5,10,11,7,""
28,6,7,11,24,17,4,13,11,13,13,16,10,15,16,7,7,1,5,9,8,7,2,13,25,""
29,24,9,6,9,7,4,23,23,20,31,25,24,15,15,27,19,12,9,10,19,19,14,15,15,""
30,14,19,26,23,29,29,16,24,20,21,26,24,13,19,15,17,12,-1,-1,-1,-1,-1,-1,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
