apr,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,116,129,119,95,91,81,86,-1,-1,89,105,92,100,74,-1,-1,13,14,18,12,25,32,66,76,""
02,119,159,139,152,148,131,144,107,125,169,180,167,118,96,57,41,29,23,15,23,31,57,57,83,""
03,95,124,106,103,90,85,79,95,78,103,175,65,111,78,63,53,22,14,13,12,32,40,67,93,""
04,134,148,183,151,120,135,117,99,129,137,178,131,107,84,70,36,17,16,20,17,26,58,42,75,""
05,112,105,122,110,94,65,77,79,48,121,104,108,84,57,62,33,14,13,8,13,6,14,36,69,""
06,103,117,104,142,126,105,99,101,115,123,127,107,93,58,31,29,7,4,15,12,19,45,46,74,""
07,108,129,121,141,112,119,76,82,89,92,133,103,97,77,47,33,20,29,18,7,11,24,44,61,""
08,104,105,108,127,88,87,92,80,110,129,177,-1,-1,75,58,34,11,17,12,9,21,34,38,69,""
09,107,128,119,160,125,118,128,78,114,172,176,145,112,45,17,16,10,8,2,3,7,11,9,10,""
10,15,29,21,18,18,38,13,9,5,22,34,66,62,43,37,18,11,6,4,4,7,7,17,17,""
11,22,43,45,47,41,54,40,34,43,75,56,62,62,61,45,23,15,9,6,12,6,5,8,13,""
12,18,24,31,29,19,24,22,32,40,63,53,29,32,79,26,26,13,9,7,6,8,8,15,15,""
13,41,38,33,45,27,44,37,50,51,49,57,41,54,62,50,23,16,3,6,9,2,13,6,14,""
14,24,29,24,33,25,30,33,34,50,55,52,33,52,64,35,21,13,7,9,3,5,8,9,16,""
15,24,26,39,25,19,26,30,27,35,55,56,76,72,65,60,17,11,6,8,6,4,4,6,20,""
16,19,32,29,28,26,27,21,-1,29,42,40,81,94,67,68,46,27,15,31,6,5,7,20,21,""
17,44,42,60,76,58,33,36,58,94,103,87,89,79,94,84,48,18,11,12,3,12,11,13,25,""
18,39,46,49,61,49,52,39,60,51,61,70,78,97,71,64,43,18,15,6,7,6,7,15,13,""
19,31,39,40,36,22,43,48,48,64,45,78,76,75,73,50,27,16,7,7,6,14,6,9,17,""
20,27,48,43,38,39,49,42,57,64,73,97,90,93,88,71,30,13,20,11,9,2,5,5,19,""
21,21,32,44,42,30,37,40,43,78,93,87,92,80,75,65,22,14,11,11,8,15,11,22,24,""
22,45,53,58,67,80,62,57,99,83,132,132,105,88,85,47,50,22,15,-1,-1,-1,-1,-1,-1,""
23,-1,-1,-1,-1,-1,-1,53,76,93,124,98,127,125,102,88,45,28,14,12,12,6,8,21,26,""
24,34,60,62,59,42,58,60,65,98,87,73,87,98,101,88,47,25,20,11,8,5,9,21,27,""
25,31,65,74,57,68,84,76,80,49,126,101,85,122,97,88,28,14,10,8,8,7,5,12,26,""
26,42,61,51,63,65,61,62,81,104,93,-1,157,161,171,122,92,45,27,21,19,19,15,33,45,""
27,59,65,85,92,78,98,95,72,81,101,119,158,154,182,154,-1,29,40,31,17,23,17,35,63,""
28,73,76,104,109,132,114,85,89,132,136,133,155,190,185,163,95,73,39,30,26,14,37,38,59,""
29,70,105,98,125,112,145,90,133,153,163,180,164,164,156,129,101,49,40,24,26,24,26,33,47,""
30,67,98,104,83,78,116,117,143,169,129,154,133,142,208,156,96,70,50,31,17,14,32,36,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
[E]hgmpI}lel`z`fg'o0'jf',"b"
