apr,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,134,160,160,199,228,241,256,259,241,244,247,225,208,227,243,254,214,209,195,177,139,168,142,167,""
02,165,156,180,201,219,233,251,246,263,266,244,263,241,248,250,268,246,245,248,217,182,168,145,123,""
03,145,131,159,190,221,233,254,251,235,240,230,224,225,228,245,259,245,239,238,203,165,134,139,118,""
04,134,154,158,200,225,246,258,266,260,253,242,240,236,256,255,246,223,266,214,188,161,135,126,128,""
05,113,111,166,210,209,233,227,244,214,251,208,215,221,241,242,255,243,243,239,209,189,188,149,126,""
06,118,133,136,166,201,165,199,247,238,267,249,147,177,235,265,262,264,234,243,218,186,149,145,122,""
07,138,147,180,171,210,260,270,255,251,250,245,246,223,247,258,260,239,230,229,223,175,158,162,134,""
08,116,140,147,199,203,254,266,247,252,239,257,236,238,257,250,239,244,233,234,198,173,173,160,138,""
09,134,132,151,201,225,221,255,258,260,241,248,227,243,244,253,241,243,264,242,216,178,173,154,142,""
10,116,144,177,208,231,251,240,255,268,246,258,253,236,258,266,248,253,223,207,178,173,143,144,143,""
11,146,153,184,195,238,272,263,262,251,259,270,251,256,252,289,265,261,258,234,217,162,156,157,149,""
12,137,131,165,208,228,245,243,255,256,259,247,236,256,255,258,266,239,233,246,216,149,168,186,152,""
13,151,169,172,191,228,231,255,255,265,257,263,258,272,263,273,280,241,235,225,220,192,172,172,146,""
14,166,167,181,204,250,265,269,268,274,266,265,236,238,252,240,263,235,250,248,216,184,172,163,135,""
15,136,147,188,212,220,269,256,277,283,257,252,240,272,264,238,268,263,273,224,200,164,160,162,144,""
16,148,171,181,191,219,223,248,254,249,278,268,247,233,235,239,252,274,250,236,209,177,160,169,138,""
17,149,148,169,213,232,250,270,277,272,250,255,250,262,262,245,245,266,247,235,200,196,170,134,129,""
18,142,137,183,200,259,271,245,265,260,264,250,243,245,247,239,257,214,247,233,203,181,170,164,135,""
19,141,131,165,215,238,254,255,244,239,266,261,241,238,236,253,260,266,246,238,208,176,176,162,156,""
20,149,170,174,195,229,230,254,261,248,252,283,240,243,263,245,265,243,237,241,206,175,190,147,147,""
21,133,163,179,186,215,235,267,280,263,266,268,234,242,244,230,239,254,266,240,233,189,173,167,130,""
22,134,150,179,213,241,254,251,255,236,239,230,227,197,208,182,218,235,252,216,210,158,167,160,144,""
23,140,126,179,208,211,254,254,230,238,250,257,219,216,210,221,241,234,255,227,209,192,197,169,145,""
24,146,162,185,220,253,222,155,276,252,245,225,244,207,224,219,229,195,250,247,279,237,159,163,148,""
25,156,171,172,190,230,256,245,265,258,257,252,242,268,256,247,241,236,259,210,166,147,186,154,135,""
26,125,126,170,189,228,226,245,241,240,248,240,244,241,261,236,236,249,222,232,216,180,183,163,142,""
27,139,169,168,198,211,232,253,252,249,244,262,259,247,223,258,230,228,233,226,205,153,131,164,161,""
28,135,136,160,185,248,252,250,246,251,256,236,233,246,247,234,247,220,235,227,219,205,190,176,141,""
29,150,170,153,202,226,240,240,236,237,260,251,237,240,243,256,237,258,242,227,213,160,171,162,139,""
30,129,138,189,204,236,253,258,256,259,254,245,265,245,221,238,237,232,223,199,181,136,171,131,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
