apr,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,23,23,17,11,18,13,13,27,20,21,13,12,15,12,11,13,9,11,6,12,14,19,13,22,""
02,23,31,25,22,21,15,16,19,11,17,13,14,13,14,9,8,7,6,7,7,8,13,16,25,""
03,29,25,20,19,15,16,19,20,18,13,15,16,22,13,9,6,8,5,4,12,17,20,15,24,""
04,34,25,27,20,17,14,14,23,23,17,11,11,8,12,11,7,8,5,2,5,12,16,28,27,""
05,28,33,24,19,11,15,12,20,19,16,24,16,21,14,9,4,9,9,9,15,16,14,23,28,""
06,29,26,22,16,21,14,20,18,26,21,22,23,21,15,13,10,6,7,11,5,12,24,17,27,""
07,27,30,26,18,19,16,20,34,38,35,17,21,10,16,13,9,14,8,8,11,17,22,15,24,""
08,27,28,34,26,17,16,17,15,25,20,18,18,11,13,11,8,7,9,13,12,15,20,18,24,""
09,31,32,21,24,19,19,20,27,27,22,24,13,21,10,12,11,8,8,8,9,12,21,19,30,""
10,33,28,33,19,24,15,16,21,23,18,21,21,14,16,15,9,10,3,10,12,12,15,18,27,""
11,26,20,22,24,12,11,16,23,25,18,14,22,13,11,6,8,5,10,7,7,17,18,24,24,""
12,26,34,24,21,19,20,22,23,27,20,22,18,18,8,10,9,6,7,5,8,18,15,29,29,""
13,38,28,26,21,18,15,26,31,24,21,20,19,12,13,10,9,6,8,8,13,16,18,21,22,""
14,35,30,30,21,25,17,16,29,26,24,25,18,13,16,9,10,11,5,9,11,13,24,25,24,""
15,34,31,28,22,32,21,30,24,25,20,18,24,17,14,8,14,7,11,9,14,18,22,25,21,""
16,32,26,24,22,25,21,25,28,33,23,29,28,17,14,13,13,8,10,11,8,14,15,20,34,""
17,31,25,21,18,23,18,23,27,28,26,-1,-1,17,11,14,14,10,8,10,13,19,20,24,25,""
18,36,28,24,27,20,19,24,29,39,24,21,22,21,25,18,8,6,15,14,18,18,15,23,24,""
19,22,33,26,29,28,26,32,46,37,30,31,21,22,21,19,15,10,13,11,10,19,24,33,30,""
20,29,22,25,25,21,26,25,36,31,25,20,19,17,11,11,9,19,11,10,14,16,27,28,36,""
21,46,22,17,19,26,29,30,33,31,33,29,31,21,21,15,17,10,7,13,16,16,19,24,35,""
22,24,38,26,26,32,33,27,34,39,35,27,24,24,16,14,20,9,12,16,10,17,23,32,45,""
23,38,34,38,30,29,33,31,28,27,44,32,30,24,17,15,13,9,6,7,12,21,19,33,36,""
24,32,35,23,31,23,28,30,26,27,28,36,23,17,16,21,10,9,12,9,9,13,18,28,35,""
25,25,28,29,31,26,20,34,43,25,33,31,24,13,19,20,17,12,12,14,9,14,17,26,28,""
26,29,37,21,22,27,36,33,32,26,29,23,26,20,21,21,16,8,9,14,11,16,24,21,20,""
27,30,25,21,15,22,26,31,38,31,28,29,23,27,16,15,10,20,9,12,14,12,12,13,34,""
28,35,25,26,30,35,31,31,44,39,35,23,27,25,21,13,12,7,11,15,17,17,21,18,25,""
29,36,25,27,23,30,26,30,30,29,33,24,21,24,23,13,13,10,9,7,14,19,20,24,21,""
30,30,14,26,22,23,31,34,33,30,33,27,21,20,20,16,9,10,12,11,12,-1,-1,-1,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
