may,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h
01,117,136,156,204,235,213,229,253,234,259,227,201,205,174,242,150,67,49,41,50,61,73,78,117
02,122,152,151,175,217,244,283,272,246,232,219,196,197,195,205,146,90,45,29,42,36,56,111,107
03,137,132,147,176,222,239,292,303,326,317,293,248,211,179,196,154,68,57,38,29,51,44,69,79
04,92,113,133,155,166,215,249,259,285,234,207,180,157,146,148,101,79,30,42,17,34,56,77,106
05,91,110,140,166,178,192,214,283,218,205,213,176,138,156,159,112,57,32,31,22,52,61,50,82
06,90,114,130,166,194,228,227,236,215,242,245,179,174,162,136,137,137,32,36,27,39,76,67,68
07,110,114,140,155,184,229,270,271,256,293,203,199,171,160,155,108,67,34,29,30,56,53,73,78
08,90,97,109,137,150,162,164,196,200,175,161,131,133,163,133,117,70,35,25,25,23,35,42,40
09,61,80,101,114,141,146,198,214,131,158,183,158,142,124,129,88,42,27,40,36,35,62,76,86
10,141,106,139,152,164,220,192,217,210,278,302,238,157,164,151,135,85,58,51,32,48,59,72,80
11,115,131,148,168,207,148,163,151,249,244,204,197,160,167,185,-1,70,38,19,30,65,62,88,112
12,99,120,127,165,201,194,227,255,226,223,188,178,196,176,150,121,81,61,32,36,40,75,89,87
13,116,121,135,167,215,196,221,258,249,214,213,134,150,185,187,146,83,47,98,56,88,84,80,105
14,141,138,166,186,222,226,247,273,258,229,250,223,212,177,177,155,77,42,45,38,55,65,98,83
15,116,126,158,175,217,223,230,239,252,268,215,181,217,190,187,162,99,71,41,-1,76,63,97,104
16,127,158,141,189,214,203,250,240,220,235,192,183,192,239,217,157,80,67,55,38,36,50,95,135
17,114,179,158,187,214,219,226,205,210,310,265,178,190,162,166,153,101,46,45,38,43,61,100,131
18,154,150,163,179,229,228,243,259,264,262,250,228,202,186,174,133,95,75,41,55,67,95,118,132
19,153,127,169,169,254,216,250,277,263,259,198,153,170,167,-1,-1,-1,68,46,40,55,87,109,131
20,121,125,160,194,193,199,231,217,218,204,191,184,160,214,178,161,70,69,49,37,62,80,91,111
21,134,136,165,186,185,193,234,264,242,231,221,153,140,154,166,147,102,60,37,37,40,63,77,88
22,123,110,129,180,196,207,202,195,200,208,221,150,183,195,185,148,125,52,46,60,63,76,98,119
23,130,132,165,199,184,213,251,217,220,212,208,165,170,192,170,143,97,92,49,46,47,58,92,161
24,151,213,188,196,225,229,235,263,-1,-1,-1,-1,-1,188,-1,-1,52,45,75,69,63,88,90,121
25,138,161,218,210,226,251,246,291,-1,-1,-1,-1,-1,152,212,167,127,68,45,39,44,72,96,107
26,124,124,143,195,199,222,259,257,-1,-1,-1,-1,-1,164,142,147,93,74,46,28,74,70,-1,0
27,154,145,172,173,219,249,239,240,220,-1,-1,-1,-1,-1,-1,-1,94,54,30,54,69,88,92,0
28,155,126,148,166,180,178,181,241,225,-1,-1,-1,-1,-1,174,147,111,69,49,38,67,76,106,104
29,149,150,150,177,185,224,245,256,293,324,194,154,142,184,191,150,95,83,52,38,59,85,93,99
30,118,142,177,189,213,222,221,227,276,251,171,172,162,205,205,145,118,69,43,40,45,55,101,152
31,141,159,156,195,228,236,248,256,309,246,236,195,247,221,237,217,137,76,249,236,168,77,93,22
