Mar,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h
1,14,5,16,18,15,24,20,25,25,42,21,21,23,24,8,14,10,9,14,10,7,5,6,11
2,6,2,6,17,22,14,22,14,15,17,5,14,15,20,24,10,11,11,8,7,10,8,6,8
3,7,4,14,10,19,18,10,17,13,24,14,-1,-1,-1,-1,-1,-1,-1,13,18,20,23,8,12
4,16,17,21,24,15,33,24,37,24,64,40,34,30,35,31,17,17,16,15,17,18,15,20,16
5,16,13,16,21,19,28,34,28,35,35,42,29,23,39,23,35,19,13,15,11,15,16,13,12
6,9,9,15,16,23,22,20,32,33,36,51,24,28,27,33,24,18,20,24,18,24,14,20,20
7,9,15,25,24,29,34,20,35,34,32,41,23,19,32,28,39,26,20,21,17,12,20,15,18
8,10,11,16,14,29,24,23,28,13,32,30,21,26,24,30,23,21,23,22,12,14,15,14,16
9,11,8,10,23,16,16,24,23,30,50,35,22,17,22,24,24,18,13,11,7,16,9,13,17
10,10,12,23,19,18,13,16,28,44,75,49,29,36,17,23,31,19,19,15,15,18,19,19,11
11,16,15,12,20,37,26,21,26,45,38,41,27,28,20,34,24,14,24,12,14,10,20,13,9
12,13,31,22,27,18,31,18,32,43,40,35,31,33,46,39,20,20,19,14,10,15,11,18,15
13,13,14,24,12,22,39,17,21,23,41,42,26,33,34,27,16,25,23,20,15,19,27,18,16
14,16,8,11,14,27,26,20,16,35,30,56,33,32,20,33,25,15,13,16,16,17,15,15,15
15,4,12,11,25,21,22,17,16,27,24,20,24,34,37,29,31,18,11,11,21,16,9,15,11
16,4,12,16,15,26,18,16,18,18,30,36,34,21,32,28,30,20,12,15,12,10,21,16,20
17,13,11,13,22,21,17,18,23,42,39,46,47,35,63,38,33,30,15,17,15,19,21,18,11
18,10,8,9,26,33,25,25,23,30,36,27,35,15,31,36,33,19,20,14,8,10,15,21,9
19,22,9,21,20,20,24,21,29,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,22,14,17,9
20,13,9,14,24,31,21,25,63,34,41,26,38,37,35,44,22,16,17,17,12,10,20,17,4
21,8,9,11,21,25,28,22,15,34,41,43,29,27,31,32,22,17,17,27,17,12,19,14,9
22,10,7,13,15,19,13,16,8,25,35,31,29,20,26,19,20,11,8,7,12,21,15,11,19
23,11,8,16,37,21,32,24,34,32,41,34,25,36,28,30,28,18,24,17,12,17,14,15,14
24,11,14,14,27,25,33,23,27,30,45,30,27,40,34,44,31,20,20,11,6,13,12,18,8
25,7,8,13,12,6,12,15,16,30,32,50,35,32,27,34,27,23,15,17,16,8,19,15,13
26,10,10,11,17,31,22,29,27,15,51,35,26,32,30,30,32,17,21,17,13,16,16,22,13
27,8,13,11,13,19,20,16,27,20,30,39,33,31,36,34,28,26,12,15,10,15,21,15,16
28,12,10,17,22,18,19,18,16,45,39,38,30,30,39,27,17,24,25,14,10,11,16,19,10
29,10,12,16,20,23,36,23,19,35,38,24,42,30,30,36,17,17,15,17,8,14,16,10,16
30,16,14,7,21,21,21,29,27,28,27,31,24,28,24,35,27,19,12,14,11,12,18,19,10
31,11,16,16,23,18,19,20,19,28,38,35,34,27,32,39,40,23,13,15,15,12,23,12,17
