Jan,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h
1,35,71,90,103,97,105,76,76,97,78,108,100,91,89,59,49,37,21,20,21,43,49,42,26
2,39,22,32,60,58,62,64,65,70,78,52,41,75,65,54,48,32,19,20,26,27,26,25,29
3,46,79,72,85,99,89,83,71,69,100,86,84,75,75,54,46,17,23,15,12,28,22,35,40
4,42,42,40,45,65,46,52,67,87,94,100,85,53,88,71,48,40,24,20,17,21,16,29,27
5,68,50,88,107,119,84,80,69,53,81,91,67,82,82,57,58,44,28,15,20,21,24,27,33
6,31,40,45,73,108,91,77,65,86,93,74,90,91,92,79,41,38,24,17,19,24,29,25,34
7,37,45,79,109,98,95,85,83,97,96,73,74,58,62,74,63,37,14,12,26,39,35,26,36
8,80,74,97,120,90,94,78,80,86,95,101,76,63,77,93,22,18,17,10,23,33,23,31,23
9,23,53,75,86,95,82,52,65,82,62,59,132,77,90,61,31,21,26,14,22,21,24,21,19
10,24,25,30,61,118,90,63,67,74,87,79,73,77,54,40,29,25,17,12,17,15,14,16,17
11,23,41,82,72,97,95,60,61,76,98,73,84,69,78,47,33,18,16,11,15,12,19,22,16
12,20,20,82,94,89,60,53,69,73,75,45,38,53,59,30,27,16,8,10,11,14,12,28,21
13,30,19,35,56,90,62,58,58,63,60,85,32,34,29,45,38,21,15,19,22,25,41,17,17
14,16,20,35,62,79,60,73,65,88,45,82,73,47,69,45,43,22,17,16,17,11,16,16,18
15,45,52,78,86,78,64,61,51,38,42,14,37,27,39,36,69,47,38,21,5,18,37,35,41
16,33,48,62,86,68,75,72,73,37,26,30,29,9,42,31,50,37,15,5,10,13,11,19,24
17,21,44,57,68,71,63,42,52,80,94,83,75,92,70,60,51,27,19,13,15,8,19,13,19
18,46,44,63,79,75,61,37,62,89,61,71,79,15,61,68,29,21,20,20,6,9,22,34,23
19,42,54,72,81,94,71,63,64,56,71,78,47,74,67,25,19,18,19,13,7,19,32,28,29
20,26,37,53,53,82,49,73,73,60,82,60,69,65,103,64,33,29,26,27,16,14,23,35,29
21,29,29,28,70,84,73,73,86,85,78,67,101,85,76,75,29,24,20,14,12,20,12,25,20
22,31,67,72,97,76,65,85,71,81,48,73,50,34,56,39,51,28,12,12,15,11,16,19,51
23,40,18,76,88,90,60,71,80,33,55,37,38,60,68,58,58,24,24,15,10,3,11,21,21
24,27,11,31,37,45,29,42,43,85,91,56,100,86,67,68,42,30,12,17,13,10,15,20,30
25,19,46,82,83,70,73,76,46,71,108,71,47,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
26,29,21,39,42,45,89,64,72,58,81,96,81,76,84,57,62,43,24,19,11,9,15,19,56
27,41,59,64,75,88,61,58,75,61,79,77,88,96,55,50,35,12,10,13,8,8,12,14,18
28,24,25,79,102,79,56,58,40,70,84,82,80,87,85,70,40,16,107,41,21,25,22,16,17
29,35,35,52,92,105,66,66,93,87,99,76,65,66,73,50,43,8,23,17,14,13,16,22,31
30,24,44,74,90,89,88,82,84,105,121,61,83,80,69,49,31,27,25,23,15,9,9,17,21
31,25,20,79,94,86,85,75,71,104,99,100,86,85,91,65,43,29,9,14,16,27,15,18,27
