may,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,26,21,17,32,30,25,32,23,16,11,17,21,11,20,19,7,6,6,4,9,4,9,15,14,""
02,18,13,22,15,35,27,19,23,30,16,14,7,10,14,5,6,6,5,2,3,11,8,18,17,""
03,18,20,23,24,29,27,20,17,12,18,22,19,19,8,9,10,15,7,2,15,11,18,16,27,""
04,18,25,22,40,48,43,37,28,24,19,12,6,6,9,9,10,14,6,5,6,9,8,14,23,""
05,20,23,26,45,38,32,40,44,30,29,31,24,25,32,20,11,4,14,8,12,12,27,19,20,""
06,27,20,31,32,57,37,41,43,30,30,26,16,14,6,8,14,12,9,6,10,8,13,19,23,""
07,25,23,22,32,30,34,50,30,35,22,20,20,4,3,11,5,15,12,4,4,8,19,20,13,""
08,15,24,26,33,46,39,36,37,19,19,22,14,8,11,16,7,12,13,2,12,7,13,11,21,""
09,17,14,12,11,20,28,20,27,16,20,7,10,8,7,15,8,6,15,11,11,14,22,22,27,""
10,23,27,18,21,32,28,35,43,24,19,9,6,12,19,31,50,16,32,15,13,22,21,16,23,""
11,23,20,22,35,32,33,24,30,41,19,25,15,21,20,11,13,10,10,8,16,8,14,17,10,""
12,19,25,20,20,28,27,22,23,16,14,9,6,10,21,16,13,13,19,8,7,7,7,7,5,""
13,4,1,9,9,13,12,16,16,2,6,4,1,5,1,3,4,4,13,10,6,2,2,4,1,""
14,0,2,3,8,13,8,13,7,8,6,2,6,5,6,3,13,13,6,2,4,1,3,3,2,""
15,13,6,18,24,19,12,18,19,11,11,25,19,20,9,14,12,7,19,9,15,9,9,31,24,""
16,29,28,27,20,33,26,32,9,9,5,5,9,5,5,8,6,13,8,7,3,1,3,0,2,""
17,1,0,4,12,9,23,18,21,19,7,7,1,7,8,10,8,13,3,4,4,9,18,7,4,""
18,12,9,26,22,29,14,22,17,6,2,9,13,17,15,19,25,35,9,8,8,15,19,30,18,""
19,7,12,16,20,22,19,27,17,9,4,1,8,5,4,6,7,5,3,1,7,8,4,9,15,""
20,20,20,15,16,17,18,17,14,12,12,15,12,9,14,8,11,16,1,11,11,10,10,14,24,""
21,22,20,15,12,18,16,11,16,20,17,3,3,2,7,3,8,11,9,8,6,11,11,15,17,""
22,11,15,15,20,28,19,25,32,15,31,8,6,6,3,3,4,5,14,12,7,5,2,6,12,""
23,12,13,19,7,10,11,15,14,8,12,9,8,4,2,3,2,12,5,9,10,4,7,6,4,""
24,2,7,7,12,3,15,10,17,14,0,3,3,0,2,7,5,3,10,9,3,4,7,4,3,""
25,4,6,1,6,8,21,17,9,8,10,11,9,8,15,8,5,9,13,1,1,6,3,2,3,""
26,7,8,3,11,8,4,5,4,2,2,7,5,8,2,7,4,2,8,3,1,3,1,4,3,""
27,2,1,2,1,0,1,3,4,3,1,3,1,2,4,1,8,3,3,3,4,2,2,4,5,""
28,2,2,3,3,6,20,37,15,4,3,1,8,0,4,7,7,4,12,2,1,3,15,6,4,""
29,6,16,12,9,18,10,43,18,15,6,5,4,2,7,16,11,3,14,14,8,8,4,2,4,""
30,3,3,1,10,10,9,17,12,4,2,2,2,4,2,7,7,4,3,4,4,4,1,2,1,""
31,5,4,8,3,5,9,5,5,5,1,3,6,0,3,4,2,0,1,1,0,2,3,3,-1,""
[E]cfahg'jf,"zzlgzIzbpgl}'kl"
