may,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,4,12,12,27,3,29,35,34,42,35,48,65,52,48,47,35,22,11,17,26,30,31,26,14,""
02,12,11,19,21,27,25,22,27,33,28,29,50,50,53,50,51,29,0,44,38,19,28,21,16,""
03,20,24,3,25,13,27,25,27,39,42,36,45,55,50,64,62,32,37,29,39,41,15,22,23,""
04,15,10,15,19,0,34,17,24,38,59,48,52,40,39,54,41,42,28,36,34,30,24,17,12,""
05,0,0,0,0,0,0,0,0,0,0,0,0,4,46,28,24,19,22,28,32,34,31,26,10,""
06,8,21,24,14,32,26,30,24,46,42,51,59,57,39,55,48,23,33,25,27,36,37,21,16,""
07,19,8,11,0,20,30,23,29,36,45,41,59,49,25,34,33,43,38,19,27,33,34,27,19,""
08,7,12,23,18,23,28,27,37,32,45,51,52,52,58,54,32,41,23,27,39,32,31,8,21,""
09,18,19,23,34,44,39,35,38,43,47,45,65,54,82,64,52,30,39,18,29,33,37,32,19,""
10,17,22,19,19,30,29,39,28,37,52,37,61,41,63,64,57,35,20,22,40,31,48,33,25,""
11,14,23,18,25,34,30,32,44,44,48,47,43,54,67,58,37,21,25,21,23,34,28,26,14,""
12,17,11,9,22,28,30,26,21,23,39,37,48,52,61,57,45,37,25,27,35,38,34,27,17,""
13,15,16,15,25,36,30,23,26,48,52,53,51,48,60,63,44,29,24,20,32,35,42,36,16,""
14,15,10,15,33,18,28,28,32,46,55,44,51,44,64,59,44,31,20,27,29,26,28,28,27,""
15,13,22,11,25,30,31,25,33,37,35,44,47,49,56,58,55,38,22,29,20,25,25,38,20,""
16,7,14,18,19,34,25,22,32,32,36,30,31,35,68,69,37,29,28,23,26,36,32,32,10,""
17,13,13,20,28,31,31,36,38,53,42,38,46,48,59,67,49,29,20,26,28,29,36,28,16,""
18,12,14,18,17,21,24,28,32,37,45,36,48,42,69,52,47,25,24,31,24,35,34,31,16,""
19,17,18,13,39,38,36,40,26,52,68,57,52,51,0,47,36,43,26,31,29,49,36,42,18,""
20,18,11,18,18,25,48,34,35,52,50,40,50,54,58,67,43,47,40,18,17,40,45,31,22,""
21,25,16,17,24,50,47,41,50,47,43,52,51,62,68,59,57,42,32,29,30,33,27,19,21,""
22,21,16,22,29,36,30,34,46,51,46,43,42,43,82,67,73,38,17,27,27,38,29,31,31,""
23,17,12,13,39,43,37,34,43,60,44,37,47,40,68,42,28,31,34,25,25,35,35,25,20,""
24,15,14,28,27,32,32,38,35,57,46,49,50,62,75,55,68,38,23,20,33,25,23,29,20,""
25,23,21,22,14,22,31,38,33,38,40,37,43,61,83,87,51,24,25,31,34,35,42,21,22,""
26,9,7,18,18,24,29,32,24,32,42,44,49,46,48,71,46,31,30,24,24,23,45,33,25,""
27,17,15,21,22,35,29,22,35,53,54,38,45,58,64,63,17,40,31,30,31,24,25,45,19,""
28,13,17,26,15,33,31,28,32,42,41,51,35,45,75,56,49,28,18,18,15,18,19,8,0,""
29,11,12,18,17,25,34,33,43,27,40,35,49,33,77,40,58,33,13,17,18,30,19,24,19,""
30,13,18,14,21,29,31,30,59,47,41,44,36,37,64,57,58,33,29,29,16,25,18,24,20,""
31,16,10,19,20,33,35,39,36,37,44,49,41,48,52,65,23,37,24,29,12,35,35,-1,-1,""
