may,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,5,4,3,11,15,40,107,75,48,131,27,67,98,39,80,72,44,68,106,82,32,22,53,23,""
02,13,22,18,23,26,49,181,156,164,133,192,133,68,23,65,64,31,9,27,17,22,12,6,7,""
03,4,5,8,13,12,50,49,56,103,55,86,69,44,71,57,42,41,73,70,36,42,42,25,5,""
04,10,10,4,16,14,40,102,89,120,91,66,55,67,51,34,49,55,74,122,94,24,25,22,10,""
05,10,3,10,21,29,56,50,17,28,69,42,25,36,71,37,16,27,7,15,48,10,33,7,13,""
06,11,9,9,26,50,100,61,31,27,24,18,13,30,23,37,34,18,40,50,51,28,54,24,11,""
07,8,14,11,16,22,117,103,78,103,127,60,46,53,52,22,31,40,60,20,55,17,16,19,10,""
08,2,8,14,18,37,36,57,105,88,68,50,18,35,38,49,67,44,29,40,82,31,15,8,9,""
09,7,4,21,15,28,96,122,117,114,62,30,51,44,29,62,34,30,52,37,53,23,18,17,8,""
10,7,10,11,10,32,66,119,91,90,54,69,30,38,66,59,45,45,22,46,57,45,25,23,12,""
11,10,15,13,23,32,106,125,106,103,88,88,51,84,71,45,42,42,34,26,81,50,41,29,6,""
12,9,7,11,4,21,37,28,47,42,48,37,42,30,31,16,39,37,26,17,27,26,26,13,12,""
13,5,4,11,16,26,44,78,45,24,25,46,27,29,27,33,31,25,22,44,25,49,41,17,8,""
14,6,10,15,8,18,90,131,91,157,66,79,28,25,48,45,36,31,64,92,63,52,29,15,8,""
15,9,10,4,9,23,45,73,47,67,39,51,44,9,24,53,73,39,30,29,24,2,6,5,2,""
16,2,9,11,8,14,58,114,55,59,105,42,34,47,53,60,37,29,75,60,74,55,35,12,9,""
17,10,15,34,12,16,59,115,62,81,65,65,36,45,39,25,9,38,44,44,52,53,63,24,11,""
18,17,11,30,23,42,80,113,50,49,63,52,66,84,72,56,44,18,38,105,78,40,35,24,10,""
19,13,20,22,45,50,79,87,93,128,120,68,44,54,45,46,34,28,11,6,29,27,14,6,4,""
20,4,4,3,11,22,36,77,28,55,35,55,51,41,18,24,30,50,33,62,44,17,35,4,1,""
21,7,2,9,9,23,89,122,121,96,93,89,48,45,63,53,73,62,60,116,73,66,11,14,3,""
22,2,8,13,7,22,66,113,26,66,44,53,43,71,51,53,49,42,77,61,85,66,20,35,6,""
23,8,11,7,8,16,53,58,94,152,79,74,73,68,109,118,54,65,38,38,77,83,48,18,15,""
24,10,9,5,18,-1,-1,-1,-1,-1,-1,-1,-1,-1,16,72,14,37,56,63,65,68,77,31,14,""
25,17,15,13,20,22,79,49,79,132,103,87,51,79,4,8,8,21,21,47,27,19,26,23,4,""
26,7,11,17,15,10,42,35,49,53,17,46,26,25,28,8,11,13,6,11,34,23,28,23,16,""
27,10,7,9,17,13,41,44,38,22,43,44,14,25,14,27,21,11,10,27,29,42,52,20,19,""
28,11,14,19,9,21,31,42,49,53,35,55,48,37,41,30,22,40,34,51,40,24,30,15,5,""
29,14,6,13,14,11,58,45,18,17,28,12,15,38,15,26,23,19,16,61,48,22,38,27,8,""
30,5,8,10,13,3,34,78,49,50,75,40,53,22,26,32,12,26,25,52,42,57,19,20,6,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
