may,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,68,67,67,57,79,108,139,163,165,179,156,194,197,218,205,302,283,246,225,194,194,161,126,87,""
02,57,69,51,64,88,105,145,157,156,157,207,213,179,230,263,300,315,318,303,248,208,176,122,87,""
03,53,51,50,72,68,114,113,165,170,188,192,196,221,271,252,275,277,288,284,277,215,158,114,58,""
04,46,34,66,81,103,133,141,198,190,198,208,224,267,246,235,239,242,289,327,238,234,167,119,103,""
05,81,57,58,57,101,117,156,189,176,161,181,196,230,253,231,279,219,251,190,203,198,166,146,84,""
06,50,45,59,86,85,101,155,173,182,167,191,227,254,301,277,258,246,225,203,188,198,133,95,56,""
07,53,48,42,43,83,94,146,197,195,190,237,242,224,263,284,330,349,358,281,267,251,181,140,97,""
08,55,76,69,73,99,115,124,167,181,167,180,236,245,280,289,318,326,333,291,244,223,179,139,86,""
09,63,60,47,68,62,89,124,140,155,157,176,170,177,183,235,250,251,201,209,159,157,93,37,43,""
10,52,40,65,67,75,80,109,150,156,189,186,209,209,233,246,275,319,297,250,199,161,136,82,50,""
11,35,40,38,56,74,92,124,137,175,186,198,251,211,232,272,300,300,298,247,230,157,169,105,49,""
12,51,51,39,53,82,115,148,184,182,166,170,222,265,282,276,334,294,293,218,223,156,171,124,61,""
13,40,36,21,32,66,84,138,164,180,191,196,242,263,239,268,326,314,289,266,252,212,181,110,73,""
14,41,35,61,58,102,99,140,213,191,173,212,200,221,258,257,282,292,291,268,236,242,173,119,95,""
15,53,47,65,84,93,93,135,167,179,185,172,211,238,226,275,320,312,321,269,216,207,190,128,96,""
16,67,63,38,63,86,102,139,172,195,163,213,229,229,230,244,283,292,283,262,226,180,173,90,58,""
17,62,54,44,70,83,105,173,173,163,162,189,193,213,233,285,344,309,314,242,215,207,163,128,88,""
18,78,64,59,91,74,94,159,195,212,177,182,201,218,251,271,305,325,315,255,231,211,194,158,92,""
19,55,54,56,46,80,77,153,175,167,185,197,202,264,235,252,278,260,269,256,219,198,157,126,101,""
20,59,79,57,65,96,68,102,150,164,172,190,217,280,261,286,314,318,311,234,232,190,178,152,67,""
21,57,72,69,83,99,109,162,191,170,200,233,231,289,316,309,330,296,257,272,236,201,179,145,106,""
22,65,54,76,79,105,126,152,183,178,197,172,225,239,254,272,341,344,290,212,162,174,170,126,77,""
23,70,49,43,30,42,53,72,104,139,166,170,199,198,199,259,276,293,252,242,189,169,113,77,71,""
24,44,43,50,46,68,60,110,128,153,153,175,176,188,176,216,267,236,226,180,-1,-1,112,107,49,""
25,39,40,50,74,52,84,113,128,136,145,151,171,182,198,189,248,-1,-1,-1,11,138,105,103,48,""
26,55,44,53,55,59,75,80,122,150,172,161,180,234,276,240,243,251,269,225,209,164,136,102,77,""
27,57,61,90,94,99,98,150,182,176,175,179,174,214,239,302,332,321,304,280,225,205,196,123,66,""
28,51,46,51,62,74,64,148,129,176,156,195,181,219,256,260,297,299,314,309,237,206,193,139,87,""
29,64,85,74,82,88,104,122,132,135,129,148,180,195,197,211,264,289,297,266,201,216,169,99,97,""
30,80,83,67,76,74,101,142,106,137,143,147,175,199,261,291,325,293,301,272,253,207,167,124,75,""
31,80,68,57,82,69,102,149,135,160,130,168,200,223,220,220,276,264,301,254,211,215,193,118,-1,""
