may,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,8,7,6,8,9,9,15,15,20,13,13,13,10,6,12,7,10,4,4,3,2,4,4,6,""
02,5,4,11,6,12,17,25,18,23,13,16,17,11,15,7,9,0,8,6,1,9,12,6,6,""
03,6,7,3,4,14,15,16,19,24,18,21,18,10,10,10,8,6,3,3,2,5,4,10,5,""
04,7,8,2,11,17,25,26,19,26,21,17,14,15,12,11,6,11,3,2,6,8,3,8,2,""
05,12,10,8,10,13,22,20,11,19,16,10,10,21,12,10,13,6,11,4,8,5,6,6,7,""
06,8,5,3,16,11,18,13,19,20,19,15,16,24,18,13,11,13,7,4,3,7,7,4,8,""
07,14,3,10,9,16,23,25,13,28,20,15,14,11,27,10,11,12,6,6,9,3,6,9,5,""
08,8,5,17,11,18,19,13,22,22,22,16,18,27,15,14,10,13,11,5,5,6,6,9,4,""
09,8,5,8,6,10,29,37,28,16,27,14,14,13,13,14,6,4,6,8,2,7,6,11,5,""
10,11,15,9,9,15,18,16,18,23,9,12,11,20,30,12,15,8,6,7,3,7,7,8,4,""
11,12,5,9,13,25,21,14,14,14,13,10,16,12,13,15,5,5,12,7,9,2,7,4,6,""
12,3,9,16,11,13,20,10,23,17,21,22,23,21,10,17,6,4,8,4,5,4,5,6,9,""
13,3,12,14,11,22,27,25,25,14,6,12,9,2,12,6,5,5,3,0,3,5,3,3,7,""
14,2,4,7,2,6,17,9,4,8,6,10,9,11,10,7,11,3,8,2,5,5,3,2,2,""
15,4,4,4,13,10,12,8,6,8,8,3,13,8,12,11,6,7,4,3,4,7,2,3,3,""
16,4,2,9,12,8,7,15,6,10,10,6,10,2,7,8,6,3,1,4,2,3,2,8,1,""
17,3,3,5,8,9,7,5,5,4,6,8,6,11,7,3,8,9,2,2,5,3,3,5,7,""
18,2,4,10,6,4,6,6,5,0,0,0,3,14,3,6,8,6,7,3,2,2,8,2,5,""
19,3,4,4,7,7,5,8,10,4,2,2,8,7,4,8,10,4,2,3,4,4,3,4,3,""
20,5,1,4,6,12,5,7,9,15,10,5,2,10,17,3,9,2,1,8,2,2,5,7,7,""
21,9,10,8,7,11,17,18,16,18,9,10,10,8,15,10,10,7,3,5,3,6,11,4,3,""
22,5,3,9,8,10,12,13,16,14,13,4,10,9,14,8,2,10,8,5,4,5,8,3,3,""
23,6,3,4,10,6,13,13,8,14,10,7,13,12,12,6,4,7,4,1,6,4,5,9,5,""
24,4,10,4,4,5,6,16,16,6,6,9,9,16,10,7,9,6,0,5,5,3,6,2,6,""
25,10,5,7,10,10,15,10,12,13,10,7,6,14,6,8,9,10,7,6,5,4,6,2,3,""
26,11,12,12,13,13,11,6,8,12,14,7,12,8,9,11,6,4,9,4,2,5,4,3,6,""
27,8,7,4,17,10,10,8,12,10,11,11,11,11,13,9,10,11,1,8,6,7,7,5,8,""
28,6,7,14,9,10,12,15,16,11,8,4,8,11,10,8,11,13,3,10,4,6,5,7,1,""
29,11,10,6,17,16,16,12,16,19,17,14,17,7,11,16,13,8,8,7,8,2,11,6,8,""
30,10,8,5,9,12,20,20,17,9,8,10,6,11,10,11,9,7,10,8,10,7,8,6,14,""
31,5,13,17,9,17,13,16,0,0,0,0,0,0,37,14,10,12,7,7,6,4,10,7,-1,""
