may,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,17,13,15,17,14,20,19,26,18,24,13,12,11,13,9,4,6,8,7,8,6,12,9,16,""
02,19,19,17,21,16,12,25,24,18,19,24,18,15,9,10,10,7,12,8,8,6,11,19,20,""
03,16,24,20,22,23,20,29,29,26,26,25,24,18,10,7,8,11,6,9,10,6,13,9,15,""
04,14,16,16,17,17,24,25,27,25,15,16,19,12,14,13,10,6,4,7,5,13,7,14,22,""
05,12,14,19,20,22,23,26,31,24,21,22,23,23,19,19,15,4,11,10,9,3,14,11,19,""
06,22,20,13,20,18,17,30,34,20,17,25,16,15,13,13,7,8,5,7,10,11,14,25,23,""
07,17,20,16,16,22,28,25,31,22,20,27,18,23,13,15,8,10,5,6,12,10,10,15,10,""
08,21,17,24,19,21,23,15,26,21,23,24,17,12,11,6,3,7,6,5,7,8,9,11,17,""
09,17,15,17,20,16,25,27,25,25,17,16,27,20,15,8,6,6,7,8,14,7,12,17,17,""
10,19,17,16,18,17,21,21,24,38,32,23,24,17,10,13,8,6,9,8,7,13,11,12,19,""
11,18,14,17,10,16,22,17,26,29,25,23,15,14,15,9,10,5,8,7,7,7,13,9,21,""
12,17,18,21,14,17,15,15,21,15,21,14,22,25,8,7,12,8,7,6,7,13,16,12,17,""
13,25,15,13,20,21,21,19,35,24,18,16,15,27,14,12,6,10,12,6,12,11,20,18,15,""
14,16,18,15,15,15,14,26,21,16,21,16,21,15,10,13,13,10,6,5,12,11,17,21,16,""
15,24,22,18,10,15,19,23,20,24,25,20,27,17,15,13,9,9,8,8,12,10,11,17,19,""
16,14,19,17,16,27,27,28,17,20,16,19,18,21,15,6,11,5,6,8,14,12,14,16,16,""
17,21,12,17,13,17,18,21,18,18,13,12,11,16,11,11,8,7,4,10,9,9,14,11,22,""
18,18,22,16,15,16,17,16,20,21,11,14,17,21,18,16,11,9,4,10,7,16,7,16,21,""
19,12,16,14,19,20,22,19,27,13,17,20,16,6,10,10,11,7,8,6,13,11,14,12,13,""
20,19,16,13,17,18,28,28,22,20,18,17,24,20,11,12,10,9,5,5,14,17,17,15,20,""
21,21,19,15,18,22,17,17,27,22,28,12,8,12,13,8,11,10,12,5,13,8,10,10,17,""
22,18,16,17,12,20,23,25,22,27,22,18,17,8,12,7,6,7,7,6,8,9,11,10,11,""
23,16,20,16,16,21,22,20,25,22,20,18,17,7,12,8,3,6,7,7,9,5,10,15,17,""
24,18,16,15,17,15,16,21,24,18,15,8,9,10,10,5,6,5,8,8,9,10,4,14,16,""
25,15,22,12,12,17,13,20,21,16,14,15,15,9,10,9,11,9,5,8,10,9,10,17,19,""
26,13,18,14,22,23,10,22,18,17,14,16,12,8,13,9,8,11,8,10,9,8,12,21,15,""
27,18,21,23,16,23,12,17,18,16,17,9,11,17,10,8,12,11,11,11,8,12,16,32,34,""
28,27,17,17,9,20,23,25,22,15,15,12,16,13,10,12,9,9,9,10,15,15,14,13,21,""
29,16,23,20,20,19,20,23,26,26,12,14,20,20,23,15,13,10,11,10,12,16,10,17,18,""
30,19,20,18,15,14,18,25,30,29,13,13,13,17,21,20,7,9,4,8,11,9,12,12,24,""
31,21,10,17,27,17,23,20,28,23,22,17,18,21,16,13,15,11,12,11,11,-1,-1,-1,-1,""
