may,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,19,16,16,24,28,27,38,31,36,43,27,17,13,15,14,2,7,3,7,9,4,13,18,16,""
02,24,21,21,36,21,25,31,40,34,32,28,17,16,16,9,12,5,6,3,4,8,6,13,19,""
03,17,29,19,26,29,41,32,39,39,35,29,21,24,11,9,11,5,3,4,9,6,17,8,22,""
04,18,24,34,28,29,42,48,47,33,31,31,29,24,19,16,8,9,5,6,4,13,8,13,25,""
05,10,20,35,44,48,45,52,56,34,30,29,33,23,20,15,9,3,8,5,7,3,15,11,28,""
06,22,21,28,40,43,58,57,54,31,33,34,20,16,15,10,6,4,4,6,6,12,8,21,23,""
07,21,17,22,27,28,48,54,65,63,41,46,35,24,15,15,8,12,2,4,8,11,14,13,10,""
08,21,13,32,26,39,45,42,39,28,32,18,24,22,21,16,7,5,5,3,2,8,12,14,17,""
09,16,23,22,32,36,42,39,30,31,35,26,17,19,17,15,6,9,6,4,9,5,9,19,27,""
10,25,34,29,35,35,37,39,43,56,45,46,40,27,12,14,9,5,8,5,4,12,11,9,16,""
11,23,23,23,24,35,41,43,56,28,30,33,20,24,19,9,13,2,6,6,7,7,10,13,26,""
12,34,37,38,32,42,44,53,52,47,56,48,32,30,10,12,17,9,4,9,8,13,12,15,22,""
13,27,27,38,44,48,44,51,49,50,37,39,33,33,12,15,8,11,9,4,7,15,12,18,22,""
14,16,22,22,31,26,29,35,34,37,34,32,38,20,21,17,14,12,8,11,7,11,18,23,22,""
15,18,26,27,27,33,38,41,34,37,30,28,32,14,20,17,13,9,5,6,12,6,10,22,18,""
16,13,26,23,19,20,32,34,32,47,37,34,20,35,27,17,15,10,8,4,9,18,10,19,31,""
17,25,12,35,29,29,41,53,44,36,30,21,28,27,23,21,13,10,7,15,8,5,15,12,23,""
18,21,36,32,26,30,37,36,44,29,27,35,34,26,20,20,12,14,6,9,9,16,12,14,23,""
19,16,25,34,33,36,36,36,49,32,35,26,31,16,17,11,17,12,3,5,12,11,21,17,20,""
20,28,30,18,18,32,29,42,34,21,41,32,42,27,24,16,14,1,1,5,11,15,18,14,19,""
21,20,19,22,22,34,31,32,28,31,30,21,22,27,17,16,18,11,7,6,7,5,17,20,19,""
22,18,17,17,27,32,33,34,21,32,33,15,19,21,18,16,13,5,5,7,6,7,12,10,14,""
23,18,21,23,31,27,34,21,36,33,33,29,23,16,25,18,10,9,6,4,7,7,16,19,17,""
24,16,21,24,27,25,31,33,40,25,36,22,21,19,16,11,13,7,10,8,11,11,10,14,23,""
25,23,26,18,20,27,28,30,30,25,18,19,20,22,14,12,16,9,5,6,7,10,14,11,12,""
26,18,21,18,23,26,18,40,27,32,23,18,23,16,23,13,12,7,6,11,7,12,13,18,21,""
27,23,24,20,20,26,19,39,25,31,33,25,18,19,13,11,13,10,14,9,7,13,10,27,22,""
28,19,15,21,17,23,30,34,34,35,24,23,25,11,14,15,14,6,10,9,10,9,12,9,17,""
29,16,18,20,21,21,20,26,30,30,22,22,19,20,18,15,10,5,4,7,12,7,11,14,17,""
30,20,18,16,21,20,24,36,45,31,30,28,16,21,18,23,10,9,3,1,9,5,11,12,20,""
31,15,10,13,30,18,16,25,30,31,35,33,30,25,21,17,9,6,8,7,10,10,-1,-1,-1,""
