Jul,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h
1,1,1,-1,1,1,-1,-1,-1,1,-1,1,-1,1,2,-1,1,1,1,3,2,6,3,1,3
2,1,-1,4,-1,-1,1,2,-1,1,-1,-1,-1,3,-1,1,2,4,-1,2,2,4,2,1,2
3,2,-1,-1,-1,-1,-1,5,8,1,-1,-1,-1,2,1,2,-1,2,-1,1,-1,3,1,8,1
4,1,-1,-1,-1,4,2,3,1,1,-1,-1,-1,1,1,1,-1,-1,1,2,1,2,1,1,-1,-1
5,3,1,-1,-1,2,1,1,-1,-1,1,-1,-1,-1,6,-1,-1,2,3,-1,3,-1,2,2,4
6,-1,2,-1,-1,-1,1,-1,1,-1,1,-1,-1,-1,-1,3,2,2,-1,2,2,1,3,4,3
7,-1,-1,1,-1,2,-1,-1,-1,-1,2,-1,1,2,-1,1,-1,1,3,-1,-1,2,-1,1,-1,-1
8,1,1,-1,-1,1,1,1,2,-1,-1,-1,-1,-1,1,-1,1,2,9,1,1,1,1,-1,2
9,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,3,1,-1,1,1,3,-1,2,1,2
10,1,-1,-1,1,-1,-1,2,-1,-1,-1,-1,-1,-1,1,2,2,1,1,2,1,3,2,-1,1
11,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,-1,-1,1,1,1,1
12,-1,-1,1,-1,-1,26,-1,-1,-1,3,1,-1,4,2,-1,-1,1,1,1,2,-1,-1,-1,-1,-1
13,1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,3,-1,3,-1,-1,-1,3,3,1,-1,2,-1,-1
14,-1,1,-1,-1,-1,-1,-1,1,-1,-1,1,-1,2,1,1,1,-1,2,-1,1,-1,2,-1,2
15,-1,4,-1,1,-1,-1,1,-1,1,-1,-1,-1,1,-1,2,-1,1,2,1,2,2,2,1,4
16,2,1,-1,-1,-1,-1,9,-1,-1,-1,2,-1,1,1,-1,2,-1,1,4,2,2,-1,1,1
17,1,3,1,1,1,-1,-1,1,1,-1,-1,-1,2,-1,-1,1,1,2,-1,1,2,4,-1,-1,-1
18,-1,1,-1,2,2,-1,-1,-1,-1,-1,-1,-1,1,-1,3,-1,-1,-1,-1,-1,9,-1,1,1
19,-1,2,-1,-1,1,-1,-1,1,2,-1,1,-1,-1,-1,-1,-1,-1,1,7,1,-1,-1,-1,-1,-1
20,1,-1,1,-1,-1,-1,2,-1,-1,1,1,-1,-1,-1,-1,-1,3,-1,-1,2,2,1,-1,-1,-1
21,-1,-1,1,1,-1,-1,-1,-1,-1,1,3,-1,-1,-1,-1,2,-1,1,3,-1,-1,3,-1,1
22,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,5,-1,2,1,6,2,2,2,1,-1,5
23,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,2,5,5,8,1,3,-1,4,-1,-1,-1,-1
24,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,3,3,-1,-1,-1,-1,-1,1,-1,-1,-1
25,-1,-1,-1,-1,-1,-1,1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
26,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,5,1,-1,-1,-1,-1,3,1,-1,-1,-1
27,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,3,2,2,4,-1,-1,-1,-1,-1,-1,-1,-1
28,-1,5,-1,1,-1,2,1,4,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,4,-1,4,1,1
29,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,3,-1,4,1,3,4,6,-1,9,-1,-1,2,1,-1,-1
30,2,-1,1,-1,-1,4,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,3,2,1,1,3,15,-1,1
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,1,-1,-1,6,3,-1,-1,4,3,2,-1,-1,-1,-1,-1
