feb,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,13,13,10,20,28,22,16,17,12,8,21,23,17,20,20,14,14,13,12,17,7,5,13,7,""
02,9,6,11,19,22,28,17,14,18,13,23,19,22,26,22,29,19,25,13,23,13,15,13,4,""
03,4,13,11,17,33,25,20,23,17,9,29,22,22,14,27,27,28,28,19,8,6,10,9,6,""
04,5,10,11,20,16,10,17,19,23,22,25,21,21,19,25,18,24,22,16,14,8,3,2,6,""
05,5,2,4,17,13,10,25,15,20,6,29,28,22,12,27,19,18,28,17,23,13,9,7,15,""
06,13,8,14,20,23,26,18,15,15,14,20,19,21,13,24,19,33,18,20,9,18,15,12,4,""
07,9,14,8,20,27,23,18,16,12,22,18,16,15,12,17,18,21,32,15,20,10,6,3,4,""
08,9,5,3,17,34,19,17,13,6,18,27,24,19,14,16,24,29,30,16,19,17,6,5,5,""
09,5,3,11,18,31,26,29,16,20,10,17,40,28,42,34,42,47,40,21,45,35,23,10,26,""
10,17,27,31,33,47,36,39,31,38,28,42,45,40,21,39,39,43,43,32,38,23,13,19,22,""
11,34,14,17,39,45,38,42,41,28,23,38,37,36,23,36,27,34,32,26,46,19,23,31,13,""
12,15,15,19,45,30,21,30,29,33,23,29,24,20,12,27,21,33,26,23,31,21,40,10,15,""
13,23,18,24,22,38,32,39,37,23,23,22,22,32,13,23,34,36,36,34,33,26,15,15,12,""
14,9,10,9,22,28,25,11,31,26,29,35,37,27,26,21,25,39,28,24,32,21,15,12,11,""
15,41,10,21,29,39,32,31,24,18,20,30,20,33,23,26,17,37,26,18,19,12,14,11,10,""
16,14,11,18,24,49,30,47,23,30,23,25,23,27,28,30,21,39,32,20,34,18,16,16,8,""
17,22,18,10,18,31,36,33,14,16,8,14,24,19,13,12,14,12,19,11,15,11,4,1,4,""
18,3,5,8,10,27,25,18,17,17,17,26,23,17,14,18,7,9,9,3,5,3,1,6,4,""
19,5,4,5,8,9,5,9,5,16,21,31,22,16,14,22,16,23,23,11,18,15,10,5,6,""
20,8,6,6,8,23,30,28,19,20,16,19,24,10,11,23,13,35,25,15,22,6,3,4,1,""
21,4,15,10,18,21,37,27,21,14,11,25,23,27,16,21,11,28,27,21,24,6,9,2,3,""
22,4,2,8,26,38,14,15,21,20,13,15,23,23,9,26,21,18,22,17,15,3,6,5,8,""
23,3,3,5,12,21,9,10,13,16,14,14,21,29,21,33,20,16,21,9,12,5,6,7,4,""
24,1,5,4,19,29,25,14,24,7,13,17,22,30,16,20,18,11,24,11,16,6,11,6,1,""
25,5,1,7,18,24,30,34,24,14,17,11,19,28,13,14,14,26,29,18,16,11,8,4,2,""
26,0,5,10,24,26,23,24,22,19,14,24,27,23,14,32,16,22,34,15,30,10,14,6,5,""
27,2,3,8,13,21,27,35,18,19,17,29,24,19,16,18,15,22,21,15,24,10,13,12,5,""
28,1,6,12,20,29,30,34,24,20,13,15,18,26,15,25,20,19,24,18,29,4,4,7,0,""
29,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
[E]elleI}ly`'a,""
