feb,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,8,16,11,17,16,11,2,4,5,5,3,5,1,3,0,5,2,3,2,5,7,9,8,12,""
02,12,13,9,9,9,11,11,2,7,3,4,3,2,8,3,3,1,1,3,5,4,5,12,9,""
03,11,14,8,17,19,10,8,15,11,6,12,5,2,6,3,4,1,2,0,8,3,7,6,11,""
04,16,26,20,22,22,10,8,11,5,5,2,8,8,7,3,5,3,1,0,1,0,5,4,11,""
05,19,17,22,19,24,9,11,13,6,9,5,3,4,3,3,4,3,11,7,3,9,8,15,11,""
06,11,13,16,16,8,14,7,11,4,5,9,3,5,2,3,6,2,1,4,3,7,5,8,13,""
07,17,17,16,14,10,8,11,17,5,6,5,10,5,3,3,8,2,3,4,6,12,15,18,20,""
08,16,20,15,22,17,24,12,11,13,15,5,9,5,7,2,2,3,9,5,6,18,17,25,27,""
09,16,30,23,30,15,28,14,23,12,7,12,14,3,10,7,6,7,6,4,13,6,14,25,17,""
10,25,28,27,35,28,25,16,16,13,14,14,11,18,8,3,8,2,5,4,3,8,24,18,25,""
11,29,23,28,19,25,19,14,13,10,8,13,8,3,8,6,5,2,0,5,11,11,6,7,11,""
12,16,20,18,15,13,11,8,17,8,12,15,10,1,3,5,4,2,4,2,6,3,23,15,15,""
13,16,10,20,18,19,22,16,14,9,13,7,5,1,1,1,2,0,2,2,3,4,6,8,21,""
14,21,27,23,23,28,21,16,10,11,10,7,6,7,1,6,4,3,4,9,6,16,18,17,16,""
15,14,23,16,14,22,13,17,21,12,3,2,4,-1,1,0,3,3,7,5,11,12,27,35,20,""
16,22,28,15,20,22,22,24,32,25,17,14,6,10,6,7,10,3,7,9,20,10,23,14,27,""
17,22,26,30,32,29,36,29,37,26,39,21,8,11,13,9,8,9,6,3,19,10,16,12,12,""
18,12,8,23,17,26,22,10,18,22,18,21,9,10,8,12,14,5,2,8,15,16,6,13,12,""
19,12,10,25,11,19,16,16,21,17,28,10,15,8,6,9,2,5,2,9,16,9,24,13,13,""
20,23,20,27,28,21,22,8,19,9,6,16,5,4,10,8,8,3,7,0,15,9,17,11,13,""
21,12,18,23,15,9,11,14,5,17,15,7,4,5,5,5,10,8,12,4,11,19,9,13,20,""
22,13,23,18,23,23,18,11,13,6,11,16,11,3,10,4,7,4,4,5,11,6,14,12,0,""
23,27,25,21,29,16,20,16,21,17,17,9,9,4,2,4,8,10,8,6,4,5,13,23,15,""
24,18,27,23,24,21,19,11,1,0,0,0,2,3,7,4,7,5,10,19,12,18,30,21,19,""
25,22,25,27,23,19,14,8,6,8,5,5,6,4,5,6,6,4,6,1,4,1,11,15,28,""
26,27,9,16,17,10,21,15,7,9,8,8,8,7,9,3,4,6,8,9,15,13,16,13,21,""
27,15,15,25,21,19,14,13,7,9,14,7,7,7,6,2,3,9,6,4,8,7,9,8,15,""
28,19,25,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
29,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
