feb,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,8,8,9,12,7,7,7,6,7,11,3,6,1,7,2,5,2,2,26,23,26,31,22,7,""
02,7,5,7,6,2,6,10,9,20,20,5,8,10,4,3,6,1,3,24,19,26,13,7,6,""
03,4,3,12,4,5,9,4,12,13,25,26,35,38,18,23,1,3,5,24,27,32,35,29,10,""
04,7,7,7,7,3,5,13,4,26,39,-1,-1,4,2,1,-1,1,1,-1,-1,2,1,-1,3,""
05,2,2,4,1,5,3,4,2,8,-1,2,-1,5,1,-1,3,3,3,1,1,2,-1,3,5,""
06,6,6,7,12,4,8,5,5,2,15,3,5,2,6,-1,1,4,4,2,2,3,2,3,4,""
07,7,7,5,5,4,7,5,5,5,3,4,6,3,7,2,3,3,3,3,3,4,5,2,6,""
08,8,7,4,10,7,5,5,8,3,7,12,13,6,5,3,1,1,7,1,2,4,2,4,4,""
09,6,9,8,6,8,10,3,4,3,5,3,-1,3,3,2,3,3,3,-1,3,1,1,1,2,""
10,2,1,2,-1,4,2,4,2,5,2,2,4,3,2,2,3,-1,-1,-1,-1,2,-1,-1,0,""
11,2,4,2,3,1,2,3,3,3,2,4,-1,-1,1,3,1,-1,-1,1,-1,1,1,2,1,""
12,-1,1,-1,-1,1,2,-1,2,1,1,-1,5,2,1,3,4,1,-1,2,-1,-1,1,-1,1,""
13,-1,-1,4,-1,-1,1,3,3,1,-1,2,1,-1,-1,4,3,1,3,1,-1,2,1,-1,2,""
14,1,-1,1,-1,1,1,1,1,-1,-1,1,2,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,2,0,""
15,2,-1,1,3,1,-1,4,2,-1,-1,2,1,1,1,-1,1,1,2,-1,1,-1,-1,1,0,""
16,2,2,-1,-1,1,-1,2,2,-1,-1,1,-1,1,-1,2,1,3,-1,-1,-1,1,1,2,0,""
17,-1,3,1,3,1,3,7,2,1,1,3,3,-1,2,4,2,-1,2,1,2,1,-1,2,5,""
18,9,3,4,9,4,16,7,4,6,5,3,3,3,4,1,3,3,2,4,2,2,1,3,4,""
19,5,2,5,4,7,7,5,4,3,3,9,5,9,8,7,2,-1,3,2,3,2,3,3,8,""
20,5,10,7,13,10,9,7,6,8,4,6,10,9,10,11,7,2,7,1,6,1,1,10,11,""
21,11,9,14,9,11,4,2,2,8,9,5,7,4,-1,2,4,5,3,4,4,7,8,6,4,""
22,4,8,3,3,8,5,2,4,8,3,4,6,5,5,3,2,2,1,3,4,6,4,3,3,""
23,7,10,10,10,12,12,9,7,8,4,6,9,8,16,7,4,3,5,8,5,5,3,7,13,""
24,9,14,17,18,14,17,15,6,12,6,6,1,2,2,5,6,6,10,4,2,3,3,8,12,""
25,16,9,18,14,9,16,9,9,12,6,10,15,15,6,11,10,5,5,2,2,1,4,7,15,""
26,13,12,10,10,11,5,7,10,7,4,14,12,6,11,9,7,5,2,4,5,2,4,7,11,""
27,7,10,11,12,8,11,9,8,7,2,8,4,5,7,15,5,3,3,2,5,-1,3,6,9,""
28,7,6,5,6,6,7,4,10,2,4,2,1,2,-1,5,3,2,1,1,1,2,4,1,0,""
29,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
