feb,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,96,106,83,92,85,92,85,79,90,80,70,77,56,81,56,67,34,51,35,41,132,56,117,150,""
02,121,92,100,121,103,115,95,154,114,76,76,84,85,60,36,25,-1,-1,-1,-1,-1,-1,-1,25,""
03,38,65,60,106,61,69,64,66,94,82,92,109,95,56,55,49,48,36,24,41,32,34,29,54,""
04,67,84,111,98,99,85,89,103,105,77,98,73,73,77,66,50,51,54,51,38,28,27,26,27,""
05,41,53,61,60,73,51,69,81,66,67,60,63,82,52,57,53,43,28,24,39,39,41,35,23,""
06,40,59,66,75,75,79,67,83,68,69,53,66,62,40,47,37,31,38,38,42,47,31,44,31,""
07,43,50,63,83,64,50,59,60,65,64,59,61,50,44,37,35,41,33,46,41,42,37,44,37,""
08,49,78,65,74,84,63,64,69,69,60,80,50,64,53,47,46,48,46,44,44,46,47,44,48,""
09,65,70,73,59,72,84,59,72,76,77,59,64,62,48,61,48,42,42,56,-1,21,45,35,38,""
10,45,58,75,89,90,63,69,53,77,74,98,86,76,60,53,45,46,44,51,54,40,44,37,54,""
11,63,64,80,86,79,91,78,93,94,78,85,96,67,59,54,58,53,51,44,49,53,39,46,40,""
12,49,87,87,99,73,81,77,81,94,92,111,93,98,78,65,59,48,42,42,43,45,39,41,58,""
13,63,76,100,89,85,71,81,73,85,96,69,76,67,62,59,49,29,53,52,43,29,52,46,44,""
14,57,69,86,90,91,75,79,81,105,110,108,116,103,92,80,83,48,73,64,63,73,54,60,90,""
15,76,98,115,119,94,83,64,83,94,96,102,81,96,100,75,63,41,57,41,45,66,57,58,75,""
16,96,91,105,84,97,79,79,74,102,85,94,87,70,66,48,55,47,53,34,48,42,45,49,46,""
17,46,58,70,78,86,74,66,81,82,94,100,100,75,78,73,55,49,46,51,55,55,40,41,35,""
18,77,77,108,100,71,103,82,93,81,72,70,64,46,55,39,48,36,40,37,41,43,43,46,52,""
19,61,86,93,85,91,87,73,85,87,79,81,82,90,73,61,43,50,43,45,56,63,64,54,85,""
20,95,112,110,111,90,94,75,91,98,107,83,72,65,72,56,45,44,41,40,49,27,47,57,54,""
21,85,77,99,95,85,74,81,76,82,77,67,70,63,52,73,47,38,46,49,40,43,65,52,59,""
22,80,83,87,92,102,87,75,94,79,65,79,78,69,76,41,45,42,43,41,45,49,60,70,73,""
23,83,113,103,122,85,106,80,81,103,103,100,97,92,82,67,47,48,50,52,30,51,42,49,69,""
24,75,101,116,97,91,81,97,78,117,86,116,85,66,75,56,45,47,54,48,45,48,55,53,65,""
25,89,82,108,86,86,91,99,90,82,81,70,82,82,57,64,42,34,47,34,44,50,31,47,56,""
26,65,112,95,88,92,72,108,133,83,75,64,69,48,58,47,36,38,35,39,38,48,49,43,57,""
27,76,101,96,109,76,92,67,65,57,68,71,49,83,59,58,37,40,41,38,54,46,63,62,56,""
28,87,90,108,97,80,91,73,106,97,129,134,146,127,107,91,73,77,61,62,79,75,85,91,103,""
29,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
