feb,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,26,23,24,31,73,98,136,117,124,144,222,212,200,163,195,148,147,81,88,95,71,67,55,27,""
02,14,15,23,23,58,105,125,99,133,152,214,215,163,140,110,119,120,135,65,91,88,53,34,12,""
03,13,14,13,24,59,91,107,96,86,152,182,185,150,140,135,130,90,102,81,94,84,68,46,20,""
04,20,11,14,31,52,94,125,122,155,150,186,149,114,131,120,123,120,118,76,60,52,40,25,32,""
05,18,14,25,16,58,106,118,110,122,126,175,188,187,126,119,139,118,77,76,68,55,47,39,13,""
06,18,5,19,26,68,77,109,128,145,161,211,187,150,126,161,149,133,147,103,74,72,69,34,20,""
07,21,15,27,28,55,83,96,117,124,144,164,140,129,153,126,129,98,118,80,62,69,64,57,33,""
08,14,6,14,32,46,82,109,76,92,160,189,188,152,138,152,165,139,100,82,99,67,63,23,29,""
09,8,14,15,30,47,75,77,113,119,125,167,200,207,188,136,163,155,99,88,105,86,67,41,18,""
10,12,20,16,37,64,70,113,98,124,163,221,199,149,131,158,186,121,89,110,76,61,50,53,23,""
11,20,13,24,30,62,98,113,112,153,153,178,180,157,130,168,145,117,117,91,82,69,38,36,19,""
12,13,9,14,82,57,73,80,101,111,93,67,161,143,136,152,134,109,91,71,63,49,51,31,26,""
13,21,18,26,32,53,90,99,87,114,128,176,169,133,134,165,157,135,122,111,100,87,66,39,26,""
14,20,19,143,84,39,76,113,101,55,79,96,175,169,176,158,129,144,82,114,109,91,73,35,34,""
15,30,28,32,78,75,83,106,101,124,150,156,163,161,158,144,156,111,103,107,91,81,66,42,49,""
16,20,30,26,44,74,91,118,114,130,154,190,186,150,158,141,148,142,96,97,99,80,78,42,48,""
17,21,33,43,64,64,103,95,100,146,165,188,185,149,145,157,141,121,115,108,103,69,76,51,33,""
18,31,23,37,69,92,114,74,80,148,157,177,173,155,152,136,119,164,107,108,98,85,71,50,39,""
19,35,17,21,28,74,77,82,95,104,128,148,179,134,134,130,124,83,92,121,98,108,70,43,24,""
20,10,12,25,37,71,99,100,115,146,151,173,184,149,153,125,141,109,98,96,101,92,56,50,26,""
21,23,12,24,21,40,65,95,111,96,163,155,137,134,153,164,106,101,75,71,57,44,62,40,32,""
22,18,11,29,19,52,77,78,86,117,142,130,111,134,147,176,184,140,100,74,63,63,50,27,24,""
23,12,16,15,32,46,69,69,99,124,142,146,150,156,161,145,135,103,108,79,66,81,38,27,21,""
24,19,9,10,21,65,58,68,76,112,130,164,149,140,120,139,94,137,80,79,67,51,47,44,30,""
25,18,14,17,27,64,70,84,103,105,183,187,146,138,146,153,98,96,91,72,87,46,52,26,22,""
26,12,15,19,18,44,65,110,101,136,122,185,194,169,164,192,168,168,105,114,99,87,86,57,30,""
27,23,22,16,33,51,82,109,140,130,128,156,170,175,191,162,163,112,95,77,79,93,75,52,28,""
28,21,18,12,34,70,110,139,126,153,176,201,222,178,172,187,175,147,110,84,79,76,58,41,-1,""
29,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
