feb,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,23,43,41,36,39,42,22,31,27,23,24,31,29,25,18,11,16,20,17,17,28,29,22,28,""
02,25,33,38,42,41,35,29,25,33,26,25,32,24,17,14,15,13,14,11,22,22,31,25,29,""
03,28,32,36,35,40,30,25,30,24,39,31,22,20,24,12,11,12,15,16,17,20,19,29,31,""
04,26,38,35,41,35,36,26,28,23,28,27,23,27,19,27,20,9,6,14,19,25,21,21,36,""
05,35,36,28,36,34,44,38,27,26,22,33,31,27,27,17,19,17,12,14,19,15,24,29,33,""
06,35,32,36,31,35,34,21,29,34,28,18,36,27,24,22,17,8,11,16,13,17,25,37,31,""
07,33,27,38,39,29,31,41,24,18,25,26,21,23,9,21,11,13,15,8,20,18,31,23,24,""
08,39,24,39,39,35,33,29,23,25,28,29,34,22,21,16,15,5,15,11,13,16,24,24,28,""
09,32,34,25,36,37,23,31,30,22,29,31,30,20,29,18,19,8,12,8,12,18,24,25,34,""
10,23,29,26,31,28,32,22,26,26,22,26,31,20,14,19,16,10,10,13,21,17,27,19,34,""
11,32,40,42,37,26,30,25,31,22,25,27,23,31,13,24,13,12,9,11,9,23,31,32,21,""
12,32,31,32,47,35,30,30,17,30,26,23,19,28,16,11,10,8,6,14,8,15,22,22,27,""
13,28,35,37,30,33,32,29,23,37,32,34,31,42,19,22,14,10,16,16,14,28,30,29,28,""
14,30,38,41,40,24,22,27,29,31,41,26,20,13,15,13,18,11,11,8,14,13,26,20,33,""
15,77,106,82,116,93,88,86,91,90,84,78,81,65,80,47,40,45,35,32,45,55,59,63,80,""
16,82,91,100,100,71,82,85,88,74,85,83,86,77,59,43,34,37,42,36,48,49,67,85,52,""
17,89,86,89,103,85,101,91,89,83,95,91,100,78,68,49,55,42,35,40,49,66,80,73,76,""
18,87,91,104,108,109,103,88,95,98,81,92,84,75,42,41,39,27,28,19,35,42,68,72,63,""
19,79,86,80,98,80,78,69,87,75,65,74,51,57,51,42,37,42,37,33,46,47,62,67,77,""
20,72,98,109,101,91,80,79,76,81,74,78,82,73,63,57,51,38,37,42,38,47,50,65,69,""
21,89,87,109,99,83,92,76,78,68,80,75,77,57,57,58,48,25,22,32,32,47,61,74,60,""
22,81,83,86,105,104,95,75,56,84,87,68,71,65,62,63,52,38,30,31,39,71,65,87,80,""
23,74,107,108,112,88,82,90,78,82,64,88,78,63,56,51,37,35,36,33,50,39,55,56,56,""
24,75,88,95,114,89,62,74,85,78,80,73,67,71,71,37,52,31,26,36,34,42,58,13,74,""
25,72,74,71,89,89,68,62,68,63,72,70,55,76,60,42,29,36,25,18,39,43,54,57,71,""
26,54,73,80,62,66,74,63,64,76,52,58,64,61,53,45,40,32,31,26,28,33,59,59,77,""
27,81,81,89,77,81,64,67,57,76,68,77,61,29,44,38,36,36,29,22,33,44,48,50,54,""
28,65,78,76,70,94,69,55,71,61,60,45,56,66,44,45,28,34,23,15,23,42,35,58,-1,""
29,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
