feb,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,22,12,15,11,9,6,6,5,1,15,14,8,13,8,""
02,13,13,16,17,21,17,18,16,13,23,20,14,20,15,12,8,9,6,11,13,6,11,13,11,""
03,16,22,15,18,31,16,18,15,17,18,25,14,20,15,8,8,6,7,3,4,8,4,3,4,""
04,8,6,11,12,8,11,7,17,21,21,15,12,22,19,15,6,6,17,8,15,5,7,7,9,""
05,6,7,8,14,8,8,9,12,15,15,23,18,10,16,11,16,10,8,4,6,10,5,5,8,""
06,14,11,19,12,17,9,10,14,17,20,23,15,9,14,15,12,16,3,13,9,6,8,3,2,""
07,23,23,46,41,35,33,37,41,44,41,30,40,44,28,44,22,20,17,17,16,11,21,22,17,""
08,22,35,51,43,47,38,28,37,28,43,40,47,33,22,15,10,11,17,9,11,20,9,15,16,""
09,28,34,29,33,26,30,40,35,52,38,36,43,32,39,27,23,20,38,40,24,23,16,16,10,""
10,23,17,25,20,22,22,21,15,31,35,25,35,35,17,22,14,10,11,10,17,18,17,19,25,""
11,19,39,36,42,37,43,35,31,36,20,14,26,29,27,25,17,23,21,11,21,19,30,15,13,""
12,14,24,23,39,23,19,21,28,29,35,40,20,25,39,21,19,14,9,7,8,20,13,23,15,""
13,31,27,42,48,45,40,40,46,32,42,42,35,37,27,42,40,39,16,13,16,25,14,25,35,""
14,32,41,65,55,-1,-1,-1,4,23,15,26,24,11,12,15,13,9,3,2,2,11,6,14,5,""
15,18,16,21,20,16,-1,-1,-1,30,10,12,49,76,46,31,36,26,35,21,18,23,22,32,24,""
16,44,54,52,52,54,53,42,54,43,59,48,49,55,41,52,28,38,29,23,24,12,25,22,16,""
17,19,21,34,30,56,52,32,30,51,46,48,51,45,41,27,36,30,22,22,24,23,23,20,15,""
18,20,29,30,33,45,40,21,29,53,62,59,71,63,42,34,35,24,3,26,15,24,25,20,35,""
19,32,40,49,70,58,40,47,45,34,24,29,21,34,33,21,17,21,15,17,21,35,43,36,29,""
20,37,48,46,54,74,34,50,42,51,48,43,48,49,50,40,33,24,30,23,17,24,19,20,38,""
21,35,51,77,63,62,56,48,51,46,55,61,39,30,16,29,15,9,19,13,10,11,14,29,29,""
22,44,43,65,68,60,56,41,55,48,40,41,37,35,16,19,9,8,9,12,27,17,22,29,25,""
23,34,54,48,60,64,53,32,24,59,52,44,22,41,34,34,22,16,27,21,29,13,22,21,22,""
24,40,49,35,39,31,46,28,41,38,35,42,59,46,43,26,-1,14,11,7,17,37,27,26,34,""
25,48,46,63,59,58,59,43,51,43,55,56,59,46,27,36,29,15,7,14,16,19,16,28,27,""
26,25,32,43,41,44,38,33,48,34,62,54,44,49,52,37,33,29,23,17,22,19,25,31,37,""
27,45,57,56,54,60,44,44,44,49,42,52,49,26,38,38,35,42,43,18,20,12,10,19,19,""
28,35,47,47,47,45,38,35,42,49,47,46,46,28,30,27,21,18,11,11,12,32,19,18,-1,""
29,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
