feb,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,11,4,11,8,6,11,8,4,7,6,7,11,3,5,2,5,1,2,1,8,5,6,4,2,""
02,5,3,5,7,6,5,3,4,8,4,2,2,1,1,3,3,2,4,1,-1,9,4,3,7,""
03,1,6,4,4,7,2,6,8,2,3,3,7,3,3,2,6,1,-1,-1,4,1,-1,1,2,""
04,2,4,3,8,-1,-1,4,9,8,1,4,4,5,9,5,2,3,2,6,2,4,3,4,6,""
05,4,4,7,7,5,7,3,10,7,6,11,10,11,8,5,5,5,-1,4,4,-1,7,4,4,""
06,6,11,5,4,3,9,3,8,8,10,5,7,8,9,-1,3,3,1,5,-1,6,-1,10,5,""
07,6,5,8,3,4,4,6,4,5,4,4,1,2,1,2,5,2,-1,-1,4,6,7,8,2,""
08,3,6,5,10,5,9,3,5,4,5,7,7,4,4,5,2,2,4,-1,1,1,-1,-1,0,""
09,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,5,""
11,7,6,6,7,3,11,5,3,7,9,4,8,2,4,5,1,5,2,3,2,1,4,4,2,""
12,9,8,4,7,8,5,3,6,7,8,6,11,7,8,7,9,8,7,8,7,8,8,8,9,""
13,9,10,7,9,13,11,10,10,10,13,14,9,10,8,8,12,8,6,6,7,7,11,13,11,""
14,10,8,15,14,8,10,8,10,13,10,10,8,11,9,8,7,6,8,9,8,11,11,9,8,""
15,11,10,10,12,13,7,13,11,10,9,7,7,-1,-1,-1,1,3,4,1,3,4,8,4,10,""
16,4,4,11,13,-1,4,8,11,2,3,4,1,4,4,3,5,5,5,7,4,7,2,3,3,""
17,6,8,4,4,4,5,7,7,3,3,5,1,2,3,3,1,4,3,2,4,3,9,5,1,""
18,2,4,3,4,4,4,6,8,6,3,-1,6,4,2,3,1,3,1,2,3,5,11,6,1,""
19,5,5,5,8,-1,8,6,3,1,4,1,2,10,2,2,2,6,3,4,2,2,2,4,5,""
20,7,3,9,1,-1,2,8,5,5,4,11,5,5,3,3,6,1,4,5,4,2,3,8,6,""
21,7,8,7,7,6,5,5,7,3,4,2,4,7,7,2,3,2,4,2,1,5,1,4,7,""
22,1,4,2,5,9,4,2,3,3,4,-1,3,3,3,4,-1,-1,1,3,-1,2,2,6,2,""
23,6,9,7,1,6,6,3,3,5,5,7,1,4,4,3,3,3,3,2,3,3,6,4,8,""
24,7,4,7,4,7,4,6,4,4,9,7,1,6,5,7,4,6,3,2,-1,-1,6,8,10,""
25,9,3,10,10,10,8,7,7,8,6,7,1,11,9,6,2,5,3,3,5,4,6,5,15,""
26,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,""
27,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
28,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
29,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
