feb,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,11,13,23,44,51,57,79,109,111,82,102,94,76,102,88,89,66,72,52,44,34,18,9,10,""
02,11,19,23,26,34,52,71,83,93,85,82,98,89,70,72,68,77,52,57,40,26,20,6,6,""
03,6,10,15,28,43,62,74,98,86,97,113,89,96,94,105,75,85,84,70,50,33,25,8,10,""
04,12,9,18,32,21,40,68,95,111,101,90,80,92,99,98,75,96,54,61,42,34,17,11,2,""
05,7,9,27,30,34,52,96,102,94,84,81,87,62,58,71,75,63,64,58,46,27,19,14,6,""
06,9,10,26,34,25,38,76,84,69,79,74,79,87,87,83,89,85,75,56,46,27,18,12,7,""
07,8,21,15,31,39,57,75,88,89,102,94,86,69,99,72,87,78,68,59,43,28,26,10,6,""
08,11,9,17,31,34,45,91,96,104,63,84,55,69,71,95,88,60,-1,-1,-1,-1,-1,-1,5,""
09,6,14,14,34,52,53,53,75,80,83,63,73,88,80,59,59,85,59,65,43,21,13,3,1,""
10,7,11,17,28,37,44,49,92,100,85,82,80,78,93,97,73,73,79,56,44,41,17,10,11,""
11,3,10,15,32,43,46,55,82,88,79,69,67,79,75,82,79,63,45,65,59,33,17,12,9,""
12,10,6,16,16,32,50,70,66,85,90,84,66,80,94,84,80,69,64,53,63,32,21,9,6,""
13,9,21,31,32,35,50,77,99,118,117,76,86,72,90,89,87,88,107,76,49,26,11,9,10,""
14,8,7,15,27,36,32,57,83,106,115,106,70,80,94,87,74,84,65,63,51,23,20,13,4,""
15,10,11,14,25,23,60,65,64,101,85,81,104,81,88,93,116,88,75,63,49,32,18,14,18,""
16,12,14,-1,-1,-1,57,71,82,99,97,85,92,97,84,80,91,85,70,61,34,30,19,8,4,""
17,14,16,27,23,28,51,54,104,105,102,106,82,76,102,86,58,55,44,43,39,29,7,6,8,""
18,10,8,18,22,37,47,86,104,93,96,104,82,94,100,106,106,86,80,85,51,29,19,9,12,""
19,9,6,7,14,15,25,38,58,53,63,49,42,49,43,45,50,22,21,44,22,20,4,5,2,""
20,7,9,12,26,34,54,76,85,84,89,86,91,89,79,85,99,82,71,81,53,36,28,17,15,""
21,12,12,19,32,-1,-1,-1,-1,79,100,91,100,87,94,107,102,72,73,93,49,20,18,15,17,""
22,9,19,25,27,35,45,69,83,105,87,96,86,90,112,103,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
23,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,91,80,94,107,77,57,44,29,14,8,4,""
24,13,9,13,19,40,60,74,85,95,84,88,81,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
25,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
26,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
27,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
28,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
29,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
