feb,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,28,26,15,10,11,5,4,9,1,3,8,9,9,11,13,11,18,17,14,14,28,21,33,38,""
02,19,29,17,15,14,9,6,8,3,4,3,8,15,14,14,16,15,14,26,22,15,25,16,20,""
03,36,41,18,17,26,8,11,10,3,6,7,6,12,9,12,7,19,20,18,21,23,22,22,27,""
04,30,27,19,18,13,11,1,1,6,5,2,2,9,10,12,12,14,18,22,19,15,24,28,23,""
05,31,32,17,19,16,9,3,3,4,4,2,6,5,12,11,16,11,24,24,22,19,28,21,23,""
06,28,26,27,18,18,5,5,5,3,6,6,4,14,5,16,10,12,22,16,16,18,19,24,27,""
07,23,33,25,16,10,10,3,4,2,3,2,14,14,14,17,4,13,21,21,18,25,21,26,29,""
08,35,33,20,17,20,6,6,5,5,4,3,5,4,7,18,6,12,16,17,19,21,25,29,33,""
09,33,23,26,19,15,7,2,4,6,5,6,6,9,12,15,11,9,19,12,17,21,21,21,25,""
10,25,30,29,19,13,8,4,10,2,2,8,11,11,9,13,12,13,11,28,21,16,24,23,15,""
11,19,18,21,20,18,13,7,8,5,3,4,11,10,13,15,13,18,15,25,20,19,26,16,24,""
12,24,25,24,23,9,10,15,7,2,4,4,10,9,13,7,9,10,14,16,28,18,18,26,28,""
13,22,22,18,20,9,18,13,4,4,5,5,8,11,12,9,18,15,22,22,24,30,22,27,24,""
14,22,32,32,20,14,12,11,3,3,5,6,10,14,12,12,13,13,17,14,8,4,13,12,14,""
15,22,25,19,15,11,11,9,6,5,10,5,7,8,9,13,12,19,14,23,11,20,33,20,33,""
16,30,22,17,11,20,9,5,8,7,6,3,11,15,11,12,11,16,20,20,9,27,21,26,25,""
17,25,18,13,11,8,5,2,6,2,6,6,13,5,6,9,13,16,12,25,27,13,25,27,24,""
18,21,19,19,13,5,6,8,3,3,6,10,14,7,8,9,9,13,18,14,27,16,17,17,27,""
19,21,23,15,13,14,10,5,7,4,3,5,4,7,14,8,10,8,5,17,11,27,21,17,26,""
20,22,15,19,21,15,5,6,3,9,4,4,8,7,3,9,7,17,20,18,19,17,18,20,18,""
21,20,22,17,12,11,6,3,1,1,4,3,5,7,6,5,10,13,11,16,19,19,20,24,26,""
22,21,21,19,20,8,11,5,6,2,2,2,5,7,10,5,6,14,17,21,19,14,20,22,28,""
23,27,19,14,11,17,9,5,7,3,3,6,6,9,11,6,14,8,14,23,18,22,13,23,35,""
24,23,19,18,12,7,12,13,2,1,6,8,9,5,9,9,9,17,15,27,11,16,12,13,18,""
25,17,21,14,20,13,16,7,4,1,2,1,4,9,6,9,11,16,17,15,28,23,20,27,23,""
26,15,11,18,15,7,11,6,3,5,4,5,9,18,5,13,16,9,13,18,11,21,15,15,17,""
27,12,13,7,13,18,5,5,1,4,0,2,1,3,6,9,8,12,7,9,11,9,15,17,16,""
28,17,11,14,13,14,8,9,2,4,5,5,5,11,10,9,11,12,17,17,18,13,13,19,25,""
29,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
[E]z,"n`df}f'a{fIndh`e'jfd"
