feb,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,95,106,111,129,164,165,191,212,246,175,235,236,251,217,208,158,144,153,114,128,117,113,83,77,""
02,85,78,96,123,145,176,215,244,243,271,230,249,225,199,184,192,157,182,137,116,101,122,100,97,""
03,74,87,95,108,126,151,184,219,225,212,249,215,194,181,160,169,171,117,144,110,91,77,74,93,""
04,76,81,120,141,180,188,207,245,220,206,236,250,193,176,164,166,163,102,98,98,78,79,91,76,""
05,88,98,109,126,143,187,208,228,222,198,221,213,203,182,168,192,171,166,118,106,114,87,95,82,""
06,88,100,103,134,173,205,212,223,227,205,224,218,147,150,25,210,194,125,115,122,118,110,100,97,""
07,86,92,102,139,183,193,205,259,253,252,243,252,221,122,100,80,59,45,29,73,58,45,33,40,""
08,3,71,57,62,62,81,105,144,117,107,144,104,117,95,88,79,16,107,83,52,51,41,40,39,""
09,35,71,51,64,84,95,105,109,140,160,154,144,135,106,86,113,111,90,78,76,63,65,51,39,""
10,45,40,63,72,90,99,112,125,137,141,127,116,121,111,92,90,99,96,80,75,75,48,39,33,""
11,32,40,60,67,86,97,110,123,128,121,115,117,128,103,89,94,103,87,61,68,81,78,56,44,""
12,50,57,58,75,79,89,117,123,135,130,125,95,109,101,87,89,108,83,77,75,56,48,61,40,""
13,36,53,55,73,76,84,99,117,119,114,124,120,101,92,83,85,97,84,83,74,65,64,62,48,""
14,40,49,60,51,92,87,123,141,114,117,112,128,86,97,93,98,96,99,86,81,74,58,77,89,""
15,81,118,122,131,146,155,177,179,220,218,250,197,212,183,169,147,150,149,114,104,89,102,79,88,""
16,52,79,87,125,157,169,181,235,237,213,194,224,204,186,167,143,138,141,119,89,103,105,89,95,""
17,69,105,110,124,160,182,196,191,220,179,202,183,180,168,171,172,166,114,104,105,103,108,90,69,""
18,62,86,105,91,122,163,189,210,210,187,183,195,191,172,145,145,148,129,120,114,123,89,78,56,""
19,64,67,74,70,55,81,134,161,137,88,143,145,168,76,106,145,159,127,124,109,76,81,75,68,""
20,71,91,81,114,113,71,140,156,141,151,60,106,85,105,135,128,153,125,131,109,91,77,95,80,""
21,67,75,96,106,127,157,174,167,155,85,87,88,150,122,76,88,76,71,50,54,54,70,60,55,""
22,48,61,56,95,117,144,160,211,212,186,218,33,72,178,146,175,144,110,112,109,75,84,72,64,""
23,54,73,96,102,131,168,179,204,221,207,179,136,103,188,169,135,115,116,118,92,83,75,67,60,""
24,61,77,95,144,172,163,200,226,194,193,222,182,191,175,144,151,151,137,110,113,126,104,65,59,""
25,51,60,90,120,145,139,209,215,224,204,179,202,196,174,152,171,163,142,110,103,113,79,64,76,""
26,60,60,102,122,140,172,204,209,202,222,236,199,191,172,141,173,160,153,132,106,87,85,73,82,""
27,42,61,79,106,119,123,154,209,188,195,226,212,196,143,165,145,150,131,105,80,72,46,38,43,""
28,41,51,67,88,116,116,163,188,160,131,174,202,191,159,164,174,163,113,122,79,99,73,69,-1,""
29,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
