feb,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,3,7,7,10,5,9,13,17,18,27,24,8,11,10,4,1,3,3,1,3,1,3,5,6,""
02,11,11,15,6,12,5,13,5,13,17,11,8,4,5,1,6,4,5,4,1,2,6,6,7,""
03,11,8,7,14,11,12,1,13,2,4,9,1,11,3,5,4,6,4,2,7,2,4,6,3,""
04,7,6,12,8,8,4,7,4,3,2,4,5,5,4,2,2,0,2,1,0,0,5,6,8,""
05,1,7,6,3,5,7,5,13,8,7,5,2,6,5,7,10,2,3,7,3,6,5,4,10,""
06,8,3,5,17,9,5,6,7,6,6,1,4,6,3,4,4,6,8,12,11,4,4,7,3,""
07,10,5,2,10,14,7,6,9,4,14,9,9,8,7,6,3,6,16,4,5,7,7,5,7,""
08,7,10,6,15,11,11,5,16,14,31,21,19,18,12,11,10,3,2,0,3,4,4,7,8,""
09,9,9,10,7,1,9,14,8,4,16,5,11,13,7,4,11,4,8,5,9,8,10,16,17,""
10,12,12,14,13,14,13,11,7,11,8,6,7,10,6,4,1,3,7,4,4,10,7,16,15,""
11,12,14,15,10,14,5,7,16,16,13,9,8,5,5,7,1,2,8,2,11,6,6,9,10,""
12,16,10,12,12,9,13,9,10,10,6,10,7,10,0,3,7,4,4,3,3,9,10,5,9,""
13,3,6,5,5,11,2,8,6,12,3,6,7,6,5,11,10,5,-1,-1,-1,-1,-1,-1,-1,""
14,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,8,3,12,7,11,3,4,7,8,""
15,7,4,9,8,1,9,5,7,5,2,12,2,7,9,6,6,2,0,2,1,1,4,7,2,""
16,16,5,13,12,14,9,4,5,6,8,6,8,8,6,2,1,3,0,6,2,5,2,1,7,""
17,5,6,4,6,3,10,5,11,12,6,6,5,5,5,2,2,5,2,1,3,4,6,5,3,""
18,6,4,7,6,3,10,7,5,5,7,15,2,2,7,2,3,2,4,5,10,3,4,9,15,""
19,27,24,18,15,16,15,16,15,16,7,1,12,7,5,4,3,7,13,6,1,2,1,5,7,""
20,3,9,8,10,9,4,11,10,8,7,6,3,5,5,11,9,9,16,6,10,19,16,19,-1,""
21,41,6,10,7,12,5,16,9,2,5,2,5,9,2,0,2,1,3,4,1,5,6,7,7,""
22,6,7,6,6,5,3,4,11,13,18,10,7,11,14,6,1,5,3,4,1,3,7,5,1,""
23,6,5,3,6,1,4,6,4,6,6,8,2,8,6,1,3,1,0,1,2,2,4,1,7,""
24,5,2,6,3,6,6,7,9,3,4,3,4,3,1,1,0,2,5,1,4,2,5,3,5,""
25,6,5,3,6,2,4,8,6,4,4,3,5,1,3,4,1,2,3,2,2,2,6,6,6,""
26,1,3,8,19,10,18,20,14,4,3,3,6,6,2,2,2,1,2,3,1,2,3,2,1,""
27,1,4,2,9,5,4,1,1,1,5,6,6,4,1,2,6,9,15,4,9,6,5,4,10,""
28,3,9,6,5,9,9,21,9,8,6,7,8,5,3,3,0,0,0,0,1,10,2,4,-1,""
29,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
