nov,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,16,16,20,25,24,35,29,21,13,11,18,21,17,17,23,20,14,16,13,16,13,16,13,14,""
02,20,17,18,38,35,31,33,19,26,17,17,18,20,25,22,19,22,14,14,16,18,13,20,7,""
03,26,13,25,33,24,25,25,22,18,17,22,14,22,24,21,16,16,11,17,19,12,15,7,12,""
04,12,22,15,26,30,21,26,20,13,18,15,28,23,15,22,15,21,14,18,17,22,16,15,13,""
05,14,18,19,21,35,28,26,24,26,22,22,26,16,22,31,18,12,19,22,15,8,15,10,16,""
06,11,19,18,15,28,27,19,18,17,11,26,20,30,24,21,19,20,11,19,18,14,16,17,13,""
07,9,26,11,33,35,28,24,32,21,23,13,20,15,21,18,24,18,11,19,16,18,14,13,12,""
08,15,12,20,22,21,27,13,19,22,18,20,18,10,24,23,16,16,13,11,14,16,16,18,8,""
09,12,8,15,35,19,29,23,22,13,14,18,17,29,12,13,14,12,17,17,17,9,11,13,10,""
10,19,12,21,14,23,31,26,9,18,15,21,10,27,24,18,19,15,17,10,12,16,12,18,9,""
11,15,15,10,14,22,23,18,23,13,19,10,20,13,29,15,19,10,11,19,8,17,7,14,10,""
12,17,14,13,20,26,27,21,21,17,15,21,14,16,28,22,11,17,6,10,12,14,17,10,11,""
13,13,13,25,20,17,15,20,22,18,22,16,20,14,26,12,19,17,16,14,14,10,11,7,10,""
14,16,27,18,19,24,27,28,27,18,16,17,17,19,17,14,16,17,18,17,11,17,14,12,12,""
15,11,14,24,24,32,23,18,18,20,14,12,23,22,18,19,16,16,18,12,13,11,14,10,14,""
16,9,9,21,31,26,23,32,24,14,6,18,18,17,14,15,16,13,19,18,15,11,9,8,8,""
17,13,15,18,27,20,29,30,21,8,21,14,25,24,22,16,15,16,18,19,12,12,11,8,13,""
18,16,22,29,21,23,28,27,22,16,18,21,18,20,10,16,16,24,8,9,3,14,17,14,12,""
19,8,19,15,24,28,25,23,19,25,15,17,28,12,16,15,14,18,18,20,9,10,11,13,15,""
20,14,17,21,34,23,18,22,22,14,27,11,13,18,25,19,17,13,9,11,13,17,13,8,9,""
21,10,16,19,14,28,25,14,19,20,14,16,20,19,11,14,23,15,11,14,17,6,15,14,11,""
22,9,12,30,19,31,17,22,11,17,14,20,16,10,16,22,15,17,7,17,12,11,16,6,9,""
23,12,16,16,28,15,17,17,17,12,17,13,15,17,16,17,15,14,16,8,18,21,13,12,18,""
24,18,19,26,35,31,19,27,24,26,28,22,20,30,27,26,16,20,15,17,18,20,27,15,11,""
25,20,24,32,32,37,37,42,22,20,27,18,25,31,20,17,16,17,18,15,13,22,21,14,19,""
26,20,30,30,40,44,32,29,21,28,23,0,5,28,24,31,25,26,12,18,10,19,18,11,20,""
27,20,19,25,30,25,38,33,18,18,31,28,24,27,30,16,18,23,17,24,20,18,15,16,14,""
28,25,18,30,34,23,39,37,25,20,34,27,24,30,28,30,11,21,24,18,24,17,19,17,15,""
29,12,23,35,26,40,35,22,19,29,36,27,29,30,23,23,25,18,17,24,22,20,23,19,20,""
30,26,25,31,34,48,34,35,35,26,24,25,25,31,29,28,30,20,21,13,23,20,21,19,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
