nov,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,20,20,22,22,25,19,18,24,11,15,14,17,12,8,13,6,7,8,10,15,10,18,16,5,""
02,18,16,18,16,15,25,12,17,16,19,21,14,9,12,7,11,10,13,8,19,11,6,10,11,""
03,13,22,19,12,21,20,16,9,8,14,16,11,13,11,11,8,8,8,9,11,14,18,17,14,""
04,13,17,20,24,24,16,15,18,9,11,17,8,11,11,13,6,6,7,9,14,6,18,13,12,""
05,20,20,16,18,22,21,12,15,13,16,14,13,14,19,9,15,6,10,9,9,11,15,12,13,""
06,16,16,16,21,19,13,11,7,11,16,16,15,13,14,18,14,9,8,2,19,14,15,12,14,""
07,12,16,18,23,34,21,14,12,23,19,14,17,17,9,17,15,11,17,16,19,20,15,18,21,""
08,18,19,22,22,20,23,23,19,14,15,8,12,14,11,6,5,10,11,4,9,13,21,10,10,""
09,12,20,11,22,21,16,17,13,12,18,16,13,13,10,14,11,7,8,8,11,14,16,18,7,""
10,19,15,29,28,29,15,30,17,16,19,11,17,14,13,9,11,15,7,10,18,13,11,12,12,""
11,8,20,29,9,17,16,17,11,11,10,17,17,9,7,7,9,9,15,11,14,15,20,11,13,""
12,8,18,21,20,17,19,22,17,16,14,16,13,16,18,8,12,9,8,9,16,12,14,15,17,""
13,15,18,20,21,16,26,24,15,20,17,12,13,15,10,9,8,5,6,9,11,19,14,20,15,""
14,12,16,20,27,24,14,18,17,14,15,13,16,14,17,9,10,6,12,7,9,12,11,13,10,""
15,16,17,16,26,15,23,15,14,25,13,15,16,11,10,10,10,5,3,8,11,17,14,7,9,""
16,9,20,18,17,17,11,16,16,24,15,12,25,11,11,12,12,8,11,11,9,11,9,8,4,""
17,10,24,13,22,13,22,22,12,14,18,10,6,13,13,12,9,10,10,5,11,12,13,18,10,""
18,10,14,19,15,18,10,17,13,12,14,11,8,9,12,6,9,4,11,8,16,13,17,9,7,""
19,7,13,13,12,13,21,18,18,16,13,15,15,12,4,10,13,7,5,6,8,13,6,9,14,""
20,11,14,23,17,20,12,22,25,9,18,10,16,13,10,10,10,6,10,7,9,10,13,10,11,""
21,13,17,15,20,19,20,17,13,13,18,15,20,15,19,11,7,12,12,17,7,17,13,15,25,""
22,17,18,19,24,23,15,16,17,13,18,21,19,12,12,9,9,10,8,7,13,9,12,12,20,""
23,8,17,18,25,20,21,17,13,10,22,12,6,12,12,8,6,12,12,10,11,7,11,13,13,""
24,8,14,28,17,30,15,16,14,10,14,13,17,8,6,9,5,5,6,8,14,17,8,10,7,""
25,14,10,14,16,16,23,14,22,19,12,24,22,10,6,8,10,13,7,12,12,17,13,9,10,""
26,10,13,12,19,14,14,14,13,10,15,0,5,10,11,14,10,12,5,15,15,16,16,15,14,""
27,18,14,20,18,21,14,14,18,20,15,16,18,20,10,8,7,9,6,7,11,19,16,25,9,""
28,17,14,23,17,21,21,14,11,18,14,9,15,10,15,7,9,10,9,10,8,11,7,7,9,""
29,11,15,22,19,19,21,18,17,14,18,14,17,7,11,12,8,4,12,10,18,20,9,13,9,""
30,15,13,23,25,23,15,25,11,11,18,13,13,15,11,8,14,9,9,7,12,8,20,13,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
