nov,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,0,2,4,1,3,3,7,8,3,7,5,3,8,7,8,5,1,4,4,2,1,3,4,4,""
02,1,2,1,6,1,4,3,4,5,6,7,11,4,6,6,8,6,5,4,3,2,5,3,4,""
03,3,1,2,2,5,3,6,1,2,7,8,7,4,7,7,2,7,9,6,3,5,1,1,8,""
04,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,1,0,2,4,0,4,0,2,1,0,2,1,""
05,1,2,1,1,0,0,2,0,3,0,1,1,3,1,1,2,3,0,0,1,3,1,1,1,""
06,0,0,1,0,1,1,0,0,0,0,3,0,1,2,2,0,2,1,0,0,0,0,0,1,""
07,1,0,0,2,1,2,0,0,1,1,3,3,2,3,4,0,2,1,2,1,0,0,0,0,""
08,2,2,2,2,2,0,3,0,0,1,3,2,3,1,0,1,0,0,0,0,1,1,0,0,""
09,1,2,1,0,0,1,3,1,3,0,1,2,1,2,1,2,2,2,0,1,3,1,0,1,""
10,1,1,0,0,3,1,2,1,0,2,4,1,1,0,3,1,1,1,1,1,1,0,0,1,""
11,0,2,1,0,3,0,0,3,1,3,2,4,4,4,3,1,2,1,1,0,2,0,1,1,""
12,0,1,2,1,2,1,1,1,3,0,4,2,2,3,0,4,1,1,0,0,3,1,1,2,""
13,1,0,1,1,0,1,1,1,2,0,2,6,1,4,9,0,2,2,1,1,3,2,1,1,""
14,0,0,0,1,3,1,2,2,1,0,1,2,1,2,0,1,2,3,1,0,0,2,1,1,""
15,2,2,5,4,2,1,2,2,2,1,2,1,1,2,4,1,1,1,0,0,1,0,0,1,""
16,1,1,0,1,0,2,0,0,3,0,0,1,2,0,1,0,3,2,1,0,0,0,1,0,""
17,2,1,0,0,0,1,0,0,1,0,3,2,3,2,5,2,0,2,1,1,1,0,0,2,""
18,2,8,5,3,2,0,0,3,0,3,3,1,2,5,2,3,4,4,3,1,1,2,3,1,""
19,2,4,2,0,2,6,1,4,7,3,0,2,4,3,9,3,4,4,2,4,5,1,1,6,""
20,2,1,1,3,1,3,1,4,5,4,9,13,4,4,6,3,2,4,5,3,4,1,1,1,""
21,2,1,3,5,3,0,3,3,5,2,7,6,3,12,2,3,5,4,3,5,3,0,2,1,""
22,3,4,4,3,0,3,2,4,4,4,5,5,5,4,2,4,0,2,1,4,2,3,1,0,""
23,1,1,3,1,4,2,5,2,9,6,9,7,4,11,1,3,7,4,8,8,6,6,6,7,""
24,2,3,1,3,3,6,3,7,10,4,6,11,10,5,3,3,5,2,6,5,5,1,3,2,""
25,5,4,4,2,2,4,3,5,5,6,8,9,9,1,5,5,5,5,3,4,0,1,3,1,""
26,0,0,1,2,4,2,2,2,2,1,6,0,6,1,2,1,3,3,2,0,2,2,0,1,""
27,0,0,1,5,2,1,3,2,6,3,7,6,5,7,3,1,2,8,2,4,4,3,5,0,""
28,5,2,4,2,4,5,1,5,8,8,3,2,2,9,5,4,5,4,4,5,4,3,1,0,""
29,0,7,0,3,2,4,6,6,12,6,4,5,9,14,7,2,4,4,3,3,6,3,4,1,""
30,4,8,4,1,1,7,6,5,7,11,6,6,7,8,4,7,5,4,2,5,6,3,5,6,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
