nov,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,3,26,1,12,33,20,21,30,25,42,52,55,48,49,45,46,46,41,18,30,18,20,13,7,""
02,6,7,8,9,21,28,20,24,30,35,41,34,50,55,53,46,46,40,26,13,0,6,7,2,""
03,4,10,6,15,15,18,25,25,32,40,48,44,41,38,73,50,63,43,25,31,30,21,14,13,""
04,14,14,12,15,22,36,24,29,35,44,42,62,62,62,55,56,49,55,36,19,21,14,12,13,""
05,8,16,9,15,14,13,18,16,19,42,49,57,57,72,56,45,45,41,48,29,18,19,11,15,""
06,13,18,12,12,11,13,19,11,15,25,33,42,30,40,37,50,51,49,39,32,33,27,13,10,""
07,3,6,12,17,25,28,42,31,36,46,64,51,76,50,48,49,49,44,30,24,21,27,5,7,""
08,6,11,7,7,13,12,19,10,17,25,26,21,27,21,40,35,43,17,31,27,18,32,16,9,""
09,18,6,11,14,16,14,21,24,32,49,52,64,56,56,48,43,47,22,18,22,25,19,14,7,""
10,8,14,15,18,16,25,22,28,24,51,47,38,43,50,51,66,45,23,25,23,17,8,12,5,""
11,7,4,7,3,22,17,19,26,31,32,43,49,60,59,47,46,37,29,27,17,16,14,7,9,""
12,10,39,33,8,3,16,14,10,13,20,24,22,25,19,29,26,32,31,24,21,15,13,9,7,""
13,6,5,3,4,15,24,28,28,32,45,47,47,66,67,64,45,19,17,29,24,17,12,9,8,""
14,12,7,17,18,23,31,28,25,29,54,67,72,54,60,40,47,35,26,-1,4,24,13,11,6,""
15,8,3,7,17,10,15,22,19,18,35,22,25,30,40,59,44,45,34,33,19,27,15,12,5,""
16,7,9,4,14,14,6,28,22,22,38,48,44,38,31,47,44,39,52,31,34,23,16,9,6,""
17,6,8,4,5,11,15,12,15,17,39,54,59,48,30,67,57,36,14,16,10,7,2,5,5,""
18,6,6,3,10,11,10,8,13,24,29,40,46,34,33,50,40,47,58,47,42,23,21,10,8,""
19,8,3,4,5,7,10,15,13,31,25,30,55,34,46,34,57,41,37,24,18,22,18,10,16,""
20,6,11,9,6,8,15,17,22,19,33,48,45,44,45,58,57,49,38,30,21,26,22,8,12,""
21,11,10,8,4,11,20,20,20,25,50,52,50,40,30,50,35,43,41,24,22,22,28,14,7,""
22,13,14,10,7,15,7,10,14,21,38,44,44,42,32,39,36,44,34,16,25,16,12,12,4,""
23,8,6,8,11,18,18,21,12,25,33,38,38,35,92,61,65,49,47,27,32,17,16,16,5,""
24,12,5,8,0,105,23,30,25,36,50,58,62,68,50,73,51,52,31,19,18,18,19,17,8,""
25,5,10,76,23,45,29,28,36,51,52,63,80,80,64,71,61,43,29,23,25,16,14,13,14,""
26,9,14,16,8,15,31,42,35,38,51,57,72,66,79,57,46,49,37,34,35,25,14,10,9,""
27,4,7,4,14,13,12,26,27,35,31,46,-1,-1,-1,-1,7,35,17,14,13,13,0,8,10,""
28,7,8,6,2,6,12,18,27,25,30,32,39,39,44,40,51,43,31,28,17,16,16,5,1,""
29,4,3,8,13,10,4,12,16,17,13,23,20,22,27,24,39,33,32,26,20,14,7,10,3,""
30,3,2,1,3,7,8,14,9,10,17,23,18,24,23,27,34,24,11,14,8,9,4,1,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
