nov,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,40,45,48,52,62,63,63,81,101,98,100,93,66,96,68,94,70,76,76,53,57,52,45,40,""
02,39,38,44,55,59,61,67,88,108,140,113,103,69,83,93,80,94,75,82,62,69,64,54,51,""
03,41,65,56,55,46,37,47,50,73,78,117,88,76,102,111,93,96,103,93,97,78,52,48,51,""
04,46,64,79,63,74,62,76,75,99,130,110,118,117,100,112,90,99,56,41,52,55,50,51,53,""
05,49,64,64,53,62,50,67,84,117,137,141,124,106,111,103,85,92,80,72,81,62,76,62,61,""
06,42,75,58,68,75,61,64,86,108,133,118,119,95,101,111,110,86,82,72,60,49,54,55,47,""
07,47,53,78,45,65,54,60,85,98,126,126,97,101,107,93,92,82,75,51,54,61,52,46,48,""
08,61,46,58,63,59,63,61,80,120,153,128,103,83,94,98,57,36,48,63,40,24,52,49,64,""
09,40,51,52,61,61,60,85,92,66,117,139,122,83,119,100,111,92,80,76,70,71,76,49,56,""
10,52,55,45,61,49,60,49,68,107,113,119,111,80,78,69,86,71,54,53,50,64,45,46,43,""
11,39,43,38,33,41,44,51,64,84,94,91,83,97,83,63,48,61,62,51,48,56,43,32,37,""
12,33,22,25,30,18,24,22,47,47,63,88,73,57,54,57,76,68,50,55,54,45,39,32,24,""
13,30,30,23,36,29,32,23,44,62,72,71,78,77,59,67,63,51,61,50,62,48,50,40,48,""
14,47,46,49,44,40,51,42,64,94,92,102,68,46,45,60,43,40,34,45,33,30,26,37,50,""
15,40,23,34,36,37,42,39,57,81,81,81,68,60,68,87,79,79,70,79,69,54,47,44,41,""
16,47,38,60,46,45,60,52,80,102,128,115,92,76,89,104,95,89,78,75,48,60,47,39,61,""
17,44,47,40,32,35,41,51,80,86,94,92,66,69,74,62,64,60,55,57,58,48,61,59,58,""
18,45,47,47,56,43,53,55,66,81,86,87,77,53,60,13,5,11,78,70,62,55,64,49,58,""
19,47,41,36,44,29,49,66,69,54,78,107,91,99,49,69,62,77,88,68,71,55,37,5,20,""
20,53,61,57,63,56,48,70,78,107,126,123,122,100,114,86,106,66,82,73,61,54,53,29,46,""
21,48,31,34,30,35,37,30,52,72,75,87,84,58,70,59,54,49,42,29,39,25,33,38,38,""
22,33,27,29,32,20,37,44,52,82,96,70,60,67,69,57,55,47,49,35,45,39,42,37,28,""
23,15,15,21,16,42,37,29,49,59,84,72,63,56,38,49,43,50,42,43,44,40,46,39,34,""
24,34,34,31,43,51,49,57,66,83,121,92,77,74,81,60,57,60,74,66,80,56,64,44,34,""
25,38,28,36,44,49,55,44,49,89,80,89,97,68,87,68,64,59,66,71,60,60,61,35,38,""
26,25,38,34,37,35,29,59,67,78,93,122,91,90,78,73,63,69,78,56,56,53,49,39,39,""
27,46,45,42,34,39,48,36,68,73,99,119,90,87,100,72,92,91,61,65,65,58,56,35,38,""
28,49,33,42,47,44,60,61,68,103,111,112,122,98,89,85,94,62,74,60,37,60,38,42,41,""
29,27,30,29,27,44,37,42,60,81,105,99,97,78,70,81,72,77,68,63,55,44,51,29,38,""
30,35,51,46,39,32,45,46,65,62,94,108,95,71,84,90,91,83,80,69,91,57,4,52,36,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
