nov,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,21,18,23,26,22,29,21,18,26,21,32,24,19,13,19,20,18,9,22,20,18,26,15,22,""
02,16,26,21,20,20,33,19,34,23,18,22,13,18,22,16,19,17,13,22,34,26,31,-1,39,""
03,20,23,22,18,23,22,31,28,17,20,20,22,20,17,15,10,14,19,21,23,18,20,18,28,""
04,-1,46,28,28,18,23,27,17,33,30,21,23,16,20,13,10,10,14,13,20,15,17,24,27,""
05,23,23,29,31,22,32,36,30,39,23,24,22,28,19,21,11,18,23,22,22,23,28,33,20,""
06,40,32,36,32,-1,71,39,22,32,28,20,23,23,17,23,23,20,13,23,22,18,28,19,23,""
07,26,26,20,26,24,30,31,33,31,22,31,21,19,25,11,11,18,20,21,-1,52,31,19,16,""
08,27,30,21,35,26,25,32,24,22,23,18,27,17,16,12,14,10,11,11,22,18,18,23,20,""
09,20,24,23,23,24,20,34,28,17,18,26,29,11,9,16,15,10,13,13,23,21,26,33,18,""
10,14,22,25,24,22,31,20,31,18,27,20,-1,-1,-1,-1,-1,12,14,15,20,15,33,11,19,""
11,19,20,22,21,23,22,19,20,21,22,22,18,25,17,16,9,8,18,18,14,27,17,12,26,""
12,26,28,16,24,27,28,19,17,20,17,26,25,13,19,8,10,15,8,17,18,14,24,18,22,""
13,21,23,25,25,22,27,23,22,21,23,20,26,15,23,12,10,11,12,27,25,30,20,21,15,""
14,15,22,30,24,21,21,28,24,27,23,18,11,19,17,16,12,13,9,21,17,17,21,11,19,""
15,29,24,25,20,18,31,16,20,20,28,23,18,8,18,18,12,18,22,15,25,17,16,20,20,""
16,18,29,18,23,23,29,17,20,15,22,24,17,13,22,9,12,19,10,28,25,28,22,19,27,""
17,19,25,20,26,35,27,23,21,8,27,19,20,17,11,9,13,22,18,14,15,19,20,21,15,""
18,15,21,28,27,19,20,21,28,17,26,20,13,12,19,10,14,15,14,17,21,34,24,22,23,""
19,22,20,30,41,24,26,39,40,46,36,22,22,24,13,13,12,29,11,17,22,33,32,13,16,""
20,19,15,23,27,39,28,41,31,16,27,21,15,19,17,21,41,11,14,14,13,22,19,26,22,""
21,23,21,22,36,26,32,26,24,17,35,15,16,24,12,11,13,15,12,18,21,21,15,25,29,""
22,22,31,34,35,22,25,26,25,25,26,21,25,19,16,16,8,16,22,18,18,29,25,17,21,""
23,20,17,28,28,30,18,33,23,29,25,22,26,21,12,6,10,8,12,18,21,20,15,25,20,""
24,28,30,23,25,34,23,27,16,18,15,27,19,23,23,18,17,9,17,20,21,32,27,19,25,""
25,23,26,23,35,22,31,42,25,29,26,20,19,24,20,15,14,7,13,15,32,23,25,22,22,""
26,32,26,42,31,28,28,27,33,35,23,0,4,20,16,16,13,15,13,17,17,21,15,18,22,""
27,29,26,30,26,25,29,22,25,27,24,24,31,14,20,12,18,15,20,10,15,23,19,22,24,""
28,16,21,32,31,33,33,32,32,23,29,25,6,17,7,16,5,12,17,22,23,25,26,18,18,""
29,19,24,24,26,30,22,25,24,26,37,12,19,14,23,18,18,23,16,21,19,15,23,25,15,""
30,31,27,17,30,28,21,25,30,24,17,17,15,23,17,14,21,10,11,19,24,24,21,-1,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
[E]nhk{`lel',dk{`hjfI,"g`ym'`}"
