aug,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,70,54,31,27,35,29,40,26,80,65,28,176,40,11,10,7,8,22,9,27,28,31,57,46,""
02,39,39,30,23,17,25,22,24,38,49,14,43,7,9,76,148,28,11,35,20,22,31,43,56,""
03,53,40,27,40,38,19,28,15,22,27,13,13,8,7,8,8,11,9,14,21,18,32,48,58,""
04,53,37,23,25,22,22,30,30,23,21,14,11,15,9,7,4,5,9,15,23,30,28,30,29,""
05,43,31,16,24,17,20,23,23,79,146,115,110,126,115,119,123,118,178,212,165,34,32,53,102,""
06,79,169,249,207,257,143,151,214,151,115,105,106,98,85,70,232,78,74,70,94,75,45,37,16,""
07,23,126,69,74,80,182,136,156,139,83,79,100,79,34,1,3,11,5,28,23,25,26,26,28,""
08,31,18,35,13,20,29,24,18,27,14,8,12,6,4,1,1,2,6,8,10,14,16,38,26,""
09,17,20,23,12,14,18,34,29,16,9,16,8,11,3,4,1,5,7,8,12,13,24,20,20,""
10,13,8,24,16,16,28,15,22,22,19,19,11,9,11,2,2,6,7,13,16,15,14,23,46,""
11,30,22,19,20,33,20,15,27,24,23,12,5,7,9,12,3,7,5,20,5,15,47,22,25,""
12,15,31,13,23,23,38,32,43,36,24,48,18,13,15,7,8,7,12,13,24,35,33,26,41,""
13,52,26,12,23,22,46,55,44,43,21,31,20,18,17,13,43,6,23,14,32,43,32,41,34,""
14,54,31,45,16,22,37,31,24,39,20,25,19,8,6,5,1,6,8,16,14,23,28,26,34,""
15,22,27,18,30,28,29,18,25,25,20,16,16,10,8,4,10,15,10,19,24,18,28,28,26,""
16,43,27,20,22,27,22,17,20,22,13,16,10,19,8,5,0,1,8,9,6,13,18,15,17,""
17,18,20,19,19,12,12,20,26,15,16,16,12,11,2,3,1,2,7,5,5,12,19,12,28,""
18,22,16,17,18,10,19,52,115,77,57,110,15,7,3,6,1,11,14,6,7,7,19,12,13,""
19,18,13,6,12,66,24,16,20,11,21,24,10,8,19,14,4,2,5,6,12,12,15,18,22,""
20,15,19,17,11,19,20,22,72,19,41,14,9,11,9,7,13,15,3,8,15,17,26,23,22,""
21,27,21,11,19,24,18,17,16,20,15,22,10,13,10,5,4,6,6,8,10,21,19,18,39,""
22,24,18,14,21,17,19,15,17,15,10,12,9,12,5,5,7,3,5,7,17,13,10,16,25,""
23,29,17,20,11,14,22,26,14,20,14,10,8,7,10,10,5,3,8,10,16,17,25,19,23,""
24,24,24,15,23,18,25,20,21,21,22,24,8,7,7,4,3,6,6,16,11,11,25,19,37,""
25,33,18,15,22,18,24,19,16,10,12,17,11,13,8,7,5,6,14,18,12,15,16,23,35,""
26,26,25,22,138,214,108,15,18,23,12,12,14,5,8,6,4,5,7,15,8,22,26,32,33,""
27,22,17,29,23,28,27,18,20,15,13,12,8,12,4,5,3,10,12,16,17,20,26,22,36,""
28,33,25,15,25,18,11,17,20,20,16,9,13,9,4,4,5,7,13,12,19,12,23,28,31,""
29,33,30,29,33,17,24,22,16,24,22,22,19,7,6,5,6,6,18,7,16,19,28,24,34,""
30,29,38,27,26,23,25,28,24,12,13,18,15,4,6,6,3,6,12,13,11,15,25,21,24,""
31,19,19,32,23,30,23,24,14,22,14,16,70,5,10,3,1,5,7,10,13,35,20,32,0,""
