Aug,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
1,12,15,10,12,14,9,5,7,3,2,3,3,3,0,2,3,2,0,6,1,6,2,5,7,""
2,3,6,13,14,10,10,7,6,3,9,3,4,6,1,3,2,2,1,0,3,1,4,4,6,""
3,6,12,11,8,18,9,9,10,9,9,10,0,5,1,4,1,1,1,2,3,5,3,4,5,""
4,7,7,8,15,12,14,5,10,5,8,5,5,3,1,1,1,0,1,2,3,3,1,7,9,""
5,11,11,7,14,17,12,14,8,7,7,7,3,2,4,2,0,1,1,2,1,1,2,5,10,""
6,11,10,12,7,15,16,13,11,7,8,9,9,4,3,0,4,1,3,0,4,3,7,6,15,""
7,12,11,16,12,18,13,9,12,12,7,5,10,5,5,1,0,2,5,2,5,1,5,7,8,""
8,9,12,15,18,19,12,6,13,12,7,7,9,5,4,4,4,3,4,4,3,3,2,4,8,""
9,15,12,15,12,25,16,12,11,12,7,9,3,7,6,4,4,0,1,1,0,6,6,6,7,""
10,10,22,19,19,29,29,20,16,16,5,7,3,2,4,1,5,6,2,2,5,4,6,3,3,""
11,11,12,12,18,14,12,14,18,18,12,6,7,15,6,5,6,5,3,8,11,5,5,10,11,""
12,15,13,28,39,33,27,18,25,25,27,21,14,13,10,9,10,6,8,8,8,10,11,12,18,""
13,31,51,63,55,59,39,18,49,42,36,32,30,21,18,17,13,8,6,6,12,9,12,9,18,""
14,30,25,38,42,47,20,29,19,20,16,14,14,6,6,10,4,9,5,0,3,3,4,8,11,""
15,25,20,22,23,28,27,17,12,18,8,14,8,9,6,6,5,4,1,2,2,2,3,3,1,""
16,4,16,14,17,20,12,10,10,12,12,5,5,5,4,2,3,2,0,0,1,1,1,6,4,""
17,4,6,4,8,24,7,5,13,6,7,4,0,5,2,4,2,0,1,2,2,6,7,4,5,""
18,7,8,4,13,9,4,5,3,8,8,1,0,3,2,3,1,3,1,1,2,5,2,2,2,""
19,7,8,4,13,9,4,5,3,8,8,1,0,3,2,3,1,3,1,1,2,5,2,2,2,""
20,2,9,5,7,8,5,10,12,8,5,0,8,4,3,5,2,3,1,2,5,1,0,2,5,""
21,7,3,5,6,10,10,8,4,6,4,5,0,2,2,2,2,3,0,1,0,5,4,1,3,""
22,2,1,6,4,3,2,4,7,2,7,4,5,3,3,3,3,2,3,2,4,3,5,3,5,""
23,4,4,7,6,9,8,10,2,2,5,0,3,0,1,1,2,2,1,1,1,2,2,3,2,""
24,1,7,4,2,3,4,2,4,5,4,5,1,2,2,1,0,1,1,3,2,3,1,0,2,""
25,3,5,8,5,12,9,8,5,8,5,1,0,4,0,3,2,0,0,4,3,4,2,2,0,""
26,2,3,4,5,7,4,5,9,5,2,4,6,1,5,1,1,3,2,5,1,0,4,2,4,""
27,4,7,6,10,13,2,4,7,7,2,3,4,4,4,0,1,1,0,4,0,1,1,0,3,""
28,1,7,6,6,3,7,10,7,6,6,8,2,1,0,1,2,4,2,2,1,3,4,5,8,""
29,7,7,3,15,6,4,5,3,6,5,3,6,3,0,3,3,2,0,2,4,1,4,3,3,""
30,3,8,4,7,4,5,5,4,0,2,9,2,3,5,1,1,1,0,0,1,2,1,2,3,""
31,6,2,4,4,14,2,8,4,3,4,3,3,4,3,2,5,2,2,8,2,3,2,1,5,""
