Jan,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h
1,44,60,68,82,95,35,96,127,93,94,94,129,105,91,66,51,72,48,66,77,96,67,68,100
2,93,119,136,144,170,146,177,138,85,84,91,87,151,55,87,101,67,69,56,59,61,32,55,75
3,73,104,135,172,209,263,258,213,100,87,213,346,231,341,259,305,298,296,230,207,221,240,160,156
4,173,175,178,224,219,198,187,135,138,84,143,165,139,120,62,82,90,86,91,59,53,51,60,60
5,46,89,71,158,170,195,188,129,96,92,113,92,66,114,144,136,83,86,78,79,92,72,99,69
6,98,125,129,146,193,170,153,149,108,75,111,106,119,63,108,92,96,62,76,67,60,91,73,75
7,88,112,131,153,177,170,137,141,114,98,103,114,121,95,85,82,79,79,101,88,72,70,74,79
8,80,87,136,149,142,132,154,106,100,82,109,107,47,90,117,133,99,88,61,75,68,61,93,94
9,110,134,132,179,182,134,189,133,105,107,103,86,141,175,179,149,109,152,91,90,104,118,105,130
10,129,114,195,191,196,152,152,174,116,108,131,145,115,106,115,65,57,38,43,45,45,71,38,55
11,96,90,85,166,171,157,89,121,128,135,141,134,133,107,92,52,25,26,21,12,41,9,40,30
12,44,65,82,77,102,126,95,90,84,74,67,86,97,77,59,54,40,25,22,24,45,32,35,30
13,64,47,86,95,115,101,109,98,63,63,84,91,72,73,66,54,32,26,29,29,31,36,38,36
14,44,57,82,132,125,126,100,82,89,75,103,91,96,62,59,45,32,35,37,25,41,34,33,41
15,43,54,94,105,140,113,100,77,80,85,112,103,123,75,70,56,63,30,24,17,29,35,38,44
16,74,84,95,109,141,147,130,-1,-1,-1,-1,-1,-1,83,91,66,34,38,17,28,23,30,54,36
17,57,58,93,104,134,103,125,72,64,62,77,106,152,202,273,102,32,22,20,29,41,44,36,51
18,38,56,65,71,103,105,85,84,62,65,79,87,91,97,65,40,35,23,22,19,34,31,44,41
19,42,62,88,84,106,109,101,113,56,47,75,70,58,66,52,41,39,28,27,15,18,21,36,37
20,43,46,71,94,108,120,93,69,68,68,61,62,72,69,51,49,32,23,18,23,38,23,36,45
21,46,57,64,85,100,57,82,49,65,66,64,67,90,75,67,44,42,28,14,21,24,20,39,32
22,45,41,67,109,89,89,80,74,67,72,63,101,76,89,71,64,50,29,20,23,25,35,56,56
23,68,73,76,100,135,101,99,105,87,67,69,78,71,84,50,42,24,17,23,29,26,24,35,39
24,41,46,70,84,78,101,86,62,54,68,53,62,79,85,62,38,22,18,12,32,25,25,21,55
25,40,38,77,83,90,93,76,84,76,53,64,59,73,68,86,42,25,17,23,20,24,31,35,48
26,42,36,49,86,74,75,65,74,65,80,65,81,68,59,58,49,61,52,21,22,38,32,36,37
27,63,51,78,101,125,82,60,72,69,54,93,61,51,46,49,31,19,18,24,21,27,31,23,28
28,35,29,69,105,113,78,70,68,58,65,84,66,59,53,59,41,19,17,22,11,16,14,38,35
29,53,43,95,95,101,74,69,92,153,190,50,49,34,49,38,32,27,13,20,12,19,25,43,57
30,60,66,70,86,97,91,69,88,50,82,56,64,65,63,35,24,26,13,10,16,16,20,40,36
31,45,80,62,80,104,103,79,59,80,70,49,65,84,72,57,45,31,20,16,23,36,35,34,46
