oct,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h
01,167,140,169,219,188,184,208,208,215,233,188,188,226,195,232,126,189,199,140,97,104,130,137,131
02,148,149,181,235,228,220,215,210,273,248,216,239,210,199,153,151,116,112,90,102,116,120,133,127
03,146,151,199,233,227,215,221,237,265,275,254,216,220,211,185,126,115,121,125,98,124,127,118,128
04,141,165,159,201,246,218,225,218,256,248,173,180,185,216,176,141,122,119,98,96,116,117,131,155
05,170,129,171,219,237,242,223,224,240,232,213,188,177,190,171,153,124,110,120,106,137,129,156,162
06,151,135,158,178,255,237,208,213,214,170,203,187,189,180,174,145,114,95,101,107,128,148,154,158
07,143,167,179,188,227,235,231,220,216,210,213,192,191,173,166,153,140,103,96,115,138,136,125,147
08,137,153,161,209,164,198,190,229,201,216,187,167,149,170,226,260,303,191,142,148,140,134,122,141
09,128,142,166,260,228,180,190,190,188,186,188,226,180,173,159,151,134,106,90,112,124,136,134,136
10,178,150,158,216,215,220,167,221,210,216,232,122,157,170,134,123,127,113,110,98,120,122,110,118
11,140,120,175,203,199,191,215,170,239,219,233,183,195,177,144,141,115,113,97,112,110,118,124,140
12,113,96,154,168,189,172,173,167,166,177,164,156,149,149,133,129,100,118,86,104,124,94,118,156
13,152,137,200,216,220,188,188,211,232,224,176,167,161,173,146,101,120,98,109,100,123,149,141,133
14,131,129,194,201,241,224,221,195,240,189,197,141,152,159,150,120,130,99,96,105,150,138,150,139
15,128,124,199,189,220,212,187,232,236,255,201,173,169,190,172,127,128,127,89,110,139,121,140,142
16,147,146,190,254,223,191,178,178,199,217,183,156,182,185,178,166,143,125,107,108,122,136,146,138
17,134,137,150,197,197,194,198,210,213,200,206,161,170,140,155,123,107,85,104,107,134,114,105,126
18,130,145,174,196,199,177,232,233,225,221,184,150,133,163,129,110,140,106,90,128,131,130,125,150
19,133,146,170,233,214,214,201,169,232,208,200,147,146,186,150,119,105,85,89,120,93,115,119,138
20,160,124,172,193,208,219,218,253,257,204,200,88,73,171,161,163,133,94,88,102,99,128,142,157
21,155,165,229,258,259,236,247,245,224,190,193,189,147,164,148,130,118,86,105,117,105,113,139,167
22,156,166,234,234,237,242,260,242,277,245,198,177,176,141,124,151,111,90,98,122,106,141,127,147
23,174,175,213,229,219,227,228,223,261,185,169,181,176,177,186,157,140,104,106,103,132,157,140,154
24,142,145,189,205,224,179,242,188,238,216,156,142,142,161,144,118,85,94,83,103,120,143,127,131
25,98,142,155,190,211,193,221,213,208,189,169,148,137,156,142,118,97,91,92,100,98,118,134,132
26,108,114,160,189,155,195,168,166,195,204,183,178,153,78,187,142,97,95,97,117,126,137,133,127
27,118,109,157,197,193,171,169,169,199,193,180,133,170,168,166,127,110,103,90,85,97,112,133,114
28,112,143,184,180,180,206,201,204,179,187,189,140,155,175,134,128,111,86,101,138,104,159,112,104
29,134,133,224,212,197,195,172,171,192,182,168,166,155,165,153,151,140,107,107,118,119,151,130,129
30,134,144,178,202,187,180,173,196,225,228,145,142,150,173,123,133,80,108,105,111,144,148,137,127
31,142,148,183,222,245,200,199,210,216,217,210,159,144,152,146,142,143,0,0,0,0,0,0,0
