aug,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,11,10,11,16,19,16,17,17,10,10,5,15,12,11,13,19,8,8,9,8,7,7,9,13,""
02,21,16,15,19,23,14,16,11,14,8,9,12,12,17,32,8,9,1,4,3,5,4,9,13,""
03,17,11,17,25,15,22,17,19,9,5,12,15,18,17,17,5,8,5,8,4,0,6,12,13,""
04,7,19,22,13,9,18,11,12,10,12,13,9,12,8,9,5,11,9,6,3,2,10,9,14,""
05,15,19,18,14,17,28,17,14,12,16,13,14,10,21,13,11,4,9,8,8,11,9,9,17,""
06,18,10,25,28,22,24,18,16,14,9,8,13,12,18,15,12,7,10,9,8,13,14,20,14,""
07,15,12,19,19,17,25,19,18,22,12,14,26,15,30,24,17,9,9,19,15,4,12,14,20,""
08,23,19,35,24,20,20,24,33,24,19,20,19,23,19,18,16,9,8,17,11,8,5,12,22,""
09,19,16,19,19,20,26,30,34,22,14,16,12,18,15,13,8,13,6,15,7,14,2,10,14,""
10,12,20,30,25,22,31,26,26,29,28,9,24,18,11,12,11,10,9,15,14,7,7,6,16,""
11,10,19,14,17,29,27,38,33,16,17,16,15,21,19,18,8,7,7,11,6,13,15,13,22,""
12,14,23,29,45,48,46,50,46,45,33,37,31,36,24,23,20,15,15,11,8,19,9,27,23,""
13,31,51,37,44,55,64,63,47,30,33,29,25,14,21,17,10,16,10,11,8,17,12,8,16,""
14,17,18,19,25,33,34,27,22,17,12,12,20,19,12,22,7,18,7,10,2,8,9,15,15,""
15,13,8,15,17,18,16,14,19,13,12,14,16,12,19,22,14,10,12,15,6,8,24,16,10,""
16,19,21,23,16,20,17,18,27,14,17,10,16,22,15,20,13,22,10,12,9,7,12,12,22,""
17,20,27,24,22,29,21,21,24,29,23,18,21,22,14,19,14,17,16,5,16,12,13,19,16,""
18,20,19,40,34,28,22,27,26,16,18,16,22,17,25,26,17,14,19,15,18,11,21,24,18,""
19,22,28,24,32,27,30,22,22,24,30,10,26,22,27,25,17,21,16,17,7,8,21,19,17,""
20,17,19,23,37,24,21,22,14,13,21,23,29,27,18,20,21,20,12,14,20,10,15,14,17,""
21,15,30,29,24,23,22,23,21,30,24,22,13,20,24,15,22,21,17,14,4,4,20,16,25,""
22,19,20,27,31,17,14,21,24,25,18,15,31,23,21,22,27,12,15,11,6,11,22,16,14,""
23,26,13,23,16,25,21,26,19,21,23,25,19,8,12,0,0,0,0,0,0,0,0,0,0,""
24,0,0,0,0,0,0,4,9,9,6,13,12,5,18,14,11,7,10,5,3,8,3,12,15,""
25,15,8,10,9,13,2,8,7,6,0,0,0,1,0,0,0,0,1,5,7,3,4,7,11,""
26,6,5,7,5,8,8,7,13,10,10,15,8,11,6,5,10,9,3,10,8,8,7,11,4,""
27,9,6,11,4,3,11,11,0,0,0,7,10,18,13,9,10,5,4,8,2,6,5,4,4,""
28,5,4,4,3,4,0,2,1,5,2,3,6,2,5,3,18,5,4,4,10,5,6,4,11,""
29,7,6,9,0,3,3,7,3,2,4,1,4,3,6,2,3,5,6,6,12,7,9,10,11,""
30,10,11,18,14,13,12,8,7,9,14,7,9,18,18,18,11,11,3,10,7,3,13,11,13,""
31,14,19,12,18,17,7,7,8,10,12,10,13,16,17,12,9,14,7,4,6,8,7,5,-1,""
