aug,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,123,131,128,117,114,89,64,66,62,59,59,41,37,47,23,19,19,29,17,23,23,56,73,106,""
02,127,140,118,107,97,52,88,63,53,51,42,36,26,18,21,35,22,17,16,26,29,41,61,97,""
03,124,120,95,91,94,80,43,65,62,51,29,51,28,28,32,24,23,16,22,23,37,47,69,90,""
04,120,109,100,104,116,74,80,82,45,63,48,54,22,21,19,21,25,23,23,13,29,31,67,83,""
05,97,84,101,103,108,101,71,89,59,73,72,37,40,31,42,17,3,20,21,20,38,42,69,83,""
06,98,100,84,102,95,59,69,69,59,58,47,46,34,29,27,20,22,26,28,29,28,33,72,62,""
07,98,102,101,108,77,68,63,63,50,60,51,71,65,44,15,36,25,29,23,16,41,60,72,103,""
08,109,104,111,133,102,96,109,94,79,83,55,65,42,50,28,22,28,19,26,35,24,54,57,71,""
09,97,100,89,83,83,126,72,61,66,58,51,51,37,55,33,36,22,35,16,19,34,52,53,85,""
10,84,86,98,107,79,83,100,78,97,76,71,58,57,55,31,38,19,45,52,42,46,53,73,84,""
11,85,82,80,91,85,87,94,73,87,122,89,67,46,46,31,51,31,30,35,50,36,52,64,97,""
12,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,25,48,58,75,105,""
13,112,132,128,123,96,128,114,113,102,68,90,68,83,58,55,78,56,39,38,36,32,44,77,93,""
14,81,93,85,78,76,83,92,58,81,66,77,63,41,33,28,34,17,21,14,22,40,42,61,66,""
15,95,90,102,86,104,84,92,66,73,66,38,40,30,22,28,28,25,25,25,17,36,54,56,87,""
16,85,93,88,75,81,80,72,70,77,44,52,50,60,38,28,40,32,26,16,25,31,32,55,70,""
17,79,113,94,64,75,79,55,62,67,52,40,48,35,33,24,26,25,30,17,21,40,49,71,76,""
18,59,83,76,79,89,88,71,55,43,45,49,36,28,30,24,21,25,22,22,20,27,35,49,56,""
19,75,71,93,71,79,65,82,58,66,66,72,49,48,36,25,29,31,26,33,35,29,53,56,69,""
20,74,97,73,60,89,70,74,63,68,86,50,46,30,29,47,35,21,28,17,25,32,38,55,52,""
21,78,65,64,51,53,63,54,76,65,45,38,46,35,13,20,20,17,16,18,19,35,50,56,68,""
22,64,73,69,79,63,75,64,53,58,50,37,39,30,32,23,26,28,20,14,24,31,52,47,66,""
23,64,83,69,65,71,76,54,53,44,51,44,56,32,24,22,23,22,17,21,30,32,43,40,60,""
24,69,58,60,72,64,65,67,59,79,60,37,40,43,33,30,21,26,22,25,24,27,55,62,64,""
25,75,61,46,70,85,66,75,78,79,47,47,46,20,24,28,21,20,17,26,24,33,40,52,71,""
26,72,80,60,80,62,74,55,63,44,45,43,46,23,34,31,23,21,30,21,22,34,33,52,56,""
27,57,71,60,64,47,68,81,73,82,45,63,70,56,35,38,29,25,18,21,20,27,51,59,66,""
28,83,77,57,55,67,55,53,38,45,45,42,45,29,34,26,36,18,12,15,26,38,35,49,52,""
29,59,58,62,53,54,49,59,45,67,48,37,39,35,24,26,27,29,23,17,26,25,32,48,50,""
30,59,55,47,67,48,62,67,62,48,49,41,40,31,17,21,46,29,19,22,27,34,41,52,63,""
31,57,72,41,52,67,47,66,49,39,53,48,52,24,30,21,22,15,9,15,20,31,37,55,12,""
