aug,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,33,52,46,41,33,39,36,27,26,21,8,19,12,9,5,10,10,13,21,20,17,25,39,48,""
02,48,35,43,47,35,28,36,36,24,13,9,5,4,12,8,14,7,14,12,13,13,25,33,43,""
03,46,43,33,57,46,27,39,37,32,16,8,20,12,9,9,5,17,17,20,29,16,28,45,49,""
04,48,27,33,59,37,43,35,35,25,20,22,8,12,9,10,18,8,23,13,14,0,-1,4,4,""
05,-1,-1,30,27,44,40,40,38,31,21,21,18,12,13,11,14,18,20,14,42,25,22,30,40,""
06,50,40,50,44,47,39,32,39,45,16,21,37,11,13,24,16,22,12,32,24,24,31,37,48,""
07,43,53,39,36,26,50,30,36,21,26,24,18,24,22,21,16,8,14,25,18,26,24,21,41,""
08,43,55,63,54,53,47,45,27,23,28,23,22,12,16,16,12,16,16,28,22,29,27,36,47,""
09,44,33,50,44,40,50,28,38,27,19,15,14,15,14,9,9,33,13,17,17,13,23,23,30,""
10,35,31,45,33,44,47,40,32,37,30,31,30,48,26,19,22,38,34,30,16,28,38,40,15,""
11,10,13,21,18,23,14,15,8,11,22,10,16,19,18,18,12,15,15,23,32,29,30,33,30,""
12,40,42,54,62,59,39,54,65,68,45,60,56,20,25,32,22,20,20,29,27,24,21,47,45,""
13,50,56,72,62,46,54,41,49,42,29,37,23,22,22,12,20,15,19,14,17,19,15,34,29,""
14,32,32,35,27,33,17,29,24,27,17,18,18,20,8,10,7,9,8,-1,9,37,46,57,53,""
15,60,64,72,42,61,41,42,41,40,39,32,27,39,28,31,43,46,27,25,34,28,36,47,47,""
16,42,47,49,46,35,34,38,49,58,52,37,49,24,28,44,33,35,43,40,22,43,45,50,68,""
17,48,67,73,51,47,77,54,62,67,40,33,30,26,29,27,31,37,34,38,40,29,38,62,55,""
18,47,64,50,79,64,89,64,63,62,51,35,43,31,35,23,23,32,33,45,39,42,42,49,65,""
19,60,61,54,61,58,48,44,50,45,46,14,23,27,25,27,27,37,32,30,43,27,56,44,49,""
20,41,55,47,44,37,53,48,56,35,36,35,30,31,14,25,50,37,20,36,43,38,34,42,34,""
21,44,39,37,31,38,34,44,47,52,45,42,29,14,17,36,32,29,35,45,32,38,54,40,51,""
22,58,57,52,34,42,60,57,63,65,47,29,32,29,19,47,35,29,36,47,48,35,54,50,48,""
23,48,54,45,55,43,45,56,60,49,38,35,31,17,20,18,25,29,22,25,36,47,37,40,52,""
24,44,57,52,43,47,78,67,68,-1,4,17,55,37,27,9,29,21,25,28,20,27,26,28,1,""
25,0,1,0,1,1,1,0,1,1,6,17,32,16,18,22,12,0,1,1,0,1,1,0,1,""
26,1,1,0,1,1,1,1,0,1,1,0,1,1,3,2,1,2,12,23,7,38,35,32,29,""
27,29,0,2,1,2,11,0,0,0,0,0,0,0,0,0,18,25,21,27,31,35,43,46,50,""
28,36,35,59,50,19,3,3,10,46,33,28,29,24,77,37,22,16,16,22,30,23,25,35,35,""
29,31,36,34,33,45,16,36,72,55,-1,-1,9,14,7,1,1,1,1,2,35,29,32,33,44,""
30,27,48,45,53,43,48,40,36,39,35,24,24,24,21,29,17,28,23,39,33,35,26,38,35,""
31,39,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
