aug,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,10,15,18,14,12,16,4,11,7,9,2,0,7,3,4,11,20,8,15,15,2,14,9,15,""
02,3,20,19,15,13,12,13,12,11,10,11,9,9,8,18,16,32,41,18,10,6,20,14,8,""
03,31,32,30,14,11,12,4,11,9,10,12,4,9,7,13,32,12,7,9,14,11,34,21,7,""
04,11,29,46,28,38,22,18,10,9,9,12,16,8,22,28,40,36,49,28,20,8,21,17,21,""
05,7,23,15,19,14,10,16,5,15,9,6,9,6,4,10,23,16,13,11,7,24,18,5,5,""
06,23,3,9,6,11,6,5,11,14,13,6,10,10,9,15,16,25,12,21,20,19,6,3,17,""
07,10,2,18,15,38,32,9,22,12,34,10,22,18,7,8,45,33,99,116,24,28,16,6,16,""
08,14,7,3,17,22,11,23,21,14,23,18,34,14,7,6,32,11,8,16,22,20,5,5,10,""
09,20,5,9,3,9,9,5,1,7,17,7,12,5,1,7,9,10,15,5,5,15,7,16,11,""
10,4,11,10,8,13,8,8,15,7,6,13,8,9,5,16,30,15,7,26,11,21,9,9,23,""
11,19,24,27,20,12,26,13,11,8,10,10,16,16,7,14,6,5,5,13,13,15,6,5,14,""
12,5,16,14,27,10,38,17,34,23,27,38,49,41,20,32,27,29,26,20,12,28,9,7,26,""
13,10,14,23,12,32,33,21,22,18,24,33,37,58,22,12,22,20,10,23,12,14,3,14,5,""
14,10,11,9,8,6,12,16,17,17,10,12,19,14,7,9,13,26,12,11,7,9,4,3,4,""
15,4,6,13,8,11,18,10,15,24,15,15,17,19,18,6,11,13,13,9,4,7,4,0,4,""
16,7,11,10,16,5,9,10,5,4,4,24,28,56,189,14,13,11,5,9,3,10,11,4,2,""
17,11,22,14,10,12,7,12,8,9,10,7,6,13,14,25,26,15,14,13,15,7,15,6,3,""
18,3,6,22,15,16,13,11,10,8,6,4,5,13,4,13,13,7,21,11,4,17,15,11,4,""
19,8,4,13,23,18,3,11,10,8,8,14,10,8,5,11,36,11,31,10,23,16,19,5,6,""
20,9,17,7,9,2,8,21,23,11,3,11,13,10,9,12,12,29,12,11,12,10,13,3,4,""
21,10,13,25,24,9,5,9,14,6,75,8,6,10,12,12,36,10,10,10,3,13,1,1,8,""
22,9,10,4,9,14,16,11,9,13,4,4,8,10,8,19,29,12,17,34,17,11,6,5,11,""
23,6,9,9,10,14,6,10,27,7,5,4,7,9,9,11,18,11,13,16,18,7,11,12,4,""
24,9,12,31,18,6,7,7,5,9,6,5,14,15,7,14,19,8,8,8,7,5,6,2,4,""
25,9,19,7,5,10,15,10,15,10,21,8,17,7,7,14,12,22,6,12,10,21,12,6,7,""
26,3,3,10,22,7,15,4,3,6,5,17,14,7,6,16,13,22,8,8,4,18,5,6,7,""
27,5,8,19,5,6,8,7,14,6,9,11,4,6,1,14,18,11,6,1,4,6,10,2,11,""
28,6,11,11,3,9,3,10,11,5,9,5,2,5,10,7,12,4,4,6,2,10,4,14,2,""
29,1,10,3,5,3,13,6,12,11,8,10,7,6,7,15,37,21,13,14,4,5,9,2,6,""
30,8,8,18,6,4,3,7,10,7,9,11,4,6,8,5,14,12,10,7,5,16,20,0,1,""
31,5,14,8,2,2,1,4,3,1,0,1,0,5,2,3,7,5,2,1,5,3,2,4,-1,""
