aug,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,79,99,98,112,78,48,28,26,12,18,11,9,12,18,22,8,8,10,16,14,47,44,67,82,""
02,107,89,93,90,80,39,24,25,19,14,17,13,10,14,16,17,15,19,10,28,38,47,55,77,""
03,93,60,89,65,69,52,26,33,19,14,12,16,9,11,16,9,5,12,9,21,23,48,66,70,""
04,82,88,98,98,82,38,21,18,18,12,11,16,11,14,12,12,9,14,15,21,32,35,59,71,""
05,85,101,77,114,84,62,20,27,9,12,16,12,9,23,14,19,5,12,17,38,28,49,55,63,""
06,61,78,75,90,69,40,25,25,26,25,21,15,12,15,16,12,15,11,6,17,29,51,50,60,""
07,73,66,75,75,74,33,17,26,22,19,18,17,18,9,5,7,13,12,15,33,46,53,56,73,""
08,72,79,77,83,75,36,19,21,19,29,15,21,15,15,10,12,12,15,13,26,43,48,52,64,""
09,89,85,71,89,56,23,37,23,21,13,13,11,9,18,17,15,9,15,18,33,34,45,58,67,""
10,75,76,85,72,44,37,43,18,29,24,19,10,11,14,17,20,18,9,7,27,46,57,63,78,""
11,68,79,84,83,74,20,29,25,12,18,15,15,12,16,17,13,8,14,19,43,46,61,70,82,""
12,89,108,100,93,84,30,16,24,31,34,32,29,21,20,49,28,26,20,28,38,50,59,72,86,""
13,100,103,107,105,77,49,23,32,25,23,15,22,19,19,21,14,21,17,27,34,40,43,55,76,""
14,91,94,82,91,80,39,22,36,30,26,20,17,12,17,16,14,18,9,19,34,33,34,40,77,""
15,81,81,102,84,65,51,19,24,23,16,19,13,6,14,16,15,14,9,15,34,27,34,54,72,""
16,69,79,82,78,76,43,21,18,20,14,9,15,11,8,23,13,5,7,7,6,13,23,35,39,""
17,40,39,40,52,40,38,15,12,12,11,5,14,13,8,7,13,9,12,15,8,19,15,21,33,""
18,45,39,51,56,55,28,15,11,12,5,12,8,7,6,12,5,6,9,13,7,13,21,17,16,""
19,30,35,32,47,63,41,15,10,12,10,8,7,13,12,17,15,5,7,10,25,25,37,52,62,""
20,65,74,68,74,61,42,21,21,7,15,11,11,4,16,7,13,7,4,16,23,26,29,39,44,""
21,47,50,55,63,46,34,9,21,15,13,15,9,9,9,10,7,7,5,13,25,18,25,41,50,""
22,51,76,53,59,61,27,12,24,21,10,33,16,17,14,17,16,5,10,23,20,28,23,38,35,""
23,39,33,39,36,39,18,10,11,16,8,12,8,9,10,8,8,10,15,15,18,34,40,38,44,""
24,50,73,63,82,62,62,41,31,28,9,12,15,13,6,12,12,11,5,24,26,30,52,51,54,""
25,74,70,54,67,57,41,22,25,15,15,17,14,11,10,13,9,8,10,19,26,30,38,51,60,""
26,55,62,94,76,87,46,13,28,11,17,13,12,14,9,12,11,8,9,11,23,22,34,41,47,""
27,48,51,50,52,50,39,32,22,13,11,17,7,11,15,16,6,10,8,23,26,26,38,41,55,""
28,45,53,51,53,57,43,27,17,19,20,13,12,21,15,12,19,11,12,19,18,29,39,40,49,""
29,44,65,67,60,66,48,26,20,18,16,15,14,13,11,10,12,10,14,18,24,37,41,31,52,""
30,51,73,54,76,76,0,0,0,0,0,0,0,0,0,14,11,7,8,30,33,36,52,52,56,""
31,55,81,84,77,51,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
[E]o{'m,"kf`zIhz}{fehk'kl"
