apr,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,3,8,1,1,3,1,3,12,14,8,17,17,17,16,17,24,15,18,16,10,10,17,8,5,""
02,5,3,1,0,1,3,4,4,5,13,14,18,9,16,26,20,16,14,10,14,14,16,5,2,""
03,6,3,1,1,5,1,3,11,12,24,13,14,16,19,21,32,21,25,27,15,15,14,13,4,""
04,5,3,8,2,3,2,7,3,20,10,18,13,14,14,20,17,23,9,10,13,9,9,11,7,""
05,3,5,5,3,12,4,11,11,13,16,21,22,16,12,25,25,24,27,22,21,12,13,12,13,""
06,4,7,6,4,10,11,11,12,18,20,14,22,17,19,28,23,27,21,16,17,10,17,10,11,""
07,7,6,3,5,4,10,11,20,16,10,15,18,16,21,27,35,18,15,13,19,23,15,3,7,""
08,2,2,1,1,1,2,4,6,6,6,12,12,12,18,11,13,5,12,11,9,4,9,10,5,""
09,3,1,1,0,0,0,2,8,10,9,10,23,18,31,22,31,16,16,28,20,12,10,9,4,""
10,3,1,3,2,1,2,7,13,11,17,15,13,19,25,21,37,26,30,17,25,17,12,12,0,""
11,4,4,1,1,1,1,7,18,6,13,12,19,25,24,19,32,19,27,23,15,18,17,11,7,""
12,5,2,1,4,11,13,9,15,19,14,19,17,18,21,23,26,26,22,19,15,15,17,13,4,""
13,0,2,2,5,3,8,3,11,14,18,12,10,11,21,17,25,21,25,26,16,20,14,12,4,""
14,4,1,2,5,5,6,12,15,12,11,22,14,86,18,19,19,21,26,25,9,13,5,2,7,""
15,4,3,3,2,8,11,6,12,17,16,20,15,27,20,18,15,20,20,16,20,22,10,14,8,""
16,4,6,3,5,5,6,12,15,15,13,15,22,29,23,23,31,26,23,20,26,15,13,3,9,""
17,3,4,1,2,3,3,3,9,11,14,15,13,16,23,23,22,14,27,17,13,9,10,2,3,""
18,1,0,0,2,3,4,6,5,4,8,6,7,8,11,18,8,7,6,3,1,3,3,0,1,""
19,0,0,0,1,0,1,2,4,2,6,9,8,6,10,13,9,6,15,10,11,10,6,3,2,""
20,1,2,2,0,2,2,5,5,16,13,11,19,26,30,21,23,39,19,25,14,24,13,7,5,""
21,0,0,3,2,1,2,2,10,12,10,17,25,37,32,36,18,25,25,19,17,14,12,4,0,""
22,0,3,2,0,2,2,11,15,13,21,26,33,47,27,20,16,13,22,21,16,13,10,7,3,""
23,2,0,0,1,3,1,4,5,8,6,12,13,17,13,22,18,14,17,8,27,16,22,12,3,""
24,4,1,2,2,4,3,2,8,21,7,12,17,11,17,19,17,27,36,33,29,23,32,13,7,""
25,7,3,5,6,4,5,4,12,10,11,11,17,21,27,26,39,31,30,24,31,18,21,14,4,""
26,6,3,2,2,3,4,7,12,13,13,15,15,16,31,21,41,28,25,24,25,30,14,8,13,""
27,1,6,8,5,6,5,7,11,20,11,11,27,25,19,19,31,20,25,36,22,14,8,5,4,""
28,2,2,2,4,1,3,9,2,6,12,12,22,16,39,37,36,28,37,23,38,15,11,5,1,""
29,0,0,0,2,0,2,7,2,5,6,13,20,16,17,20,20,25,19,20,11,15,18,7,3,""
30,1,2,3,0,2,2,7,7,5,12,16,22,20,33,33,26,24,42,24,34,26,19,12,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
[E]{hzjynI}le,"z'gl}"
