apr,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,1,0,4,2,0,2,1,2,2,4,2,3,0,3,1,1,0,0,0,0,1,2,0,4,""
02,5,3,4,4,4,3,4,7,2,2,1,2,2,1,1,1,1,0,1,1,1,0,4,2,""
03,1,4,0,1,6,3,1,4,2,3,2,0,3,2,1,2,1,0,1,1,1,1,4,2,""
04,0,3,3,6,3,8,2,8,4,3,3,3,2,4,1,2,0,3,0,1,2,3,2,2,""
05,5,1,4,4,3,6,5,3,3,3,5,2,5,1,2,2,0,0,1,1,0,2,0,0,""
06,1,2,4,2,3,5,2,4,7,7,5,3,3,2,0,0,0,1,1,1,1,0,4,6,""
07,5,4,3,4,4,5,2,8,5,2,0,1,1,2,1,0,2,1,1,2,2,2,2,3,""
08,5,4,6,5,4,4,2,7,1,4,3,2,1,1,1,1,0,0,0,0,1,0,1,1,""
09,1,5,6,5,5,2,1,5,2,3,1,3,2,3,0,1,0,0,2,2,1,3,4,8,""
10,5,3,3,3,3,2,5,3,1,1,3,1,1,2,0,1,1,2,0,0,2,0,0,3,""
11,4,5,3,1,7,5,2,1,2,3,1,0,0,1,1,1,2,0,2,0,2,2,1,2,""
12,4,3,5,5,2,5,2,1,1,4,1,4,1,2,1,0,0,0,0,2,3,0,1,0,""
13,0,4,3,6,5,1,3,3,4,4,4,0,0,2,0,3,0,0,0,2,1,0,3,2,""
14,2,1,1,3,1,3,4,3,3,7,2,1,3,1,1,1,2,0,1,0,0,0,2,2,""
15,2,5,2,2,1,2,3,2,3,0,1,2,1,3,1,1,0,0,0,0,1,3,0,1,""
16,1,2,1,1,7,2,2,6,2,2,7,2,2,3,0,0,0,0,0,0,0,1,0,6,""
17,7,2,1,3,6,4,7,7,1,2,5,1,2,7,1,2,0,0,0,2,0,1,3,4,""
18,2,2,3,6,4,8,2,6,2,3,2,3,2,1,1,0,1,1,0,0,3,1,2,3,""
19,0,2,4,4,3,3,7,4,2,2,2,2,1,0,0,0,2,2,1,0,3,3,4,1,""
20,2,3,6,2,7,2,8,6,6,3,3,2,2,1,0,0,0,0,0,1,3,3,3,2,""
21,3,4,7,4,11,11,6,8,7,8,3,2,0,3,2,1,1,0,1,1,0,6,6,3,""
22,10,5,11,12,9,19,21,11,11,4,10,3,1,0,0,1,2,1,0,0,1,4,5,1,""
23,5,3,4,4,6,3,1,4,7,6,2,2,2,0,2,1,1,2,1,1,1,1,0,2,""
24,4,1,3,3,7,4,2,1,4,4,2,2,2,1,2,0,0,1,0,0,1,3,2,1,""
25,2,2,0,4,3,5,1,3,7,2,3,2,4,0,0,1,0,0,1,0,3,0,3,4,""
26,1,1,2,6,4,4,4,4,2,3,4,1,1,3,5,2,2,1,2,0,0,0,0,1,""
27,4,6,2,4,4,2,5,7,3,3,2,4,0,2,0,1,0,1,0,1,3,0,1,2,""
28,2,4,5,3,8,8,4,7,4,3,4,4,1,2,2,2,1,2,1,0,0,0,2,3,""
29,2,3,2,2,6,2,9,10,1,4,2,0,4,0,2,1,1,0,0,1,1,1,3,0,""
30,1,1,2,2,3,4,5,5,3,3,1,6,3,1,3,1,0,1,-1,-1,-1,-1,-1,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
